HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_EDDYSUB.u_star_subm,HYY_EDDYSUB.MO_length_subm,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
1.51719,,,,,,-9.72567,,-10.01667,,,,,0.01857,,-9.99833,0.42856,,,,,,,,,0.11725,-142.6448,-9.80633,2021-12-01T00:00:00.0,,,,,,0.11725,-142.6448,,,,,,,0.01857,1.51719,0.42856,-9.72567,-9.72567,-9.80633,-10.01667
4.3912,,,,,,-9.54333,,-9.82733,,,,,0.05571,,-9.80467,1.80457,,,,,,,,,0.10163,-44.8533,-9.61733,2021-12-01T00:30:00.0,,,,,,0.10163,-44.8533,,,,,,,0.05571,4.3912,1.80457,-9.54333,-9.54333,-9.61733,-9.82733
2.95638,,,,,,-9.339,,-9.62367,,,,,-0.1055,,-9.592,1.12047,,,,,,,,,0.11928,-191.3937,-9.41333,2021-12-01T01:00:00.0,,,,,,0.11928,-191.3937,,,,,,,-0.1055,2.95638,1.12047,-9.339,-9.339,-9.41333,-9.62367
5.21566,,,,,,-9.15333,,-9.43633,,,,,-0.17202,,-9.395,1.42308,,,,,,,,,0.14372,303.847,-9.22833,2021-12-01T01:30:00.0,,,,,,0.14372,303.847,,,,,,,-0.17202,5.21566,1.42308,-9.15333,-9.15333,-9.22833,-9.43633
4.8312,,,,,,-8.91467,,-9.18333,,,,,-0.25908,,-9.15267,1.56723,,,,,,,,,0.20734,291.4335,-8.979,2021-12-01T02:00:00.0,,,,,,0.20734,291.4335,,,,,,,-0.25908,4.8312,1.56723,-8.91467,-8.91467,-8.979,-9.18333
5.06484,,,,,-5172.33398,-8.66667,,-8.904,,,,,-0.27718,,-8.88467,1.93393,,,,,,,,1.18378,0.16899,113.6802,-8.73933,2021-12-01T02:30:00.0,,,,,,0.16899,113.6802,,,,,,,-0.27718,5.06484,1.93393,-8.66667,-8.66667,-8.73933,-8.904
5.33111,,,,,-5680.64307,-8.37033,,-8.62133,,,,,-0.04939,,-8.61833,2.30521,,,,,,,,1.20045,0.19668,-394.2354,-8.45133,2021-12-01T03:00:00.0,,,,,,0.19668,-394.2354,,,,,,,-0.04939,5.33111,2.30521,-8.37033,-8.37033,-8.45133,-8.62133
6.19592,,,,,-3546.03809,-8.106,,-8.33767,,,,,-0.0926,,-8.34333,1.99988,,,,,,,,1.1424,0.12875,52.8411,-8.20067,2021-12-01T03:30:00.0,,,,,,0.12875,52.8411,,,,,,,-0.0926,6.19592,1.99988,-8.106,-8.106,-8.20067,-8.33767
4.39348,,,,,-16659.94922,-7.838,,-8.04367,,,,,0.00531,,-8.05567,1.66416,,,,,,,,0.98399,0.25489,705.4351,-7.94333,2021-12-01T04:00:00.0,,,,,,0.25489,705.4351,,,,,,,0.00531,4.39348,1.66416,-7.838,-7.838,-7.94333,-8.04367
5.32864,,,,,40608.80078,-7.6,,-7.77833,,,,,-0.04265,,-7.747,1.75557,,,,,,,,0.9733,0.16851,97.62773,-7.71,2021-12-01T04:30:00.0,,,,,,0.16851,97.62773,,,,,,,-0.04265,5.32864,1.75557,-7.6,-7.6,-7.71,-7.77833
0.54181,,,,,39971.69922,-7.46033,,-7.63367,,,,,0.07965,,-7.54833,0.74088,,,,,,,,1.03302,0.14987,454.7733,-7.60567,2021-12-01T05:00:00.0,,,,,,0.14987,454.7733,,,,,,,0.07965,0.54181,0.74088,-7.46033,-7.46033,-7.60567,-7.63367
1.6855,,,,,4885.36279,-7.31533,,-7.49233,,,,,-0.01808,,-7.427,0.17312,,,,,,,,0.9456,0.14313,244.7253,-7.5,2021-12-01T05:30:00.0,,,,,,0.14313,244.7253,,,,,,,-0.01808,1.6855,0.17312,-7.31533,-7.31533,-7.5,-7.49233
4.883,,,,,1720.05603,-7.136,,-7.34333,,,,,0.05198,,-7.29867,3.2986,,,,,,,,0.68914,0.12415,,-7.30133,2021-12-01T06:00:00.0,,,,,,0.12415,1720.05603,,,,,,,0.05198,4.883,3.2986,-7.136,-7.136,-7.30133,-7.34333
0.69353,,,,,3514.72705,-6.955,,-7.18433,,,,,0.00182,,-7.15567,-0.74625,,,,,,,,0.84392,0.13769,-148.3609,-7.16933,2021-12-01T06:30:00.0,,,,,,0.13769,-148.3609,,,,,,,0.00182,0.69353,-0.74625,-6.955,-6.955,-7.16933,-7.18433
-4.37293,,,,,4390.52295,-7.005,,-7.268,,,,,0.05782,,-7.24467,-1.56866,,,,,,,,0.95667,0.13048,184.0068,-7.32,2021-12-01T07:00:00.0,,,,,,0.13048,184.0068,,,,,,,0.05782,-4.37293,-1.56866,-7.005,-7.005,-7.32,-7.268
-2.3641,,,,,6636.88281,-7.209,,-7.49033,,,,,0.0103,,-7.46967,-1.98324,,,,,,,,0.95637,0.116,358.1988,-7.52933,2021-12-01T07:30:00.0,,,,,,0.116,358.1988,,,,,,,0.0103,-2.3641,-1.98324,-7.209,-7.209,-7.52933,-7.49033
-1.51402,,,,,15905.82031,-7.30933,,-7.583,,,,,-0.01233,,-7.55833,-2.46256,,,,,,,,0.95819,0.19203,,-7.73033,2021-12-01T08:00:00.0,,,,,,0.19203,15905.82031,,,,,,,-0.01233,-1.51402,-2.46256,-7.30933,-7.30933,-7.73033,-7.583
-0.28609,,,,,-37858.23828,-7.32267,,-7.60533,,,,,-0.02557,,-7.57367,-0.02519,,,,,,,,0.95821,0.1476,110.9784,-7.74867,2021-12-01T08:30:00.0,,,,,,0.1476,110.9784,,,,,,,-0.02557,-0.28609,-0.02519,-7.32267,-7.32267,-7.74867,-7.60533
0.73958,,,,,3886.06494,-7.33133,,-7.61233,,,,,-0.02993,,-7.589,0.35284,,,,,,,,0.83082,0.12474,1211.609,-7.68933,2021-12-01T09:00:00.0,,,,,,0.12474,1211.609,,,,,,,-0.02993,0.73958,0.35284,-7.33133,-7.33133,-7.68933,-7.61233
0.93928,,,,,5021.29102,-7.28333,,-7.57733,,,,,0.05787,,-7.55733,-0.85495,,,,,,,,0.92696,0.14956,-509.9781,-7.648,2021-12-01T09:30:00.0,,,,,,0.14956,-509.9781,,,,,,,0.05787,0.93928,-0.85495,-7.28333,-7.28333,-7.648,-7.57733
-1.22819,,,,,57306.82031,-7.28767,,-7.592,,,,,0.03785,,-7.57167,1.92923,,,,,,,,0.88347,0.11392,138.3727,-7.57633,2021-12-01T10:00:00.0,,,,,,0.11392,138.3727,,,,,,,0.03785,-1.22819,1.92923,-7.28767,-7.28767,-7.57633,-7.592
0.78918,,,,,-46155.01172,-7.26767,,-7.56967,,,,,-0.06482,,-7.55433,-2.48528,,,,,,,,0.81782,0.11518,133.2918,-7.45533,2021-12-01T10:30:00.0,,,,,,0.11518,133.2918,,,,,,,-0.06482,0.78918,-2.48528,-7.26767,-7.26767,-7.45533,-7.56967
-1.8576,,,,,3274.39404,-7.323,,-7.646,,,,,0.09363,,-7.62067,-0.41773,,,,,,,,0.72027,0.07942,10.98486,-7.45867,2021-12-01T11:00:00.0,,,,,,0.07942,10.98486,,,,,,,0.09363,-1.8576,-0.41773,-7.323,-7.323,-7.45867,-7.646
-0.76413,,,,,10854.70996,-7.432,,-7.77933,,,,,0.18973,,-7.77,1.05718,,,,,,,,0.67609,0.09144,736.6531,-7.54133,2021-12-01T11:30:00.0,,,,,,0.09144,736.6531,,,,,,,0.18973,-0.76413,1.05718,-7.432,-7.432,-7.54133,-7.77933
-2.81297,,,,,-1911.11902,-7.496,,-7.878,,,,,0.14178,,-7.87833,-0.64601,,,,,,,,0.63403,0.10407,-173.5763,-7.63167,2021-12-01T12:00:00.0,,,,,,0.10407,-173.5763,,,,,,,0.14178,-2.81297,-0.64601,-7.496,-7.496,-7.63167,-7.878
-6.23638,,,,,6551.94287,-7.69367,,-8.028,,,,,-0.04082,,-8.01433,-2.64238,,,,,,,,0.6772,0.1016,18.41864,-7.795,2021-12-01T12:30:00.0,,,,,,0.1016,18.41864,,,,,,,-0.04082,-6.23638,-2.64238,-7.69367,-7.69367,-7.795,-8.028
-1.11861,,,,,-3472.17212,-7.86167,,-8.234,,,,,-0.03489,,-8.23867,-1.18075,,,,,,,,0.63994,0.11801,89.43046,-7.98667,2021-12-01T13:00:00.0,,,,,,0.11801,89.43046,,,,,,,-0.03489,-1.11861,-1.18075,-7.86167,-7.86167,-7.98667,-8.234
-9.36029,,,,,1733.46899,-8.19033,,-8.53433,,,,,-0.10065,,-8.53167,-2.91736,,,,,,,,0.4592,0.08811,37.59325,-8.29267,2021-12-01T13:30:00.0,,,,,,0.08811,37.59325,,,,,,,-0.10065,-9.36029,-2.91736,-8.19033,-8.19033,-8.29267,-8.53433
1.24194,,,,,1070.38904,-8.33767,,-8.61267,,,,,-0.0221,,-8.583,1.41916,,,,,,,,0.5364,0.05724,7.59116,-8.40333,2021-12-01T14:00:00.0,,,,,,0.05724,7.59116,,,,,,,-0.0221,1.24194,1.41916,-8.33767,-8.33767,-8.40333,-8.61267
0.28611,,,,,-1960.245,-8.27733,,-8.64633,,,,,-0.04308,,-8.652,-1.23587,,,,,,,,0.6621,0.05506,26.98445,-8.40733,2021-12-01T14:30:00.0,,,,,,0.05506,26.98445,,,,,,,-0.04308,0.28611,-1.23587,-8.27733,-8.27733,-8.40733,-8.64633
-8.96515,,,,,2599.21509,-8.55633,,-8.89967,,,,,0.18209,,-8.903,-1.18793,,,,,,,,0.52174,0.07323,30.86905,-8.652,2021-12-01T15:00:00.0,,,,,,0.07323,30.86905,,,,,,,0.18209,-8.96515,-1.18793,-8.55633,-8.55633,-8.652,-8.89967
-4.75114,,,,,437.651,-8.93567,,-9.17133,,,,,0.08405,,-9.127,-1.49225,,,,,,,,0.52553,0.05886,8.2794,-8.95133,2021-12-01T15:30:00.0,,,,,,0.05886,8.2794,,,,,,,0.08405,-4.75114,-1.49225,-8.93567,-8.93567,-8.95133,-9.17133
-4.93983,,,,,536.92261,-9.149,,-9.33767,,,,,-0.00137,,-9.27767,-1.71335,,,,,,,,0.61571,0.04598,3.42987,-9.14333,2021-12-01T16:00:00.0,,,,,,0.04598,3.42987,,,,,,,-0.00137,-4.93983,-1.71335,-9.149,-9.149,-9.14333,-9.33767
-11.27364,,,,,208.99451,-9.54667,,-9.73867,,,,,0.03955,,-9.69167,-3.56704,,,,,,,,0.40183,,,-9.54367,2021-12-01T16:30:00.0,,,,,,0.40183,208.99451,,,,,,,0.03955,-11.27364,-3.56704,-9.54667,-9.54667,-9.54367,-9.73867
-10.07792,,,,,114.5177,-10.14133,,-10.24133,,,,,0.12854,,-10.148,-3.32337,,,,,,,,0.38449,,,-10.07733,2021-12-01T17:00:00.0,,,,,,0.38449,114.5177,,,,,,,0.12854,-10.07792,-3.32337,-10.14133,-10.14133,-10.07733,-10.24133
1.92699,,,,,821.63501,-10.33,,-10.58567,,,,,-0.11603,,-10.53,1.5301,,,,,,,,0.52,,,-10.379,2021-12-01T17:30:00.0,,,,,,0.52,821.63501,,,,,,,-0.11603,1.92699,1.5301,-10.33,-10.33,-10.379,-10.58567
-3.13523,,,,,7914.62695,-10.42467,,-10.794,,,,,-0.02951,,-10.73667,-1.25765,,,,,,,,0.53956,0.06813,93.36394,-10.53367,2021-12-01T18:00:00.0,,,,,,0.06813,93.36394,,,,,,,-0.02951,-3.13523,-1.25765,-10.42467,-10.42467,-10.53367,-10.794
-3.70278,,,,,765.55762,-10.577,,-10.90933,,,,,0.03812,,-10.83167,-2.15194,,,,,,,,0.4674,0.09066,-23.16196,-10.664,2021-12-01T18:30:00.0,,,,,,0.09066,-23.16196,,,,,,,0.03812,-3.70278,-2.15194,-10.577,-10.577,-10.664,-10.90933
-10.78411,,,,,488.2374,-10.98,,-11.18,,,,,0.15713,,-11.04933,-3.57201,,,,,,,,0.32589,0.02378,1.24701,-10.97033,2021-12-01T19:00:00.0,,,,,,0.02378,1.24701,,,,,,,0.15713,-10.78411,-3.57201,-10.98,-10.98,-10.97033,-11.18
-7.17061,,,,,94.64017,-11.35033,,-11.391,,,,,0.17502,,-11.13133,-2.27605,,,,,,,,0.3312,,,-11.249,2021-12-01T19:30:00.0,,,,,,0.3312,94.64017,,,,,,,0.17502,-7.17061,-2.27605,-11.35033,-11.35033,-11.249,-11.391
-9.7898,,,,,38.09114,-11.64433,,-11.382,,,,,0.23908,,-10.951,-3.71448,,,,,,,,0.17296,,,-11.34933,2021-12-01T20:00:00.0,,,,,,0.17296,38.09114,,,,,,,0.23908,-9.7898,-3.71448,-11.64433,-11.64433,-11.34933,-11.382
-6.91738,,,,,12.72483,-11.77967,,-11.21,,,,,0.21605,,-10.727,-2.3284,,,,,,,,0.08546,,,-11.355,2021-12-01T20:30:00.0,,,,,,0.08546,12.72483,,,,,,,0.21605,-6.91738,-2.3284,-11.77967,-11.77967,-11.355,-11.21
-5.98975,,,,,25.97171,-12.123,,-11.50867,,,,,0.60278,,-10.81767,-1.58192,,,,,,,,0.14259,,,-11.70767,2021-12-01T21:00:00.0,,,,,,0.14259,25.97171,,,,,,,0.60278,-5.98975,-1.58192,-12.123,-12.123,-11.70767,-11.50867
-5.04213,,,,,33.87142,-12.57467,,-12.10433,,,,,-0.1115,,-11.09967,-1.62133,,,,,,,,0.16126,,,-12.255,2021-12-01T21:30:00.0,,,,,,0.16126,33.87142,,,,,,,-0.1115,-5.04213,-1.62133,-12.57467,-12.57467,-12.255,-12.10433
7.45392,,,,,37.45552,-12.72733,,-12.027,,,,,-0.0711,,-10.99367,1.6542,,,,,,,,0.18626,,,-12.207,2021-12-01T22:00:00.0,,,,,,0.18626,37.45552,,,,,,,-0.0711,7.45392,1.6542,-12.72733,-12.72733,-12.207,-12.027
2.68436,,,,,12.32208,-12.23133,,-11.42,,,,,0.54586,,-10.655,1.05323,,,,,,,,0.1307,,,-11.85467,2021-12-01T22:30:00.0,,,,,,0.1307,12.32208,,,,,,,0.54586,2.68436,1.05323,-12.23133,-12.23133,-11.85467,-11.42
3.87295,,,,,21.27765,-12.37367,,-11.32367,,,,,-0.42655,,-10.45533,1.56476,,,,,,,,0.11828,,,-11.78067,2021-12-01T23:00:00.0,,,,,,0.11828,21.27765,,,,,,,-0.42655,3.87295,1.56476,-12.37367,-12.37367,-11.78067,-11.32367
11.52931,,,,,,-11.70467,,-10.89767,,,,,0.33154,,-10.04233,4.1471,,,,,,,,0.1881,,,-11.412,2021-12-01T23:30:00.0,,,,,,0.1881,,,,,,,,0.33154,11.52931,4.1471,-11.70467,-11.70467,-11.412,-10.89767
5.19774,,,,,,-11.63867,,-10.721,,,,,-0.16847,,-9.86933,1.35213,,,,,,,,0.09289,,,-11.23,2021-12-02T00:00:00.0,,,,,,0.09289,,,,,,,,-0.16847,5.19774,1.35213,-11.63867,-11.63867,-11.23,-10.721
8.96537,,,,,,-11.14367,,-10.79967,,,,,0.18512,,-10.10167,3.15026,,,,,,,,0.12968,0.06822,-3.57629,-10.991,2021-12-02T00:30:00.0,,,,,,0.06822,-3.57629,,,,,,,0.18512,8.96537,3.15026,-11.14367,-11.14367,-10.991,-10.79967
10.8321,,,,,,-10.48733,,-9.988,,,,,0.01259,,-9.371,3.63787,,,,,,,,,0.06441,-2.12351,-10.30767,2021-12-02T01:00:00.0,,,,,,0.06441,-2.12351,,,,,,,0.01259,10.8321,3.63787,-10.48733,-10.48733,-10.30767,-9.988
7.99297,,,,,16.66308,-10.175,,-9.68867,,,,,0.0366,,-9.118,2.87305,,,,,,,,0.09368,0.0644,-4.23979,-9.923,2021-12-02T01:30:00.0,,,,,,0.0644,-4.23979,,,,,,,0.0366,7.99297,2.87305,-10.175,-10.175,-9.923,-9.68867
9.19135,,,,,-49.93015,-9.613,,-9.313,,,,,0.12852,,-8.49467,3.77994,,,,,,,,0.08892,,,-9.55733,2021-12-02T02:00:00.0,,,,,,0.08892,-49.93015,,,,,,,0.12852,9.19135,3.77994,-9.613,-9.613,-9.55733,-9.313
0.78468,,,,,,-9.414,,-9.15467,,,,,0.71734,,-8.54733,0.38057,,,,,,,,0.12,0.08448,-18.10191,-9.37433,2021-12-02T02:30:00.0,,,,,,0.08448,-18.10191,,,,,,,0.71734,0.78468,0.38057,-9.414,-9.414,-9.37433,-9.15467
-0.22405,,,,,25.55034,-9.588,,-9.22,,,,,0.58125,,-8.63633,-0.12742,,,,,,,,0.10483,,,-9.559,2021-12-02T03:00:00.0,,,,,,0.10483,25.55034,,,,,,,0.58125,-0.22405,-0.12742,-9.588,-9.588,-9.559,-9.22
2.49019,,,,,,-9.49733,,-8.89567,,,,,0.39973,,-8.47667,0.89754,,,,,,,,0.13947,,,-9.219,2021-12-02T03:30:00.0,,,,,,0.13947,,,,,,,,0.39973,2.49019,0.89754,-9.49733,-9.49733,-9.219,-8.89567
4.66034,,,,,19.66613,-9.29933,,-9.24133,,,,,1.00121,,-8.88233,1.69099,,,,,,,,0.12656,0.08119,-11.35923,-9.307,2021-12-02T04:00:00.0,,,,,,0.08119,-11.35923,,,,,,,1.00121,4.66034,1.69099,-9.29933,-9.29933,-9.307,-9.24133
3.91553,,,,,109.4641,-9.038,,-9.11667,,,,,0.67871,,-8.77,1.50033,,,,,,,,0.14403,0.06993,-6.79833,-9.05933,2021-12-02T04:30:00.0,,,,,,0.06993,-6.79833,,,,,,,0.67871,3.91553,1.50033,-9.038,-9.038,-9.05933,-9.11667
-2.56137,,,,,57.04027,-9.06767,,-9.032,,,,,0.48265,,-8.72267,-0.77971,,,,,,,,0.10702,0.06949,-10.72523,-9.063,2021-12-02T05:00:00.0,,,,,,0.06949,-10.72523,,,,,,,0.48265,-2.56137,-0.77971,-9.06767,-9.06767,-9.063,-9.032
5.23445,,,,,23.60711,-8.95567,,-8.958,,,,,-0.14899,,-8.595,2.10745,,,,,,,,0.12551,,,-8.956,2021-12-02T05:30:00.0,,,,,,0.12551,23.60711,,,,,,,-0.14899,5.23445,2.10745,-8.95567,-8.95567,-8.956,-8.958
2.97712,,,,,245.3479,-8.75,,-8.72,,,,,-0.11151,,-8.42233,1.20828,,,,,,,,0.18845,,,-8.725,2021-12-02T06:00:00.0,,,,,,0.18845,245.3479,,,,,,,-0.11151,2.97712,1.20828,-8.75,-8.75,-8.725,-8.72
0.43008,,,,,,-8.583,,-8.39667,,,,,0.51414,,-8.16333,0.31756,,,,,,,,,,,-8.42,2021-12-02T06:30:00.0,,,,,,,,,,,,,,0.51414,0.43008,0.31756,-8.583,-8.583,-8.42,-8.39667
-4.48938,,,,,25.41232,-8.871,,-8.23133,,,,,0.14375,,-7.952,-1.87149,,,,,,,,0.09958,0.04437,-4.73202,-8.489,2021-12-02T07:00:00.0,,,,,,0.04437,-4.73202,,,,,,,0.14375,-4.48938,-1.87149,-8.871,-8.871,-8.489,-8.23133
1.46544,,,,,105.1635,-8.86567,,-8.30633,,,,,-0.10418,,-7.94433,0.38887,,,,,,,,0.12624,,,-8.61933,2021-12-02T07:30:00.0,,,,,,0.12624,105.1635,,,,,,,-0.10418,1.46544,0.38887,-8.86567,-8.86567,-8.61933,-8.30633
2.33296,,,,,-100.6937,-8.79433,,-8.165,,,,,-0.08938,,-7.77833,0.929,,,,,,,,0.14032,,,-8.39167,2021-12-02T08:00:00.0,,,,,,0.14032,-100.6937,,,,,,,-0.08938,2.33296,0.929,-8.79433,-8.79433,-8.39167,-8.165
0.84575,,,,,55.37857,-8.723,,-8.057,,,,,0.3336,,-7.74233,0.40148,,,,,,,,0.10674,0.0383,-4.56124,-8.227,2021-12-02T08:30:00.0,,,,,,0.0383,-4.56124,,,,,,,0.3336,0.84575,0.40148,-8.723,-8.723,-8.227,-8.057
-2.52868,,,,,2398.08008,-8.74767,,-8.44,,,,,-0.00843,,-7.925,-0.90226,,,,,,,,0.14906,0.03014,-3.16649,-8.57267,2021-12-02T09:00:00.0,,,,,,0.03014,-3.16649,,,,,,,-0.00843,-2.52868,-0.90226,-8.74767,-8.74767,-8.57267,-8.44
2.34162,,,,,763.95947,-8.78433,,-8.57867,,,,,-0.22476,,-7.89267,0.74723,,,,,,,,0.16457,0.03314,-1.61769,-8.81267,2021-12-02T09:30:00.0,,,,,,0.03314,-1.61769,,,,,,,-0.22476,2.34162,0.74723,-8.78433,-8.78433,-8.81267,-8.57867
3.65919,,,,,-239.2233,-8.63067,,-8.60467,,,,,-0.34389,,-8.04167,1.60502,,,,,,,,0.19102,0.03963,-2.30517,-8.70567,2021-12-02T10:00:00.0,,,,,,0.03963,-2.30517,,,,,,,-0.34389,3.65919,1.60502,-8.63067,-8.63067,-8.70567,-8.60467
1.82562,,,,,-123.6752,-8.41167,,-8.57433,,,,,-0.25532,,-8.12133,1.05323,,,,,,,,0.19219,,,-8.511,2021-12-02T10:30:00.0,,,,,,0.19219,-123.6752,,,,,,,-0.25532,1.82562,1.05323,-8.41167,-8.41167,-8.511,-8.57433
0.84569,,,,,-293.92581,-8.421,,-8.79833,,,,,-0.44753,,-8.631,0.13288,,,,,,,,0.26117,0.05247,-8.95566,-8.54367,2021-12-02T11:00:00.0,,,,,,0.05247,-8.95566,,,,,,,-0.44753,0.84569,0.13288,-8.421,-8.421,-8.54367,-8.79833
4.15424,,,,,-171.4072,-8.26833,,-8.615,,,,,-0.13053,,-8.37667,1.60039,,,,,,,,0.23471,,,-8.40467,2021-12-02T11:30:00.0,,,,,,0.23471,-171.4072,,,,,,,-0.13053,4.15424,1.60039,-8.26833,-8.26833,-8.40467,-8.615
3.80771,,,,,-149.7547,-8.075,,-8.387,,,,,-0.38142,,-8.03733,1.68945,,,,,,,,0.22664,,,-8.205,2021-12-02T12:00:00.0,,,,,,0.22664,-149.7547,,,,,,,-0.38142,3.80771,1.68945,-8.075,-8.075,-8.205,-8.387
1.92607,,,,,-51.8767,-7.88433,,-8.291,,,,,1.8182,,-8.15467,0.76076,,,,,,,,0.15676,,,-8.03,2021-12-02T12:30:00.0,,,,,,0.15676,-51.8767,,,,,,,1.8182,1.92607,0.76076,-7.88433,-7.88433,-8.03,-8.291
1.82607,,,,,-188.5856,-7.84667,,-8.25533,,,,,-0.92746,,-8.15733,0.76708,,,,,,,,0.24342,0.03539,-3.9513,-7.979,2021-12-02T13:00:00.0,,,,,,0.03539,-3.9513,,,,,,,-0.92746,1.82607,0.76708,-7.84667,-7.84667,-7.979,-8.25533
2.12287,,,,,-130.894,-7.69067,,-8.11767,,,,,-0.97616,,-8.04433,0.93414,,,,,,,,0.2222,0.04531,-6.43255,-7.83667,2021-12-02T13:30:00.0,,,,,,0.04531,-6.43255,,,,,,,-0.97616,2.12287,0.93414,-7.69067,-7.69067,-7.83667,-8.11767
0.59964,,,,,-279.677,-7.651,,-8.00533,,,,,-0.20776,,-7.932,0.09805,,,,,,,,0.21385,0.05029,-8.5689,-7.74733,2021-12-02T14:00:00.0,,,,,,0.05029,-8.5689,,,,,,,-0.20776,0.59964,0.09805,-7.651,-7.651,-7.74733,-8.00533
-0.60354,,,,,-1269.86597,-7.63167,,-7.977,,,,,0.00564,,-7.90867,-0.25507,,,,,,,,0.25583,0.03131,-2.69473,-7.73233,2021-12-02T14:30:00.0,,,,,,0.03131,-2.69473,,,,,,,0.00564,-0.60354,-0.25507,-7.63167,-7.63167,-7.73233,-7.977
-0.75102,,,,,865.31061,-7.66167,,-7.97433,,,,,0.45888,,-7.912,-0.23893,,,,,,,,0.24647,0.05461,-19.6045,-7.734,2021-12-02T15:00:00.0,,,,,,0.05461,-19.6045,,,,,,,0.45888,-0.75102,-0.23893,-7.66167,-7.66167,-7.734,-7.97433
-2.0855,,,,,7575.9751,-7.73967,,-8.07533,,,,,-0.25358,,-8.01867,-0.94266,,,,,,,,0.27941,0.06691,-34.34718,-7.829,2021-12-02T15:30:00.0,,,,,,0.06691,-34.34718,,,,,,,-0.25358,-2.0855,-0.94266,-7.73967,-7.73967,-7.829,-8.07533
-2.10701,,,,,2707.85791,-7.86567,,-8.20967,,,,,-0.47853,,-8.16733,-1.13277,,,,,,,,0.27608,0.04095,-11.29745,-7.96733,2021-12-02T16:00:00.0,,,,,,0.04095,-11.29745,,,,,,,-0.47853,-2.10701,-1.13277,-7.86567,-7.86567,-7.96733,-8.20967
-2.45699,,,,,1219.31604,-7.98,,-8.311,,,,,-0.23588,,-8.257,-0.98426,,,,,,,,0.27119,0.06101,-9.34434,-8.07267,2021-12-02T16:30:00.0,,,,,,0.06101,-9.34434,,,,,,,-0.23588,-2.45699,-0.98426,-7.98,-7.98,-8.07267,-8.311
-0.21862,,,,,2399.25098,-8.05633,,-8.361,,,,,-0.47375,,-8.29833,-0.11938,,,,,,,,0.33271,0.06096,-24.87738,-8.13733,2021-12-02T17:00:00.0,,,,,,0.06096,-24.87738,,,,,,,-0.47375,-0.21862,-0.11938,-8.05633,-8.05633,-8.13733,-8.361
0.65377,,,,,1590.40002,-8.00833,,-8.31933,,,,,-0.49809,,-8.26767,0.1151,,,,,,,,0.3439,0.05963,-15.17447,-8.08967,2021-12-02T17:30:00.0,,,,,,0.05963,-15.17447,,,,,,,-0.49809,0.65377,0.1151,-8.00833,-8.00833,-8.08967,-8.31933
-0.97298,,,,,2265.24707,-8.031,,-8.354,,,,,-0.3945,,-8.32333,-0.51914,,,,,,,,0.41028,0.08899,-31.67628,-8.123,2021-12-02T18:00:00.0,,,,,,0.08899,-31.67628,,,,,,,-0.3945,-0.97298,-0.51914,-8.031,-8.031,-8.123,-8.354
-2.68874,,,,,1338.48096,-8.13067,,-8.47867,,,,,-1.19331,,-8.495,-2.1733,,,,,,,,0.50929,0.0947,-36.05989,-8.266,2021-12-02T18:30:00.0,,,,,,0.0947,-36.05989,,,,,,,-1.19331,-2.68874,-2.1733,-8.13067,-8.13067,-8.266,-8.47867
-6.85805,,,,,2182.45288,-8.38367,,-8.767,,,,,-0.62656,,-8.817,-3.31568,,,,,,,,0.56722,0.10666,-912.6762,-8.573,2021-12-02T19:00:00.0,,,,,,0.10666,-912.6762,,,,,,,-0.62656,-6.85805,-3.31568,-8.38367,-8.38367,-8.573,-8.767
-5.64686,,,,,11564.61035,-8.71533,,-9.11033,,,,,0.33134,,-9.13933,-2.1706,,,,,,,,0.57119,0.09757,-24.48834,-8.911,2021-12-02T19:30:00.0,,,,,,0.09757,-24.48834,,,,,,,0.33134,-5.64686,-2.1706,-8.71533,-8.71533,-8.911,-9.11033
-5.1224,,,,,-3920.88208,-8.978,,-9.36433,,,,,-0.07965,,-9.373,-1.62477,,,,,,,,0.48768,0.07286,-12.16193,-9.15,2021-12-02T20:00:00.0,,,,,,0.07286,-12.16193,,,,,,,-0.07965,-5.1224,-1.62477,-8.978,-8.978,-9.15,-9.36433
