HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_EDDYSUB.u_star_subm,HYY_EDDYSUB.MO_length_subm,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY4,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
0.82496,,,,-0.32367,330.67429,-0.457,,-0.76333,,,,,0.07774,,-0.786,0.53766,,,,,,,,0.35057,0.09611,217.2172,-0.61033,2020-12-01T00:00:00.0,,,,,,0.09611,217.2172,,,,,,,0.07774,0.82496,0.53766,-0.32367,-0.457,-0.457,-0.61033,-0.76333
0.15681,,,,-0.29467,1628.99805,-0.43267,,-0.751,,,,,0.1348,,-0.779,-0.10517,,,,,,,,0.47106,0.10426,,-0.579,2020-12-01T00:30:00.0,,,,,,0.10426,1628.99805,,,,,,,0.1348,0.15681,-0.10517,-0.29467,-0.43267,-0.43267,-0.579,-0.751
-0.15742,,,,-0.285,350.66129,-0.43267,,-0.748,,,,,0.21707,,-0.75733,-0.12692,,,,,,,,0.34343,0.06472,23.06186,-0.58,2020-12-01T01:00:00.0,,,,,,0.06472,23.06186,,,,,,,0.21707,-0.15742,-0.12692,-0.285,-0.43267,-0.43267,-0.58,-0.748
0.38709,,,,-0.288,261.80319,-0.41733,,-0.74933,,,,,0.03853,,-0.78467,-0.07092,,,,,,,,0.33553,,,-0.558,2020-12-01T01:30:00.0,,,,,,0.33553,261.80319,,,,,,,0.03853,0.38709,-0.07092,-0.288,-0.41733,-0.41733,-0.558,-0.74933
-0.42051,,,,-0.298,368.46219,-0.41667,,-0.75967,,,,,-0.1909,,-0.83767,-1.07471,,,,,,,,0.34844,0.09543,46.558,-0.54433,2020-12-01T02:00:00.0,,,,,,0.09543,46.558,,,,,,,-0.1909,-0.42051,-1.07471,-0.298,-0.41667,-0.41667,-0.54433,-0.75967
0.43514,,,,-0.282,281.8985,-0.403,,-0.749,,,,,-0.16537,,-0.83267,-1.20902,,,,,,,,0.37283,0.11891,126.6273,-0.53067,2020-12-01T02:30:00.0,,,,,,0.11891,126.6273,,,,,,,-0.16537,0.43514,-1.20902,-0.282,-0.403,-0.403,-0.53067,-0.749
-0.79971,,,,-0.29833,466.7276,-0.43567,,-0.75833,,,,,0.08427,,-0.83033,-0.38048,,,,,,,,0.45927,0.1211,69.71358,-0.56567,2020-12-01T03:00:00.0,,,,,,0.1211,69.71358,,,,,,,0.08427,-0.79971,-0.38048,-0.29833,-0.43567,-0.43567,-0.56567,-0.75833
0.55831,,,,-0.30967,490.27969,-0.44533,,-0.75267,,,,,-0.05871,,-0.80833,0.67885,,,,,,,,0.40168,0.09708,67.66854,-0.58667,2020-12-01T03:30:00.0,,,,,,0.09708,67.66854,,,,,,,-0.05871,0.55831,0.67885,-0.30967,-0.44533,-0.44533,-0.58667,-0.75267
0.00882,,,,-0.278,,-0.42733,,-0.72967,,,,,-0.07487,,-0.768,0.74976,,,,,,,,0.42347,0.09877,75.3339,-0.56667,2020-12-01T04:00:00.0,,,,,,0.09877,75.3339,,,,,,,-0.07487,0.00882,0.74976,-0.278,-0.42733,-0.42733,-0.56667,-0.72967
-0.13122,,,,-0.28033,,-0.42467,,-0.721,,,,,0.22768,,-0.74833,0.09042,,,,,,,,0.42178,0.14418,206.8745,-0.57067,2020-12-01T04:30:00.0,,,,,,0.14418,206.8745,,,,,,,0.22768,-0.13122,0.09042,-0.28033,-0.42467,-0.42467,-0.57067,-0.721
0.31852,,,,-0.27533,,-0.414,,-0.70267,,,,,0.00479,,-0.727,0.52738,,,,,,,,0.45244,0.10377,155.5473,-0.55233,2020-12-01T05:00:00.0,,,,,,0.10377,155.5473,,,,,,,0.00479,0.31852,0.52738,-0.27533,-0.414,-0.414,-0.55233,-0.70267
0.21529,,,,-0.24867,,-0.39167,,-0.677,,,,,-0.06228,,-0.68667,0.74047,,,,,,,,0.40299,0.12956,236.6839,-0.53033,2020-12-01T05:30:00.0,,,,,,0.12956,236.6839,,,,,,,-0.06228,0.21529,0.74047,-0.24867,-0.39167,-0.39167,-0.53033,-0.677
1.01014,,,,-0.213,,-0.35633,,-0.64,,,,,0.09163,,-0.63033,1.05013,,,,,,,,0.4433,0.10647,140.8739,-0.50167,2020-12-01T06:00:00.0,,,,,,0.10647,140.8739,,,,,,,0.09163,1.01014,1.05013,-0.213,-0.35633,-0.35633,-0.50167,-0.64
1.18692,,,,-0.161,398.02811,-0.29767,,-0.57867,,,,,0.01963,,-0.565,1.0673,,,,,,,,0.40068,0.12141,131.9857,-0.448,2020-12-01T06:30:00.0,,,,,,0.12141,131.9857,,,,,,,0.01963,1.18692,1.0673,-0.161,-0.29767,-0.29767,-0.448,-0.57867
2.22343,,,,-0.065,,-0.197,,-0.45167,,,,,-0.47251,,-0.438,1.44546,,,,,,,,0.41117,,,-0.319,2020-12-01T07:00:00.0,,,,,,0.41117,,,,,,,,-0.47251,2.22343,1.44546,-0.065,-0.197,-0.197,-0.319,-0.45167
1.50431,,,,0.03467,,-0.08333,,-0.31667,,,,,-0.78771,,-0.306,1.38391,,,,,,,,0.40448,0.09105,65.46041,-0.19933,2020-12-01T07:30:00.0,,,,,,0.09105,65.46041,,,,,,,-0.78771,1.50431,1.38391,0.03467,-0.08333,-0.08333,-0.19933,-0.31667
0.8092,,,,0.06067,,-0.04833,,-0.26333,,,,,-0.76185,,-0.25233,0.6827,,,,,,,,0.37359,,,-0.15667,2020-12-01T08:00:00.0,,,,,,0.37359,,,,,,,,-0.76185,0.8092,0.6827,0.06067,-0.04833,-0.04833,-0.15667,-0.26333
0.98637,,,,0.092,,-0.00833,,-0.21033,,,,,-0.6622,,-0.18267,0.69103,,,,,,,,0.421,0.06025,379.7575,-0.11433,2020-12-01T08:30:00.0,,,,,,0.06025,379.7575,,,,,,,-0.6622,0.98637,0.69103,0.092,-0.00833,-0.00833,-0.11433,-0.21033
1.95069,,,,0.16167,770.40912,0.08133,,-0.08533,,,,,-0.71083,,-0.062,0.59207,,,,,,,,0.50906,,,0.00533,2020-12-01T09:00:00.0,,,,,,0.50906,770.40912,,,,,,,-0.71083,1.95069,0.59207,0.16167,0.08133,0.08133,0.00533,-0.08533
1.20531,,,,0.22167,,0.14867,,-0.004,,,,,-0.50942,,0.00067,0.73081,,,,,,,,1.00007,0.11398,-49.52053,0.08033,2020-12-01T09:30:00.0,,,,,,0.11398,-49.52053,,,,,,,-0.50942,1.20531,0.73081,0.22167,0.14867,0.14867,0.08033,-0.004
2.07689,,,,0.32633,,0.26667,,0.126,,,,,-0.29265,,0.15333,1.74874,,,,,,,,0.7236,,,0.21467,2020-12-01T10:00:00.0,,,,,,0.7236,,,,,,,,-0.29265,2.07689,1.74874,0.32633,0.26667,0.26667,0.21467,0.126
8.17461,,,,0.54767,468.36871,0.53233,,0.39133,,,,,-0.44972,,0.43833,3.4003,,,,,,,,0.64652,0.09321,-33.95033,0.49,2020-12-01T10:30:00.0,,,,,,0.09321,-33.95033,,,,,,,-0.44972,8.17461,3.4003,0.54767,0.53233,0.53233,0.49,0.39133
6.04536,,,,0.94367,558.7533,0.974,,0.81267,,,,,-0.76374,,0.82867,4.97471,,,,,,,,0.69766,0.09911,1.80829,0.93233,2020-12-01T11:00:00.0,,,,,,0.09911,1.80829,,,,,,,-0.76374,6.04536,4.97471,0.94367,0.974,0.974,0.93233,0.81267
4.50982,,,,1.253,992.13977,1.283,,1.088,,,,,-0.50146,,1.04033,4.17391,,,,,,,,0.82715,0.10188,17.84487,1.21467,2020-12-01T11:30:00.0,,,,,,0.10188,17.84487,,,,,,,-0.50146,4.50982,4.17391,1.253,1.283,1.283,1.21467,1.088
4.23863,,,,1.51367,1273.28198,1.51267,,1.297,,,,,-0.27136,,1.21167,3.60652,,,,,,,,0.81076,0.07363,5.74574,1.42733,2020-12-01T12:00:00.0,,,,,,0.07363,5.74574,,,,,,,-0.27136,4.23863,3.60652,1.51367,1.51267,1.51267,1.42733,1.297
-0.12163,,,,1.65167,973.32971,1.608,,1.353,,,,,-0.01569,,1.24867,1.88587,,,,,,,,0.85569,0.11021,16.77265,1.48933,2020-12-01T12:30:00.0,,,,,,0.11021,16.77265,,,,,,,-0.01569,-0.12163,1.88587,1.65167,1.608,1.608,1.48933,1.353
-1.78314,,,,1.57333,2420.573,1.49767,,1.243,,,,,0.19931,,1.132,-0.65625,,,,,,,,0.73117,0.05995,3.45518,1.37933,2020-12-01T13:00:00.0,,,,,,0.05995,3.45518,,,,,,,0.19931,-1.78314,-0.65625,1.57333,1.49767,1.49767,1.37933,1.243
-4.0738,,,,1.44867,2447.41309,1.35467,,1.08667,,,,,0.20091,,1.00033,-2.57598,,,,,,,,0.99569,0.13434,26.93348,1.227,2020-12-01T13:30:00.0,,,,,,0.13434,26.93348,,,,,,,0.20091,-4.0738,-2.57598,1.44867,1.35467,1.35467,1.227,1.08667
-3.26034,,,,1.238,2155.59106,1.137,,0.868,,,,,0.01072,,0.845,-2.55617,,,,,,,,0.75559,,,0.999,2020-12-01T14:00:00.0,,,,,,0.75559,2155.59106,,,,,,,0.01072,-3.26034,-2.55617,1.238,1.137,1.137,0.999,0.868
-2.19042,,,,1.096,1288.38904,0.989,,0.70233,,,,,-0.22058,,0.685,-3.06161,,,,,,,,0.82233,0.09934,16.6105,0.84267,2020-12-01T14:30:00.0,,,,,,0.09934,16.6105,,,,,,,-0.22058,-2.19042,-3.06161,1.096,0.989,0.989,0.84267,0.70233
-1.24025,,,,1.00633,1824.21704,0.89167,,0.62667,,,,,-0.11826,,0.6,-0.92814,,,,,,,,0.6937,0.09085,15.19112,0.74467,2020-12-01T15:00:00.0,,,,,,0.09085,15.19112,,,,,,,-0.11826,-1.24025,-0.92814,1.00633,0.89167,0.89167,0.74467,0.62667
-0.61832,,,,0.97967,2103.05005,0.86667,,0.59333,,,,,-0.26686,,0.56767,-0.87526,,,,,,,,0.73403,0.10199,19.33513,0.733,2020-12-01T15:30:00.0,,,,,,0.10199,19.33513,,,,,,,-0.26686,-0.61832,-0.87526,0.97967,0.86667,0.86667,0.733,0.59333
-0.13778,,,,0.951,58182.80859,0.852,,0.575,,,,,-0.45943,,0.52133,-0.47376,,,,,,,,1.04133,0.12899,29.26291,0.71867,2020-12-01T16:00:00.0,,,,,,0.12899,29.26291,,,,,,,-0.45943,-0.13778,-0.47376,0.951,0.852,0.852,0.71867,0.575
1.20243,,,,1.008,3313.7019,0.91267,,0.651,,,,,-0.4045,,0.57767,0.35346,,,,,,,,1.03268,0.09886,13.81796,0.773,2020-12-01T16:30:00.0,,,,,,0.09886,13.81796,,,,,,,-0.4045,1.20243,0.35346,1.008,0.91267,0.91267,0.773,0.651
-0.7143,,,,1.026,5115.0752,0.904,,0.63433,,,,,-0.26811,,0.57733,-1.28187,,,,,,,,0.96322,0.16743,68.12764,0.757,2020-12-01T17:00:00.0,,,,,,0.16743,68.12764,,,,,,,-0.26811,-0.7143,-1.28187,1.026,0.904,0.904,0.757,0.63433
0.50624,,,,0.974,1570.38794,0.85233,,0.57533,,,,,-0.133,,0.53933,-1.1589,,,,,,,,0.79241,,,0.716,2020-12-01T17:30:00.0,,,,,,0.79241,1570.38794,,,,,,,-0.133,0.50624,-1.1589,0.974,0.85233,0.85233,0.716,0.57533
0.85691,,,,1.00533,942.49249,0.89467,,0.63567,,,,,-0.2034,,0.61367,-0.75442,,,,,,,,0.68415,,,0.77533,2020-12-01T18:00:00.0,,,,,,0.68415,942.49249,,,,,,,-0.2034,0.85691,-0.75442,1.00533,0.89467,0.89467,0.77533,0.63567
1.64063,,,,1.06867,1465.52295,0.95967,,0.70833,,,,,-0.29117,,0.71133,-0.04657,,,,,,,,0.75783,0.08261,13.26396,0.84867,2020-12-01T18:30:00.0,,,,,,0.08261,13.26396,,,,,,,-0.29117,1.64063,-0.04657,1.06867,0.95967,0.95967,0.84867,0.70833
-1.01557,,,,1.11167,819.45721,0.97833,,0.69767,,,,,-0.10202,,0.689,0.27756,,,,,,,,0.56643,0.07152,10.9238,0.85167,2020-12-01T19:00:00.0,,,,,,0.07152,10.9238,,,,,,,-0.10202,-1.01557,0.27756,1.11167,0.97833,0.97833,0.85167,0.69767
0.70297,,,,1.09,715.26343,0.96433,,0.68767,,,,,-0.01821,,0.67567,1.15853,,,,,,,,0.55283,0.0728,23.17675,0.84133,2020-12-01T19:30:00.0,,,,,,0.0728,23.17675,,,,,,,-0.01821,0.70297,1.15853,1.09,0.96433,0.96433,0.84133,0.68767
0.00641,,,,1.09033,507.7681,0.96,,0.68533,,,,,0.01056,,0.67167,0.39637,,,,,,,,0.45029,0.07049,23.05915,0.84133,2020-12-01T20:00:00.0,,,,,,0.07049,23.05915,,,,,,,0.01056,0.00641,0.39637,1.09033,0.96,0.96,0.84133,0.68533
-0.72456,,,,1.07233,547.52112,0.946,,0.68667,,,,,-0.09209,,0.67033,0.22619,,,,,,,,0.45703,0.05731,9.03495,0.83133,2020-12-01T20:30:00.0,,,,,,0.05731,9.03495,,,,,,,-0.09209,-0.72456,0.22619,1.07233,0.946,0.946,0.83133,0.68667
-0.72809,,,,1.01067,340.90479,0.90233,,0.654,,,,,-0.06102,,0.644,-0.75541,,,,,,,,0.39463,0.03286,3.26198,0.806,2020-12-01T21:00:00.0,,,,,,0.03286,3.26198,,,,,,,-0.06102,-0.72809,-0.75541,1.01067,0.90233,0.90233,0.806,0.654
-1.24725,,,,0.96533,499.1012,0.85033,,0.607,,,,,-0.13325,,0.61533,-0.94399,,,,,,,,0.50238,0.07539,30.76096,0.75333,2020-12-01T21:30:00.0,,,,,,0.07539,30.76096,,,,,,,-0.13325,-1.24725,-0.94399,0.96533,0.85033,0.85033,0.75333,0.607
-1.18584,,,,0.88467,458.78381,0.77833,,0.54067,,,,,-0.09553,,0.554,-1.05066,,,,,,,,0.47698,0.03681,4.51373,0.68567,2020-12-01T22:00:00.0,,,,,,0.03681,4.51373,,,,,,,-0.09553,-1.18584,-1.05066,0.88467,0.77833,0.77833,0.68567,0.54067
0.68433,,,,0.87533,405.50351,0.76733,,0.51933,,,,,-0.13075,,0.52033,-0.80734,,,,,,,,0.46693,0.07497,29.49835,0.65933,2020-12-01T22:30:00.0,,,,,,0.07497,29.49835,,,,,,,-0.13075,0.68433,-0.80734,0.87533,0.76733,0.76733,0.65933,0.51933
-1.96058,,,,0.84567,166.09621,0.722,,0.47533,,,,,0.27895,,0.45333,-0.70016,,,,,,,,0.25316,0.0369,-93.37904,0.60733,2020-12-01T23:00:00.0,,,,,,0.0369,-93.37904,,,,,,,0.27895,-1.96058,-0.70016,0.84567,0.722,0.722,0.60733,0.47533
-0.05545,,,,0.804,395.35431,0.70333,,0.46967,,,,,-0.09935,,0.47333,-0.78109,,,,,,,,0.42805,0.03995,4.87316,0.60433,2020-12-01T23:30:00.0,,,,,,0.03995,4.87316,,,,,,,-0.09935,-0.05545,-0.78109,0.804,0.70333,0.70333,0.60433,0.46967
-1.25698,,,,0.76667,285.1077,0.63967,,0.389,,,,,0.16266,,0.38533,-1.04401,,,,,,,,0.37855,0.09351,-498.2162,0.528,2020-12-02T00:00:00.0,,,,,,0.09351,-498.2162,,,,,,,0.16266,-1.25698,-1.04401,0.76667,0.63967,0.63967,0.528,0.389
-0.60209,,,,0.73367,222.05141,0.64633,,0.40733,,,,,-0.16477,,0.41567,-0.89603,,,,,,,,0.31947,0.0814,25.53066,0.55433,2020-12-02T00:30:00.0,,,,,,0.0814,25.53066,,,,,,,-0.16477,-0.60209,-0.89603,0.73367,0.64633,0.64633,0.55433,0.40733
-1.77907,,,,0.564,255.71851,0.474,,0.24933,,,,,0.21876,,0.25467,-1.57775,,,,,,,,0.35475,0.07662,-27.84915,0.37667,2020-12-02T01:00:00.0,,,,,,0.07662,-27.84915,,,,,,,0.21876,-1.77907,-1.57775,0.564,0.474,0.474,0.37667,0.24933
1.15474,,,,0.625,365.2735,0.50833,,0.29967,,,,,-0.2894,,0.333,0.43681,,,,,,,,0.43212,0.04474,-55.12528,0.441,2020-12-02T01:30:00.0,,,,,,0.04474,-55.12528,,,,,,,-0.2894,1.15474,0.43681,0.625,0.50833,0.50833,0.441,0.29967
-2.68905,,,,0.58567,377.37701,0.46967,,0.22167,,,,,0.11271,,0.227,-0.68816,,,,,,,,0.40133,0.06603,-27.58455,0.352,2020-12-02T02:00:00.0,,,,,,0.06603,-27.58455,,,,,,,0.11271,-2.68905,-0.68816,0.58567,0.46967,0.46967,0.352,0.22167
-5.93168,,,,0.33433,214.4171,0.19367,,-0.024,,,,,0.03771,,-0.01433,-2.92914,,,,,,,,0.32927,0.03191,-9.60504,0.095,2020-12-02T02:30:00.0,,,,,,0.03191,-9.60504,,,,,,,0.03771,-5.93168,-2.92914,0.33433,0.19367,0.19367,0.095,-0.024
0.94309,,,,0.205,53.19359,0.111,,-0.017,,,,,0.26167,,0.046,0.42756,,,,,,,,0.16616,,,0.04667,2020-12-02T03:00:00.0,,,,,,0.16616,53.19359,,,,,,,0.26167,0.94309,0.42756,0.205,0.111,0.111,0.04667,-0.017
-1.26273,,,,0.181,34.60242,0.082,,0.037,,,,,0.60831,,0.10233,0.75185,,,,,,,,0.10429,0.05669,-4.83295,0.034,2020-12-02T03:30:00.0,,,,,,0.05669,-4.83295,,,,,,,0.60831,-1.26273,0.75185,0.181,0.082,0.082,0.034,0.037
-0.2742,,,,0.155,131.0079,0.046,,-0.04367,,,,,0.76065,,0.08033,-0.55202,,,,,,,,0.19182,,,-0.03833,2020-12-02T04:00:00.0,,,,,,0.19182,131.0079,,,,,,,0.76065,-0.2742,-0.55202,0.155,0.046,0.046,-0.03833,-0.04367
4.8359,,,,0.235,41.4941,0.15933,,0.11467,,,,,-0.4051,,0.226,1.93734,,,,,,,,0.16016,,,0.123,2020-12-02T04:30:00.0,,,,,,0.16016,41.4941,,,,,,,-0.4051,4.8359,1.93734,0.235,0.15933,0.15933,0.123,0.11467
0.52678,,,,0.413,92.08222,0.445,,0.33033,,,,,-0.17119,,0.39167,0.89605,,,,,,,,0.26123,,,0.41733,2020-12-02T05:00:00.0,,,,,,0.26123,92.08222,,,,,,,-0.17119,0.52678,0.89605,0.413,0.445,0.445,0.41733,0.33033
-2.99149,,,,0.34233,193.5937,0.23733,,0.05767,,,,,-0.02439,,0.10067,-1.06659,,,,,,,,0.22254,0.05963,-3.71972,0.133,2020-12-02T05:30:00.0,,,,,,0.05963,-3.71972,,,,,,,-0.02439,-2.99149,-1.06659,0.34233,0.23733,0.23733,0.133,0.05767
-0.12263,,,,0.32633,270.8764,0.23233,,0.06733,,,,,-0.10814,,0.117,0.28419,,,,,,,,0.2876,,,0.159,2020-12-02T06:00:00.0,,,,,,0.2876,270.8764,,,,,,,-0.10814,-0.12263,0.28419,0.32633,0.23233,0.23233,0.159,0.06733
-2.58973,,,,0.21133,47.58599,0.07967,,-0.05033,,,,,0.2889,,0.00467,-1.45522,,,,,,,,0.12695,0.04297,-17.24602,-0.01133,2020-12-02T06:30:00.0,,,,,,0.04297,-17.24602,,,,,,,0.2889,-2.58973,-1.45522,0.21133,0.07967,0.07967,-0.01133,-0.05033
-2.04269,,,,0.10533,155.7404,-0.04833,,-0.24,,,,,0.18843,,-0.19233,-0.83005,,,,,,,,0.13928,0.04997,-10.24355,-0.15333,2020-12-02T07:00:00.0,,,,,,0.04997,-10.24355,,,,,,,0.18843,-2.04269,-0.83005,0.10533,-0.04833,-0.04833,-0.15333,-0.24
0.53813,,,,0.07367,156.88831,-0.062,,-0.22433,,,,,0.32333,,-0.16433,0.06244,,,,,,,,0.21161,,,-0.158,2020-12-02T07:30:00.0,,,,,,0.21161,156.88831,,,,,,,0.32333,0.53813,0.06244,0.07367,-0.062,-0.062,-0.158,-0.22433
-0.12053,,,,0.115,222.1445,-0.016,,-0.199,,,,,-0.05213,,-0.16367,0.3826,,,,,,,,0.23221,0.06266,-15.42391,-0.11067,2020-12-02T08:00:00.0,,,,,,0.06266,-15.42391,,,,,,,-0.05213,-0.12053,0.3826,0.115,-0.016,-0.016,-0.11067,-0.199
-1.10215,,,,0.05933,126.7505,-0.08667,,-0.316,,,,,-0.28758,,-0.283,-0.39157,,,,,,,,0.18019,,,-0.19767,2020-12-02T08:30:00.0,,,,,,0.18019,126.7505,,,,,,,-0.28758,-1.10215,-0.39157,0.05933,-0.08667,-0.08667,-0.19767,-0.316
0.80156,,,,0.03133,135.43311,-0.093,,-0.234,,,,,0.08575,,-0.166,0.22752,,,,,,,,0.20057,0.04579,-95.63637,-0.16967,2020-12-02T09:00:00.0,,,,,,0.04579,-95.63637,,,,,,,0.08575,0.80156,0.22752,0.03133,-0.093,-0.093,-0.16967,-0.234
6.01163,,,,0.233,222.63589,0.13367,,0.00067,,,,,0.47847,,0.07467,2.24518,,,,,,,,0.3398,0.05848,-22.03918,0.047,2020-12-02T09:30:00.0,,,,,,0.05848,-22.03918,,,,,,,0.47847,6.01163,2.24518,0.233,0.13367,0.13367,0.047,0.00067
0.3628,,,,0.398,302.4566,0.32067,,0.135,,,,,0.15695,,0.18233,1.79364,,,,,,,,0.3831,0.07104,-11.53341,0.22733,2020-12-02T10:00:00.0,,,,,,0.07104,-11.53341,,,,,,,0.15695,0.3628,1.79364,0.398,0.32067,0.32067,0.22733,0.135
0.4376,,,,0.421,214.7989,0.36933,,0.20067,,,,,-0.28856,,0.221,0.28336,,,,,,,,0.35617,0.05133,-19.83387,0.30933,2020-12-02T10:30:00.0,,,,,,0.05133,-19.83387,,,,,,,-0.28856,0.4376,0.28336,0.421,0.36933,0.36933,0.30933,0.20067
2.50644,,,,0.49133,441.90219,0.412,,0.193,,,,,-0.48483,,0.19667,2.03785,,,,,,,,0.37841,0.07642,-25.41466,0.29567,2020-12-02T11:00:00.0,,,,,,0.07642,-25.41466,,,,,,,-0.48483,2.50644,2.03785,0.49133,0.412,0.412,0.29567,0.193
5.42811,,,,0.69333,441.5517,0.65667,,0.464,,,,,-0.03711,,0.46133,2.41377,,,,,,,,0.51733,0.07495,-124.2008,0.56733,2020-12-02T11:30:00.0,,,,,,0.07495,-124.2008,,,,,,,-0.03711,5.42811,2.41377,0.69333,0.65667,0.65667,0.56733,0.464
2.94383,,,,0.89933,380.7009,0.85267,,0.64533,,,,,0.22968,,0.63233,2.99177,,,,,,,,0.40248,0.05544,28.93741,0.744,2020-12-02T12:00:00.0,,,,,,0.05544,28.93741,,,,,,,0.22968,2.94383,2.99177,0.89933,0.85267,0.85267,0.744,0.64533
3.93548,,,,1.10333,536.71912,1.06667,,0.847,,,,,0.12519,,0.829,2.35726,,,,,,,,0.50274,,,0.95367,2020-12-02T12:30:00.0,,,,,,0.50274,536.71912,,,,,,,0.12519,3.93548,2.35726,1.10333,1.06667,1.06667,0.95367,0.847
1.73937,,,,1.25067,,1.20233,,0.95333,,,,,0.10026,,0.93967,1.70869,,,,,,,,0.4471,,,1.066,2020-12-02T13:00:00.0,,,,,,0.4471,,,,,,,,0.10026,1.73937,1.70869,1.25067,1.20233,1.20233,1.066,0.95333
3.5656,,,,1.386,480.68219,1.312,,1.098,,,,,0.27812,,1.10267,2.10232,,,,,,,,0.33662,0.06672,40.58473,1.19067,2020-12-02T13:30:00.0,,,,,,0.06672,40.58473,,,,,,,0.27812,3.5656,2.10232,1.386,1.312,1.312,1.19067,1.098
4.13924,,,,1.59,152.6545,1.522,,1.31533,,,,,1.07546,,1.33233,2.54677,,,,,,,,0.32646,0.08259,18.5709,1.403,2020-12-02T14:00:00.0,,,,,,0.08259,18.5709,,,,,,,1.07546,4.13924,2.54677,1.59,1.522,1.522,1.403,1.31533
3.49837,,,,1.82367,412.29211,1.74133,,1.52133,,,,,0.93251,,1.537,2.67064,,,,,,,,0.40844,,,1.62167,2020-12-02T14:30:00.0,,,,,,0.40844,412.29211,,,,,,,0.93251,3.49837,2.67064,1.82367,1.74133,1.74133,1.62167,1.52133
-0.25692,,,,1.91733,487.2616,1.86133,,1.60367,,,,,0.17365,,1.6,1.78794,,,,,,,,0.47526,0.1204,32.56388,1.72867,2020-12-02T15:00:00.0,,,,,,0.1204,32.56388,,,,,,,0.17365,-0.25692,1.78794,1.91733,1.86133,1.86133,1.72867,1.60367
-2.06867,,,,1.83867,523.30701,1.76567,,1.514,,,,,0.01189,,1.48933,-0.81012,,,,,,,,0.48153,,,1.61867,2020-12-02T15:30:00.0,,,,,,0.48153,523.30701,,,,,,,0.01189,-2.06867,-0.81012,1.83867,1.76567,1.76567,1.61867,1.514
-6.34252,,,,1.65567,435.871,1.55367,,1.271,,,,,0.60336,,1.24567,-2.98208,,,,,,,,0.39627,0.11763,45.7569,1.39533,2020-12-02T16:00:00.0,,,,,,0.11763,45.7569,,,,,,,0.60336,-6.34252,-2.98208,1.65567,1.55367,1.55367,1.39533,1.271
-3.70782,,,,1.33867,201.743,1.226,,0.94933,,,,,0.57366,,0.91967,-3.83136,,,,,,,,0.29482,,,1.067,2020-12-02T16:30:00.0,,,,,,0.29482,201.743,,,,,,,0.57366,-3.70782,-3.83136,1.33867,1.226,1.226,1.067,0.94933
0.98974,,,,1.298,585.36249,1.18267,,0.94367,,,,,0.42449,,0.94,-0.55446,,,,,,,,0.45848,,,1.048,2020-12-02T17:00:00.0,,,,,,0.45848,585.36249,,,,,,,0.42449,0.98974,-0.55446,1.298,1.18267,1.18267,1.048,0.94367
-4.81697,,,,1.23467,448.3381,1.132,,0.84533,,,,,0.21179,,0.80767,-1.70241,,,,,,,,0.42357,,,0.976,2020-12-02T17:30:00.0,,,,,,0.42357,448.3381,,,,,,,0.21179,-4.81697,-1.70241,1.23467,1.132,1.132,0.976,0.84533
-1.81242,,,,1.00867,962.0517,0.90433,,0.64467,,,,,0.00546,,0.56933,-2.48332,,,,,,,,0.61347,,,0.733,2020-12-02T18:00:00.0,,,,,,0.61347,962.0517,,,,,,,0.00546,-1.81242,-2.48332,1.00867,0.90433,0.90433,0.733,0.64467
-1.97602,,,,0.94033,295.5766,0.83,,0.58033,,,,,-0.03102,,0.502,-1.10091,,,,,,,,0.38362,0.10442,32.56806,0.666,2020-12-02T18:30:00.0,,,,,,0.10442,32.56806,,,,,,,-0.03102,-1.97602,-1.10091,0.94033,0.83,0.83,0.666,0.58033
-2.69585,,,,0.81567,367.88989,0.69533,,0.43833,,,,,-0.00494,,0.35967,-1.62026,,,,,,,,0.4346,0.11097,255.9086,0.52567,2020-12-02T19:00:00.0,,,,,,0.11097,255.9086,,,,,,,-0.00494,-2.69585,-1.62026,0.81567,0.69533,0.69533,0.52567,0.43833
