HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_EDDYSUB.u_star_subm,HYY_EDDYSUB.MO_length_subm,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY4,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
-1.47284,,,,-5.587,-31250.21094,-5.705,,-5.94333,,,,,,,-5.942,,,,,,,,,1.01847,0.10144,11.9103,-5.764,2021-03-06T23:30:00.0,,,,,,0.10144,11.9103,,,,,,,,-1.47284,,-5.587,-5.705,-5.705,-5.764,-5.94333
-12.52338,,,,-6.00367,-1563.38306,-6.13433,,-6.42767,,,,,,,-6.44233,,,,,,,,,0.99341,0.15544,52.89774,-6.23567,2021-03-07T00:00:00.0,,,,,,0.15544,52.89774,,,,,,,,-12.52338,,-6.00367,-6.13433,-6.13433,-6.23567,-6.42767
-9.21471,,,,-6.59967,2222.79297,-6.74367,,-7.00767,,,,,,,-7.001,,,,,,,,,0.69921,0.12518,33.47692,-6.81667,2021-03-07T00:30:00.0,,,,,,0.12518,33.47692,,,,,,,,-9.21471,,-6.59967,-6.74367,-6.74367,-6.81667,-7.00767
-6.40297,,,,-6.83233,,-6.95767,,-7.22133,,,,,,,-7.22967,,,,,,,,,0.86529,,,-7.035,2021-03-07T01:00:00.0,,,,,,0.86529,,,,,,,,,-6.40297,,-6.83233,-6.95767,-6.95767,-7.035,-7.22133
-5.0491,,,,-7.279,752.47522,-7.37033,,-7.51467,,,,,,,-7.471,,,,,,,,,0.76696,0.10668,18.98744,-7.35767,2021-03-07T01:30:00.0,,,,,,0.10668,18.98744,,,,,,,,-5.0491,,-7.279,-7.37033,-7.37033,-7.35767,-7.51467
3.54859,,,,-7.18167,1495.78699,-7.258,,-7.428,,,,,,,-7.39567,,,,,,,,,0.84345,0.08496,7.98694,-7.25967,2021-03-07T02:00:00.0,,,,,,0.08496,7.98694,,,,,,,,3.54859,,-7.18167,-7.258,-7.258,-7.25967,-7.428
-8.44317,,,,-7.37167,431.59851,-7.46833,,-7.64833,,,,,,,-7.61833,,,,,,,,,0.57361,0.05219,2.2721,-7.482,2021-03-07T02:30:00.0,,,,,,0.05219,2.2721,,,,,,,,-8.44317,,-7.37167,-7.46833,-7.46833,-7.482,-7.64833
-4.56402,,,,-7.807,470.62729,-7.874,,-7.99467,,,,,,,-7.947,,,,,,,,,0.58548,0.0644,12.4255,-7.83467,2021-03-07T03:00:00.0,,,,,,0.0644,12.4255,,,,,,,,-4.56402,,-7.807,-7.874,-7.874,-7.83467,-7.99467
-9.7598,,,,-8.08033,309.12701,-8.135,,-8.244,,,,,,,-8.17467,,,,,,,,,0.52609,,,-8.08933,2021-03-07T03:30:00.0,,,,,,0.52609,309.12701,,,,,,,,-9.7598,,-8.08033,-8.135,-8.135,-8.08933,-8.244
1.72512,,,,-8.40733,441.1636,-8.42033,,-8.49467,,,,,,,-8.41533,,,,,,,,,0.6514,0.03584,1.6142,-8.34833,2021-03-07T04:00:00.0,,,,,,0.03584,1.6142,,,,,,,,1.72512,,-8.40733,-8.42033,-8.42033,-8.34833,-8.49467
0.38319,,,,-8.27533,454.28409,-8.34733,,-8.501,,,,,,,-8.43733,,,,,,,,,0.65334,,,-8.33867,2021-03-07T04:30:00.0,,,,,,0.65334,454.28409,,,,,,,,0.38319,,-8.27533,-8.34733,-8.34733,-8.33867,-8.501
6.33967,,,,-8.13767,929.88379,-8.20933,,-8.42233,,,,,,,-8.39167,,,,,,,,,0.63667,,,-8.253,2021-03-07T05:00:00.0,,,,,,0.63667,929.88379,,,,,,,,6.33967,,-8.13767,-8.20933,-8.20933,-8.253,-8.42233
-6.33201,,,,-8.15833,4991.25098,-8.309,,-8.62433,,,,,,,-8.64367,,,,,,,,,0.80625,0.05883,12.10806,-8.41933,2021-03-07T05:30:00.0,,,,,,0.05883,12.10806,,,,,,,,-6.33201,,-8.15833,-8.309,-8.309,-8.41933,-8.62433
-1.79052,,,,-8.39633,981.27069,-8.54433,,-8.824,,,,,,,-8.819,,,,,,,,,0.61949,0.08475,18.57304,-8.62567,2021-03-07T06:00:00.0,,,,,,0.08475,18.57304,,,,,,,,-1.79052,,-8.39633,-8.54433,-8.54433,-8.62567,-8.824
-2.12001,,,,-8.499,1654.49097,-8.62933,,-8.89567,,,,,,,-8.886,,,,,,,,,0.65398,0.06295,7.88913,-8.70333,2021-03-07T06:30:00.0,,,,,,0.06295,7.88913,,,,,,,,-2.12001,,-8.499,-8.62933,-8.62933,-8.70333,-8.89567
6.7871,,,,-8.42767,9361.50098,-8.58267,,-8.89633,,,,,,,-8.902,,,,,,,,,0.64401,0.06789,92.124,-8.703,2021-03-07T07:00:00.0,,,,,,0.06789,92.124,,,,,,,,6.7871,,-8.42767,-8.58267,-8.58267,-8.703,-8.89633
9.23278,,,,-7.934,-6437.43701,-8.098,,-8.42433,,,,,,,-8.44467,,,,,,,,,0.83149,0.11612,,-8.22333,2021-03-07T07:30:00.0,,,,,,0.11612,-6437.43701,,,,,,,,9.23278,,-7.934,-8.098,-8.098,-8.22333,-8.42433
5.176,,,,-7.57567,,-7.74267,,-8.104,,,,,,,-8.13267,,,,,,,,,0.76058,0.13964,196.3715,-7.897,2021-03-07T08:00:00.0,,,,,,0.13964,196.3715,,,,,,,,5.176,,-7.57567,-7.74267,-7.74267,-7.897,-8.104
7.0357,,,,-7.276,,-7.448,,-7.82333,,,,,,,-7.85767,,,,,,,,,0.89591,0.07248,44.95197,-7.61467,2021-03-07T08:30:00.0,,,,,,0.07248,44.95197,,,,,,,,7.0357,,-7.276,-7.448,-7.448,-7.61467,-7.82333
11.84015,,,,-6.81667,,-6.98767,,-7.36,,,,,,,-7.38567,,,,,,,,,0.72804,0.08148,24.33992,-7.14733,2021-03-07T09:00:00.0,,,,,,0.08148,24.33992,,,,,,,,11.84015,,-6.81667,-6.98767,-6.98767,-7.14733,-7.36
16.4315,,,,-5.949,,-6.10033,,-6.48733,,,,,,,-6.52133,,,,,,,,,0.82592,0.11739,64.31289,-6.28233,2021-03-07T09:30:00.0,,,,,,0.11739,64.31289,,,,,,,,16.4315,,-5.949,-6.10033,-6.10033,-6.28233,-6.48733
7.02479,,,,-5.36367,-694.43182,-5.515,,-5.98633,,,,,,,-6.059,,,,,,,,,0.8897,0.1478,-601.6661,-5.761,2021-03-07T10:00:00.0,,,,,,0.1478,-601.6661,,,,,,,,7.02479,,-5.36367,-5.515,-5.515,-5.761,-5.98633
2.67938,,,,-5.16967,-906.59558,-5.331,,-5.82533,,,,,,,-5.90967,,,,,,,,,0.98784,0.19736,-418.7635,-5.59333,2021-03-07T10:30:00.0,,,,,,0.19736,-418.7635,,,,,,,,2.67938,,-5.16967,-5.331,-5.331,-5.59333,-5.82533
-2.20205,,,,-5.2,-888.3764,-5.36333,,-5.87167,,,,,,,-5.957,,,,,,,,,1.05439,0.14384,-276.1182,-5.64267,2021-03-07T11:00:00.0,,,,,,0.14384,-276.1182,,,,,,,,-2.20205,,-5.2,-5.36333,-5.36333,-5.64267,-5.87167
-4.3467,,,,-5.374,-1012.36902,-5.539,,-6.05967,,,,,,,-6.14867,,,,,,,,,1.19401,0.18482,-441.3344,-5.82433,2021-03-07T11:30:00.0,,,,,,0.18482,-441.3344,,,,,,,,-4.3467,,-5.374,-5.539,-5.539,-5.82433,-6.05967
-8.43522,,,,-5.835,-1003.89301,-6.01067,,-6.47667,,,,,,,-6.549,,,,,,,,,1.01427,0.14742,-116.3584,-6.25667,2021-03-07T12:00:00.0,,,,,,0.14742,-116.3584,,,,,,,,-8.43522,,-5.835,-6.01067,-6.01067,-6.25667,-6.47667
-5.91508,,,,-6.04333,,-6.20633,,-6.642,,,,,,,-6.705,,,,,,,,,1.00731,0.10414,-20.64247,-6.42733,2021-03-07T12:30:00.0,,,,,,0.10414,-20.64247,,,,,,,,-5.91508,,-6.04333,-6.20633,-6.20633,-6.42733,-6.642
4.15287,,,,-6.13767,-1251.53894,-6.29333,,-6.73867,,,,,,,-6.80367,,,,,,,,,0.92834,0.14754,-161.0095,-6.52467,2021-03-07T13:00:00.0,,,,,,0.14754,-161.0095,,,,,,,,4.15287,,-6.13767,-6.29333,-6.29333,-6.52467,-6.73867
2.43372,,,,-5.97133,-1225.15295,-6.125,,-6.618,,,,,,,-6.69933,,,,,,,,,1.02804,0.21294,-259.443,-6.39233,2021-03-07T13:30:00.0,,,,,,0.21294,-259.443,,,,,,,,2.43372,,-5.97133,-6.125,-6.125,-6.39233,-6.618
-3.4107,,,,-5.98867,-981.5614,-6.15867,,-6.64967,,,,,,,-6.724,,,,,,,,,0.98812,0.19429,-816.8005,-6.418,2021-03-07T14:00:00.0,,,,,,0.19429,-816.8005,,,,,,,,-3.4107,,-5.98867,-6.15867,-6.15867,-6.418,-6.64967
-1.66382,,,,-6.12367,,-6.29433,,-6.72167,,,,,,,-6.777,,,,,,,,,0.93221,0.21314,,-6.50333,2021-03-07T14:30:00.0,,,,,,0.21314,,,,,,,,,-1.66382,,-6.12367,-6.29433,-6.29433,-6.50333,-6.72167
1.55812,,,,-6.09367,-1456.17798,-6.27067,,-6.70133,,,,,,,-6.75733,,,,,,,,,0.99562,0.09885,254.8518,-6.48433,2021-03-07T15:00:00.0,,,,,,0.09885,254.8518,,,,,,,,1.55812,,-6.09367,-6.27067,-6.27067,-6.48433,-6.70133
-1.68506,,,,-6.08167,,-6.251,,-6.70633,,,,,,,-6.76633,,,,,,,,,0.75824,0.13319,-134.4467,-6.48667,2021-03-07T15:30:00.0,,,,,,0.13319,-134.4467,,,,,,,,-1.68506,,-6.08167,-6.251,-6.251,-6.48667,-6.70633
-1.91178,,,,-6.19433,-1505.29297,-6.35733,,-6.752,,,,,,,-6.798,,,,,,,,,0.90772,0.10748,46.6678,-6.55433,2021-03-07T16:00:00.0,,,,,,0.10748,46.6678,,,,,,,,-1.91178,,-6.19433,-6.35733,-6.35733,-6.55433,-6.752
1.90506,,,,-6.175,-2117.28711,-6.33,,-6.707,,,,,,,-6.74967,,,,,,,,,1.01031,0.14381,113.7214,-6.50733,2021-03-07T16:30:00.0,,,,,,0.14381,113.7214,,,,,,,,1.90506,,-6.175,-6.33,-6.33,-6.50733,-6.707
-0.8633,,,,-6.12267,-4179.10303,-6.28267,,-6.636,,,,,,,-6.67467,,,,,,,,,0.89754,0.13282,176.3233,-6.43567,2021-03-07T17:00:00.0,,,,,,0.13282,176.3233,,,,,,,,-0.8633,,-6.12267,-6.28267,-6.28267,-6.43567,-6.636
0.015,,,,-6.14333,-3929.11694,-6.31067,,-6.65433,,,,,,,-6.687,,,,,,,,,0.89932,0.16235,150.0426,-6.45267,2021-03-07T17:30:00.0,,,,,,0.16235,150.0426,,,,,,,,0.015,,-6.14333,-6.31067,-6.31067,-6.45267,-6.65433
-0.66413,,,,-6.10767,-3033.55811,-6.27633,,-6.60167,,,,,,,-6.63133,,,,,,,,,0.95516,0.12931,122.3178,-6.40067,2021-03-07T18:00:00.0,,,,,,0.12931,122.3178,,,,,,,,-0.66413,,-6.10767,-6.27633,-6.27633,-6.40067,-6.60167
-3.44811,,,,-6.24867,2565.53809,-6.41767,,-6.731,,,,,,,-6.75933,,,,,,,,,0.76271,0.13266,84.02981,-6.541,2021-03-07T18:30:00.0,,,,,,0.13266,84.02981,,,,,,,,-3.44811,,-6.24867,-6.41767,-6.41767,-6.541,-6.731
0.08652,,,,-6.33533,-156715.90625,-6.50633,,-6.82033,,,,,,,-6.85267,,,,,,,,,0.81518,0.13099,99.85744,-6.633,2021-03-07T19:00:00.0,,,,,,0.13099,99.85744,,,,,,,,0.08652,,-6.33533,-6.50633,-6.50633,-6.633,-6.82033
-0.93291,,,,-6.36667,-6928.6001,-6.536,,-6.86,,,,,,,-6.89333,,,,,,,,,0.85679,0.13569,94.72689,-6.65967,2021-03-07T19:30:00.0,,,,,,0.13569,94.72689,,,,,,,,-0.93291,,-6.36667,-6.536,-6.536,-6.65967,-6.86
2.31238,,,,-6.30967,-4520.43701,-6.475,,-6.79433,,,,,,,-6.829,,,,,,,,,0.86761,0.18072,133.7006,-6.59633,2021-03-07T20:00:00.0,,,,,,0.18072,133.7006,,,,,,,,2.31238,,-6.30967,-6.475,-6.475,-6.59633,-6.79433
0.20386,,,,-6.19367,-1615.20801,-6.34967,,-6.68367,,,,,,,-6.71667,,,,,,,,,1.07984,0.23103,395.915,-6.48633,2021-03-07T20:30:00.0,,,,,,0.23103,395.915,,,,,,,,0.20386,,-6.19367,-6.34967,-6.34967,-6.48633,-6.68367
-3.94204,,,,-6.32333,-2668.18994,-6.48133,,-6.82167,,,,,,,-6.865,,,,,,,,,1.00422,0.14658,118.828,-6.621,2021-03-07T21:00:00.0,,,,,,0.14658,118.828,,,,,,,,-3.94204,,-6.32333,-6.48133,-6.48133,-6.621,-6.82167
-2.84699,,,,-6.51967,,-6.68367,,-7.01667,,,,,,,-7.052,,,,,,,,,0.75755,0.19777,309.4517,-6.818,2021-03-07T21:30:00.0,,,,,,0.19777,309.4517,,,,,,,,-2.84699,,-6.51967,-6.68367,-6.68367,-6.818,-7.01667
-1.38603,,,,-6.63533,-3161.23706,-6.80133,,-7.139,,,,,,,-7.16333,,,,,,,,,0.84769,0.16193,262.0109,-6.93667,2021-03-07T22:00:00.0,,,,,,0.16193,262.0109,,,,,,,,-1.38603,,-6.63533,-6.80133,-6.80133,-6.93667,-7.139
-1.02296,,,,-6.707,9447.78906,-6.87167,,-7.19367,,,,,,,-7.22267,,,,,,,,,0.83311,,,-6.996,2021-03-07T22:30:00.0,,,,,,0.83311,9447.78906,,,,,,,,-1.02296,,-6.707,-6.87167,-6.87167,-6.996,-7.19367
-0.40717,,,,-6.72733,,-6.88867,,-7.21233,,,,,,,-7.24133,,,,,,,,,0.84482,0.11745,62.47646,-7.02067,2021-03-07T23:00:00.0,,,,,,0.11745,62.47646,,,,,,,,-0.40717,,-6.72733,-6.88867,-6.88867,-7.02067,-7.21233
-0.02104,,,,-6.76667,3136.25391,-6.93767,,-7.25467,,,,,,,-7.28867,,,,,,,,,0.60858,0.11127,,-7.05933,2021-03-07T23:30:00.0,,,,,,0.11127,3136.25391,,,,,,,,-0.02104,,-6.76667,-6.93767,-6.93767,-7.05933,-7.25467
-2.81213,,,,-6.81067,-57924.85156,-6.98333,,-7.32367,,,,,,,-7.363,,,,,,,,,0.79697,,,-7.11833,2021-03-08T00:00:00.0,,,,,,0.79697,-57924.85156,,,,,,,,-2.81213,,-6.81067,-6.98333,-6.98333,-7.11833,-7.32367
-8.10325,,,,-7.116,-6438.6958,-7.303,,-7.66967,,,,,,,-7.715,,,,,,,,,0.78303,0.15597,539.6574,-7.458,2021-03-08T00:30:00.0,,,,,,0.15597,539.6574,,,,,,,,-8.10325,,-7.116,-7.303,-7.303,-7.458,-7.66967
-16.1421,,,,-7.79467,-3518.5481,-7.994,,-8.366,,,,,,,-8.41567,,,,,,,,,0.73871,0.1047,11.35861,-8.15233,2021-03-08T01:00:00.0,,,,,,0.1047,11.35861,,,,,,,,-16.1421,,-7.79467,-7.994,-7.994,-8.15233,-8.366
-12.67768,,,,-8.50567,-4781.77686,-8.69167,,-9.022,,,,,,,-9.05567,,,,,,,,,0.83889,0.09687,28.00163,-8.81333,2021-03-08T01:30:00.0,,,,,,0.09687,28.00163,,,,,,,,-12.67768,,-8.50567,-8.69167,-8.69167,-8.81333,-9.022
-17.80518,,,,-9.30067,1168.20203,-9.48867,,-9.77367,,,,,,,-9.788,,,,,,,,,0.74086,0.1166,33.88745,-9.578,2021-03-08T02:00:00.0,,,,,,0.1166,33.88745,,,,,,,,-17.80518,,-9.30067,-9.48867,-9.48867,-9.578,-9.77367
-14.62515,,,,-10.17533,487.1806,-10.33767,,-10.56567,,,,,,,-10.57267,,,,,,,,,0.51662,0.09627,-111.0684,-10.37867,2021-03-08T02:30:00.0,,,,,,0.09627,-111.0684,,,,,,,,-14.62515,,-10.17533,-10.33767,-10.33767,-10.37867,-10.56567
-9.34976,,,,-10.75333,354.43219,-10.916,,-11.11267,,,,,,,-11.085,,,,,,,,,0.49577,0.07271,79.70841,-10.94933,2021-03-08T03:00:00.0,,,,,,0.07271,79.70841,,,,,,,,-9.34976,,-10.75333,-10.916,-10.916,-10.94933,-11.11267
-11.62263,,,,-11.31767,284.28979,-11.425,,-11.53133,,,,,,,-11.44667,,,,,,,,,0.44828,0.0285,1.28,-11.399,2021-03-08T03:30:00.0,,,,,,0.0285,1.28,,,,,,,,-11.62263,,-11.31767,-11.425,-11.425,-11.399,-11.53133
-9.87353,,,,-11.85767,122.2532,-11.89967,,-11.84867,,,,,,,-11.71467,,,,,,,,,0.36508,0.06201,10.6054,-11.78633,2021-03-08T04:00:00.0,,,,,,0.06201,10.6054,,,,,,,,-9.87353,,-11.85767,-11.89967,-11.89967,-11.78633,-11.84867
-2.72794,,,,-12.12,423.5452,-12.18233,,-12.23633,,,,,,,-12.111,,,,,,,,,0.5855,0.06499,3.43552,-12.158,2021-03-08T04:30:00.0,,,,,,0.06499,3.43552,,,,,,,,-2.72794,,-12.12,-12.18233,-12.18233,-12.158,-12.23633
-1.67576,,,,-12.27133,475.6156,-12.39933,,-12.519,,,,,,,-12.405,,,,,,,,,0.53308,0.0874,17.11815,-12.422,2021-03-08T05:00:00.0,,,,,,0.0874,17.11815,,,,,,,,-1.67576,,-12.27133,-12.39933,-12.39933,-12.422,-12.519
-1.17277,,,,-12.40867,601.74738,-12.521,,-12.69333,,,,,,,-12.60867,,,,,,,,,0.58039,,,-12.563,2021-03-08T05:30:00.0,,,,,,0.58039,601.74738,,,,,,,,-1.17277,,-12.40867,-12.521,-12.521,-12.563,-12.69333
-7.0293,,,,-12.50467,875.18201,-12.637,,-12.797,,,,,,,-12.72067,,,,,,,,,0.55568,0.07728,12.9209,-12.66267,2021-03-08T06:00:00.0,,,,,,0.07728,12.9209,,,,,,,,-7.0293,,-12.50467,-12.637,-12.637,-12.66267,-12.797
-7.66634,,,,-12.93167,-2345.95898,-13.013,,-13.05633,,,,,,,-12.90767,,,,,,,,,0.4635,,,-12.97467,2021-03-08T06:30:00.0,,,,,,0.4635,-2345.95898,,,,,,,,-7.66634,,-12.93167,-13.013,-13.013,-12.97467,-13.05633
-5.05754,,,,-13.2,161.3111,-13.26967,,-13.25867,,,,,,,-13.02867,,,,,,,,,0.45552,0.0597,5.61287,-13.226,2021-03-08T07:00:00.0,,,,,,0.0597,5.61287,,,,,,,,-5.05754,,-13.2,-13.26967,-13.26967,-13.226,-13.25867
1.77859,,,,-13.416,231.1893,-13.44067,,-13.44467,,,,,,,-13.19233,,,,,,,,,0.39745,0.06082,3.98919,-13.43,2021-03-08T07:30:00.0,,,,,,0.06082,3.98919,,,,,,,,1.77859,,-13.416,-13.44067,-13.44067,-13.43,-13.44467
9.95148,,,,-13.05,-1923.35706,-13.04967,,-13.351,,,,,,,-13.28467,,,,,,,,,0.42537,0.04028,1.18087,-13.18267,2021-03-08T08:00:00.0,,,,,,0.04028,1.18087,,,,,,,,9.95148,,-13.05,-13.04967,-13.04967,-13.18267,-13.351
16.4036,,,,-12.42633,541.32001,-12.408,,-12.90367,,,,,,,-12.936,,,,,,,,,0.43115,0.07114,6.59534,-12.65633,2021-03-08T08:30:00.0,,,,,,0.07114,6.59534,,,,,,,,16.4036,,-12.42633,-12.408,-12.408,-12.65633,-12.90367
14.77799,,,,-11.653,-155.2282,-11.59133,,-12.22133,,,,,,,-12.32333,,,,,,,,,0.52615,0.07581,5.20397,-11.89567,2021-03-08T09:00:00.0,,,,,,0.07581,5.20397,,,,,,,,14.77799,,-11.653,-11.59133,-11.59133,-11.89567,-12.22133
15.08822,,,,-10.87067,-89.42012,-10.82633,,-11.49433,,,,,,,-11.627,,,,,,,,,0.40226,,,-11.149,2021-03-08T09:30:00.0,,,,,,0.40226,-89.42012,,,,,,,,15.08822,,-10.87067,-10.82633,-10.82633,-11.149,-11.49433
21.00728,,,,-9.943,-161.8862,-9.839,,-10.54467,,,,,,,-10.69467,,,,,,,,,0.50575,0.05786,62.21229,-10.21933,2021-03-08T10:00:00.0,,,,,,0.05786,62.21229,,,,,,,,21.00728,,-9.943,-9.839,-9.839,-10.21933,-10.54467
13.00945,,,,-8.98967,-58.24921,-8.98267,,-9.68067,,,,,,,-9.78733,,,,,,,,,0.47617,0.12636,34.13252,-9.40233,2021-03-08T10:30:00.0,,,,,,0.12636,34.13252,,,,,,,,13.00945,,-8.98967,-8.98267,-8.98267,-9.40233,-9.68067
22.29188,,,,-8.201,-62.07479,-8.22733,,-9.02233,,,,,,,-9.08867,,,,,,,,,0.51993,0.1251,1034.407,-8.734,2021-03-08T11:00:00.0,,,,,,0.1251,1034.407,,,,,,,,22.29188,,-8.201,-8.22733,-8.22733,-8.734,-9.02233
12.77468,,,,-7.228,-91.49592,-7.22233,,-8.02333,,,,,,,-8.09767,,,,,,,,,0.45736,0.14001,32.56403,-7.70567,2021-03-08T11:30:00.0,,,,,,0.14001,32.56403,,,,,,,,12.77468,,-7.228,-7.22233,-7.22233,-7.70567,-8.02333
8.11288,,,,-6.64933,-24.95185,-6.78233,,-7.66633,,,,,,,-7.789,,,,,,,,,0.33681,0.144,-96.36405,-7.358,2021-03-08T12:00:00.0,,,,,,0.144,-96.36405,,,,,,,,8.11288,,-6.64933,-6.78233,-6.78233,-7.358,-7.66633
6.35658,,,,-6.29133,-67.01066,-6.34667,,-7.17533,,,,,,,-7.269,,,,,,,,,0.48388,0.1794,127.9947,-6.88133,2021-03-08T12:30:00.0,,,,,,0.1794,127.9947,,,,,,,,6.35658,,-6.29133,-6.34667,-6.34667,-6.88133,-7.17533
7.17002,,,,-5.977,-28.11094,-6.096,,-6.91367,,,,,,,-7.002,,,,,,,,,0.36764,0.1198,35.28048,-6.58267,2021-03-08T13:00:00.0,,,,,,0.1198,35.28048,,,,,,,,7.17002,,-5.977,-6.096,-6.096,-6.58267,-6.91367
8.88932,,,,-5.49267,-46.68044,-5.528,,-6.344,,,,,,,-6.448,,,,,,,,,0.44452,0.13855,78.14962,-6.02233,2021-03-08T13:30:00.0,,,,,,0.13855,78.14962,,,,,,,,8.88932,,-5.49267,-5.528,-5.528,-6.02233,-6.344
13.32286,,,,-5.05033,-97.45049,-5.10133,,-5.91667,,,,,,,-6.08667,,,,,,,,,0.62767,0.07009,8.70875,-5.60133,2021-03-08T14:00:00.0,,,,,,0.07009,8.70875,,,,,,,,13.32286,,-5.05033,-5.10133,-5.10133,-5.60133,-5.91667
-11.32496,,,,-4.98,-950.87048,-5.04567,,-5.82133,,,,,,,-5.968,,,,,,,,,0.6444,0.10802,25.57698,-5.51,2021-03-08T14:30:00.0,,,,,,0.10802,25.57698,,,,,,,,-11.32496,,-4.98,-5.04567,-5.04567,-5.51,-5.82133
2.96246,,,,-5.01367,-87.99602,-5.084,,-5.76833,,,,,,,-5.90067,,,,,,,,,0.47852,0.05964,81.83491,-5.46033,2021-03-08T15:00:00.0,,,,,,0.05964,81.83491,,,,,,,,2.96246,,-5.01367,-5.084,-5.084,-5.46033,-5.76833
-6.79737,,,,-5.22633,-348.7334,-5.38467,,-5.963,,,,,,,-6.07067,,,,,,,,,0.64507,0.10471,347.0574,-5.695,2021-03-08T15:30:00.0,,,,,,0.10471,347.0574,,,,,,,,-6.79737,,-5.22633,-5.38467,-5.38467,-5.695,-5.963
-5.74318,,,,-5.63033,-409.3096,-5.787,,-6.25967,,,,,,,-6.34233,,,,,,,,,0.43813,0.09236,13.51219,-6.01233,2021-03-08T16:00:00.0,,,,,,0.09236,13.51219,,,,,,,,-5.74318,,-5.63033,-5.787,-5.787,-6.01233,-6.25967
-2.64612,,,,-5.74633,2312.73389,-5.86267,,-6.312,,,,,,,-6.39067,,,,,,,,,0.52377,0.05055,2.92772,-6.06633,2021-03-08T16:30:00.0,,,,,,0.05055,2.92772,,,,,,,,-2.64612,,-5.74633,-5.86267,-5.86267,-6.06633,-6.312
-5.77541,,,,-5.95567,1425.203,-5.958,,-6.384,,,,,,,-6.434,,,,,,,,,0.33313,,,-6.13233,2021-03-08T17:00:00.0,,,,,,0.33313,1425.203,,,,,,,,-5.77541,,-5.95567,-5.958,-5.958,-6.13233,-6.384
-24.91173,,,,-6.77367,74.8189,-6.53833,,-6.60967,,,,,,,-6.63533,,,,,,,,,0.08902,0.05473,-1.19608,-6.42833,2021-03-08T17:30:00.0,,,,,,0.05473,-1.19608,,,,,,,,-24.91173,,-6.77367,-6.53833,-6.53833,-6.42833,-6.60967
-22.8279,,,,-8.516,,-6.96567,,-6.78833,,,,,,,-6.79467,,,,,,,,,,,,-6.65833,2021-03-08T18:00:00.0,,,,,,,,,,,,,,,-22.8279,,-8.516,-6.96567,-6.96567,-6.65833,-6.78833
-10.51344,,,,-9.317,10.05663,-7.48133,,-6.928,,,,,,,-6.885,,,,,,,,,0.06786,,,-6.94433,2021-03-08T18:30:00.0,,,,,,0.06786,10.05663,,,,,,,,-10.51344,,-9.317,-7.48133,-7.48133,-6.94433,-6.928
-8.93168,,,,-9.686,13.72657,-8.01833,,-6.886,,,,,,,-6.82233,,,,,,,,,0.05995,,,-7.02067,2021-03-08T19:00:00.0,,,,,,0.05995,13.72657,,,,,,,,-8.93168,,-9.686,-8.01833,-8.01833,-7.02067,-6.886
0.34922,,,,-9.89733,,-8.01233,,-6.85933,,,,,,,-6.80933,,,,,,,,,,0.01647,1.41684,-7.00867,2021-03-08T19:30:00.0,,,,,,0.01647,1.41684,,,,,,,,0.34922,,-9.89733,-8.01233,-8.01233,-7.00867,-6.85933
4.15778,,,,-9.94933,,-8.126,,-7.03367,,,,,,,-6.91633,,,,,,,,,,0.01365,-1.1598,-7.183,2021-03-08T20:00:00.0,,,,,,0.01365,-1.1598,,,,,,,,4.15778,,-9.94933,-8.126,-8.126,-7.183,-7.03367
-4.4351,,,,-9.81233,,-7.75133,,-6.906,,,,,,,-6.87067,,,,,,,,,,,,-6.88733,2021-03-08T20:30:00.0,,,,,,,,,,,,,,,-4.4351,,-9.81233,-7.75133,-7.75133,-6.88733,-6.906
2.03924,,,,-9.931,,-7.89433,,-6.91,,,,,,,-6.89067,,,,,,,,,,0.02313,2.63577,-6.88367,2021-03-08T21:00:00.0,,,,,,0.02313,2.63577,,,,,,,,2.03924,,-9.931,-7.89433,-7.89433,-6.88367,-6.91
-13.45562,,,,-9.815,3.6432,-8.583,,-6.975,,,,,,,-6.90467,,,,,,,,,0.08573,0.05609,-2.3009,-7.04133,2021-03-08T21:30:00.0,,,,,,0.05609,-2.3009,,,,,,,,-13.45562,,-9.815,-8.583,-8.583,-7.04133,-6.975
