HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_EDDYSUB.u_star_subm,HYY_EDDYSUB.MO_length_subm,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
0.37097,,,,,1567.40405,7.02933,,6.71033,,,,,-0.10457,,6.712,1.93012,,,,,,,,0.58344,,,6.858,2021-11-01T05:00:00.0,,,,,,0.58344,1567.40405,,,,,,,-0.10457,0.37097,1.93012,7.02933,7.02933,6.858,6.71033
-0.32373,,,,,2430.94507,7.03967,,6.697,,,,,-0.16034,,6.694,3.05958,,,,,,,,0.57196,0.05083,-5.82897,6.843,2021-11-01T05:30:00.0,,,,,,0.05083,-5.82897,,,,,,,-0.16034,-0.32373,3.05958,7.03967,7.03967,6.843,6.697
-0.49669,,,,,3283.04712,7.01733,,6.67167,,,,,-0.23969,,6.66333,-0.17949,,,,,,,,0.5845,0.1148,-105.1717,6.82067,2021-11-01T06:00:00.0,,,,,,0.1148,-105.1717,,,,,,,-0.23969,-0.49669,-0.17949,7.01733,7.01733,6.82067,6.67167
-1.17089,,,,,3006.26196,6.971,,6.63033,,,,,0.60533,,6.62867,-0.14564,,,,,,,,0.70059,0.11384,97.26527,6.78267,2021-11-01T06:30:00.0,,,,,,0.11384,97.26527,,,,,,,0.60533,-1.17089,-0.14564,6.971,6.971,6.78267,6.63033
-0.98852,,,,,4330.50488,6.89533,,6.54267,,,,,0.33426,,6.53167,1.87483,,,,,,,,0.53133,,,6.69367,2021-11-01T07:00:00.0,,,,,,0.53133,4330.50488,,,,,,,0.33426,-0.98852,1.87483,6.89533,6.89533,6.69367,6.54267
-1.54927,,,,,7584.60791,6.80067,,6.43667,,,,,0.30601,,6.41833,1.74008,,,,,,,,0.51423,0.07342,-10.65352,6.59433,2021-11-01T07:30:00.0,,,,,,0.07342,-10.65352,,,,,,,0.30601,-1.54927,1.74008,6.80067,6.80067,6.59433,6.43667
0.38817,,,,,10625.03027,6.772,,6.41367,,,,,-0.33147,,6.41767,-1.0676,,,,,,,,0.54907,0.08513,-31.18765,6.569,2021-11-01T08:00:00.0,,,,,,0.08513,-31.18765,,,,,,,-0.33147,0.38817,-1.0676,6.772,6.772,6.569,6.41367
2.07343,,,,,1193.21204,6.851,,6.51567,,,,,-0.04803,,6.51567,-1.09038,,,,,,,,0.30962,,,6.65233,2021-11-01T08:30:00.0,,,,,,0.30962,1193.21204,,,,,,,-0.04803,2.07343,-1.09038,6.851,6.851,6.65233,6.51567
1.07365,,,,,10439.84961,6.94733,,6.571,,,,,-0.14222,,6.55633,-1.70553,,,,,,,,0.36551,0.06644,-78.13175,6.72967,2021-11-01T09:00:00.0,,,,,,0.06644,-78.13175,,,,,,,-0.14222,1.07365,-1.70553,6.94733,6.94733,6.72967,6.571
-0.53296,,,,,-506.32101,6.95333,,6.55367,,,,,0.27772,,6.528,1.46415,,,,,,,,0.30914,,,6.723,2021-11-01T09:30:00.0,,,,,,0.30914,-506.32101,,,,,,,0.27772,-0.53296,1.46415,6.95333,6.95333,6.723,6.55367
-2.96558,,,,,-1591.46497,6.84,,6.429,,,,,-0.24474,,6.39633,-3.66847,,,,,,,,0.50757,,,6.59467,2021-11-01T10:00:00.0,,,,,,0.50757,-1591.46497,,,,,,,-0.24474,-2.96558,-3.66847,6.84,6.84,6.59467,6.429
-1.88788,,,,,-615.57928,6.70133,,6.27833,,,,,-0.23913,,6.24833,2.719,,,,,,,,0.41186,0.06675,-16.62892,6.46133,2021-11-01T10:30:00.0,,,,,,0.06675,-16.62892,,,,,,,-0.23913,-1.88788,2.719,6.70133,6.70133,6.46133,6.27833
4.29413,,,,,-1362.95801,6.73833,,6.299,,,,,-0.1429,,6.27567,5.26811,,,,,,,,0.65584,0.08468,-35.02827,6.49233,2021-11-01T11:00:00.0,,,,,,0.08468,-35.02827,,,,,,,-0.1429,4.29413,5.26811,6.73833,6.73833,6.49233,6.299
1.75124,,,,,-2336.7981,6.90033,,6.44633,,,,,0.24375,,6.412,2.36582,,,,,,,,0.58466,0.09715,-87.81583,6.64567,2021-11-01T11:30:00.0,,,,,,0.09715,-87.81583,,,,,,,0.24375,1.75124,2.36582,6.90033,6.90033,6.64567,6.44633
0.99604,,,,,-884.8396,6.98867,,6.55,,,,,0.37804,,6.514,1.84848,,,,,,,,0.48696,0.08676,-34.05083,6.743,2021-11-01T12:00:00.0,,,,,,0.08676,-34.05083,,,,,,,0.37804,0.99604,1.84848,6.98867,6.98867,6.743,6.55
1.61659,,,,,-1129.85205,7.08667,,6.664,,,,,0.34766,,6.62867,3.29436,,,,,,,,0.57729,0.0977,-51.61525,6.84667,2021-11-01T12:30:00.0,,,,,,0.0977,-51.61525,,,,,,,0.34766,1.61659,3.29436,7.08667,7.08667,6.84667,6.664
3.03264,,,,,-2112.46997,7.161,,6.75233,,,,,0.2334,,6.733,4.12743,,,,,,,,0.61553,0.06551,-18.46648,6.92867,2021-11-01T13:00:00.0,,,,,,0.06551,-18.46648,,,,,,,0.2334,3.03264,4.12743,7.161,7.161,6.92867,6.75233
4.79957,,,,,-2184.86694,7.43667,,7.01533,,,,,0.05946,,6.98067,1.12591,,,,,,,,0.56294,0.102,-52.31993,7.197,2021-11-01T13:30:00.0,,,,,,0.102,-52.31993,,,,,,,0.05946,4.79957,1.12591,7.43667,7.43667,7.197,7.01533
1.80939,,,,,-2848.80103,7.63533,,7.23,,,,,0.4799,,7.19433,0.88992,,,,,,,,0.51577,0.10512,-175.5672,7.39667,2021-11-01T14:00:00.0,,,,,,0.10512,-175.5672,,,,,,,0.4799,1.80939,0.88992,7.63533,7.63533,7.39667,7.23
1.50087,,,,,-151500.79688,7.699,,7.32233,,,,,0.36729,,7.289,2.41941,,,,,,,,0.71966,0.10738,511.9381,7.48367,2021-11-01T14:30:00.0,,,,,,0.10738,511.9381,,,,,,,0.36729,1.50087,2.41941,7.699,7.699,7.48367,7.32233
1.0293,,,,,66752.27344,7.824,,7.43233,,,,,0.90478,,7.42067,1.98026,,,,,,,,0.67055,0.0967,94.9462,7.59633,2021-11-01T15:00:00.0,,,,,,0.0967,94.9462,,,,,,,0.90478,1.0293,1.98026,7.824,7.824,7.59633,7.43233
0.14166,,,,,45487.07812,7.836,,7.45,,,,,0.29915,,7.44867,1.21048,,,,,,,,0.65592,0.08807,65.51938,7.60167,2021-11-01T15:30:00.0,,,,,,0.08807,65.51938,,,,,,,0.29915,0.14166,1.21048,7.836,7.836,7.60167,7.45
0.76471,,,,,9517.4248,7.86133,,7.493,,,,,0.35562,,7.50067,2.56936,,,,,,,,0.71983,0.09566,56.79178,7.65033,2021-11-01T16:00:00.0,,,,,,0.09566,56.79178,,,,,,,0.35562,0.76471,2.56936,7.86133,7.86133,7.65033,7.493
0.77858,,,,,12904.79004,7.89733,,7.53033,,,,,0.15506,,7.52933,1.78618,,,,,,,,0.66974,0.07597,24.10686,7.68067,2021-11-01T16:30:00.0,,,,,,0.07597,24.10686,,,,,,,0.15506,0.77858,1.78618,7.89733,7.89733,7.68067,7.53033
2.26315,,,,,5537.40576,8.01133,,7.67433,,,,,-0.00641,,7.67533,0.22754,,,,,,,,0.70986,0.09491,35.36379,7.81133,2021-11-01T17:00:00.0,,,,,,0.09491,35.36379,,,,,,,-0.00641,2.26315,0.22754,8.01133,8.01133,7.81133,7.67433
1.97264,,,,,9560.48633,8.131,,7.79367,,,,,-0.43936,,7.81233,-0.21605,,,,,,,,0.74537,0.12916,74.17516,7.93267,2021-11-01T17:30:00.0,,,,,,0.12916,74.17516,,,,,,,-0.43936,1.97264,-0.21605,8.131,8.131,7.93267,7.79367
-0.23005,,,,,11545.33984,8.18,,7.843,,,,,-0.10997,,7.858,-0.59574,,,,,,,,0.80183,0.08199,22.44691,7.97933,2021-11-01T18:00:00.0,,,,,,0.08199,22.44691,,,,,,,-0.10997,-0.23005,-0.59574,8.18,8.18,7.97933,7.843
1.25383,,,,,180876.40625,8.17633,,7.84533,,,,,0.05735,,7.86233,0.69187,,,,,,,,0.75157,0.10901,38.75302,7.97433,2021-11-01T18:30:00.0,,,,,,0.10901,38.75302,,,,,,,0.05735,1.25383,0.69187,8.17633,8.17633,7.97433,7.84533
1.8851,,,,,39764.76953,8.28067,,7.949,,,,,-0.4413,,7.975,0.97246,,,,,,,,0.81872,0.13258,51.31016,8.08667,2021-11-01T19:00:00.0,,,,,,0.13258,51.31016,,,,,,,-0.4413,1.8851,0.97246,8.28067,8.28067,8.08667,7.949
2.03362,,,,,10864.7998,8.378,,8.04533,,,,,0.07489,,8.06533,0.73832,,,,,,,,0.84103,0.11647,65.15728,8.17633,2021-11-01T19:30:00.0,,,,,,0.11647,65.15728,,,,,,,0.07489,2.03362,0.73832,8.378,8.378,8.17633,8.04533
-0.65659,,,,,-11870.34961,8.437,,8.088,,,,,-0.44257,,8.09533,-1.94992,,,,,,,,0.9575,0.16152,101.8201,8.224,2021-11-01T20:00:00.0,,,,,,0.16152,101.8201,,,,,,,-0.44257,-0.65659,-1.94992,8.437,8.437,8.224,8.088
-0.95655,,,,,-5549.70605,8.415,,8.07167,,,,,0.19032,,8.08867,-4.42911,,,,,,,,1.05814,0.13306,45.14622,8.208,2021-11-01T20:30:00.0,,,,,,0.13306,45.14622,,,,,,,0.19032,-0.95655,-4.42911,8.415,8.415,8.208,8.07167
-3.08503,,,,,-63959.57812,8.313,,7.998,,,,,1.0193,,8.01733,-12.22359,,,,,,,,0.93794,0.1665,65.69406,8.12667,2021-11-01T21:00:00.0,,,,,,0.1665,65.69406,,,,,,,1.0193,-3.08503,-12.22359,8.313,8.313,8.12667,7.998
-5.92426,,,,,-52664.46875,8.062,,7.73367,,,,,0.76513,,7.73933,-10.35422,,,,,,,,0.86499,0.17181,99.29146,7.86633,2021-11-01T21:30:00.0,,,,,,0.17181,99.29146,,,,,,,0.76513,-5.92426,-10.35422,8.062,8.062,7.86633,7.73367
-3.29071,,,,,12654.91016,7.75633,,7.41867,,,,,0.33703,,7.43,-6.62154,,,,,,,,0.88506,0.17384,95.40537,7.55867,2021-11-01T22:00:00.0,,,,,,0.17384,95.40537,,,,,,,0.33703,-3.29071,-6.62154,7.75633,7.75633,7.55867,7.41867
-0.83603,,,,,3530.33105,7.66233,,7.31567,,,,,-0.11649,,7.32233,-3.56949,,,,,,,,0.69224,0.17312,107.9958,7.459,2021-11-01T22:30:00.0,,,,,,0.17312,107.9958,,,,,,,-0.11649,-0.83603,-3.56949,7.66233,7.66233,7.459,7.31567
-2.05657,,,,,2585.59204,7.61033,,7.26167,,,,,-0.26978,,7.26467,-2.7192,,,,,,,,0.58706,0.11379,33.73918,7.40867,2021-11-01T23:00:00.0,,,,,,0.11379,33.73918,,,,,,,-0.26978,-2.05657,-2.7192,7.61033,7.61033,7.40867,7.26167
-4.36578,,,,,2849.87109,7.40367,,7.08567,,,,,-0.23783,,7.09567,-1.15414,,,,,,,,0.75912,0.12061,31.8325,7.22433,2021-11-01T23:30:00.0,,,,,,0.12061,31.8325,,,,,,,-0.23783,-4.36578,-1.15414,7.40367,7.40367,7.22433,7.08567
-3.81925,,,,,2094.396,7.14567,,6.84167,,,,,-0.50952,,6.84067,-4.68488,,,,,,,,0.7174,0.13986,53.77765,6.981,2021-11-02T00:00:00.0,,,,,,0.13986,53.77765,,,,,,,-0.50952,-3.81925,-4.68488,7.14567,7.14567,6.981,6.84167
-2.16791,,,,,1900.82202,7.01233,,6.68233,,,,,0.06287,,6.68133,-0.90508,,,,,,,,0.50207,,,6.831,2021-11-02T00:30:00.0,,,,,,0.50207,1900.82202,,,,,,,0.06287,-2.16791,-0.90508,7.01233,7.01233,6.831,6.68233
-4.03913,,,,,1446.69397,6.85733,,6.53967,,,,,-0.05316,,6.54,-1.82084,,,,,,,,0.57624,,,6.68667,2021-11-02T01:00:00.0,,,,,,0.57624,1446.69397,,,,,,,-0.05316,-4.03913,-1.82084,6.85733,6.85733,6.68667,6.53967
-4.49451,,,,,2025.37305,6.637,,6.304,,,,,0.02446,,6.29867,-3.17159,,,,,,,,0.57635,0.13241,45.0065,6.459,2021-11-02T01:30:00.0,,,,,,0.13241,45.0065,,,,,,,0.02446,-4.49451,-3.17159,6.637,6.637,6.459,6.304
-6.09114,,,,,-18527.26953,6.33933,,5.98833,,,,,0.15761,,5.97067,-4.40231,,,,,,,,0.52856,0.08634,35.91201,6.144,2021-11-02T02:00:00.0,,,,,,0.08634,35.91201,,,,,,,0.15761,-6.09114,-4.40231,6.33933,6.33933,6.144,5.98833
-6.20463,,,,,-13831.9502,5.99133,,5.61867,,,,,0.37941,,5.59567,-2.13643,,,,,,,,0.50524,0.12342,154.842,5.782,2021-11-02T02:30:00.0,,,,,,0.12342,154.842,,,,,,,0.37941,-6.20463,-2.13643,5.99133,5.99133,5.782,5.61867
-6.06924,,,,,15294.08984,5.64367,,5.25067,,,,,0.16326,,5.22767,-2.90961,,,,,,,,0.5964,0.11083,219.8649,5.41967,2021-11-02T03:00:00.0,,,,,,0.11083,219.8649,,,,,,,0.16326,-6.06924,-2.90961,5.64367,5.64367,5.41967,5.25067
-5.83039,,,,,-3964.76489,5.32733,,4.921,,,,,0.14543,,4.889,-2.54838,,,,,,,,0.60231,0.13984,-293.8129,5.096,2021-11-02T03:30:00.0,,,,,,0.13984,-293.8129,,,,,,,0.14543,-5.83039,-2.54838,5.32733,5.32733,5.096,4.921
-4.92699,,,,,-5098.51611,5.02067,,4.611,,,,,0.10644,,4.57533,-2.42223,,,,,,,,0.48123,0.13508,-86.94999,4.784,2021-11-02T04:00:00.0,,,,,,0.13508,-86.94999,,,,,,,0.10644,-4.92699,-2.42223,5.02067,5.02067,4.784,4.611
-4.57479,,,,,-4144.86182,4.765,,4.35933,,,,,-0.05434,,4.328,-1.52016,,,,,,,,0.54024,0.07662,-144.5098,4.53467,2021-11-02T04:30:00.0,,,,,,0.07662,-144.5098,,,,,,,-0.05434,-4.57479,-1.52016,4.765,4.765,4.53467,4.35933
-3.2763,,,,,-2358.38696,4.57733,,4.16833,,,,,-0.01557,,4.137,-0.84196,,,,,,,,0.59509,,,4.34533,2021-11-02T05:00:00.0,,,,,,0.59509,-2358.38696,,,,,,,-0.01557,-3.2763,-0.84196,4.57733,4.57733,4.34533,4.16833
-1.0777,,,,,-4508.03809,4.45567,,4.06467,,,,,-0.16784,,4.031,-0.27948,,,,,,,,0.5801,0.10462,-141.0889,4.231,2021-11-02T05:30:00.0,,,,,,0.10462,-141.0889,,,,,,,-0.16784,-1.0777,-0.27948,4.45567,4.45567,4.231,4.06467
-0.68151,,,,,-2073.60303,4.40633,,3.996,,,,,-0.04875,,3.97467,0.38339,,,,,,,,0.46737,,,4.17933,2021-11-02T06:00:00.0,,,,,,0.46737,-2073.60303,,,,,,,-0.04875,-0.68151,0.38339,4.40633,4.40633,4.17933,3.996
-0.54373,,,,,-12172.07031,4.352,,3.95267,,,,,-0.1,,3.92967,1.60154,,,,,,,,0.52464,,,4.13,2021-11-02T06:30:00.0,,,,,,0.52464,-12172.07031,,,,,,,-0.1,-0.54373,1.60154,4.352,4.352,4.13,3.95267
0.97285,,,,,-12793.05957,4.39867,,3.99267,,,,,-0.51339,,3.979,2.35524,,,,,,,,0.59756,,,4.17667,2021-11-02T07:00:00.0,,,,,,0.59756,-12793.05957,,,,,,,-0.51339,0.97285,2.35524,4.39867,4.39867,4.17667,3.99267
0.2764,,,,,-7263.60303,4.43567,,4.03333,,,,,-0.68388,,4.00633,0.58083,,,,,,,,0.60902,0.08091,-188.9213,4.20733,2021-11-02T07:30:00.0,,,,,,0.08091,-188.9213,,,,,,,-0.68388,0.2764,0.58083,4.43567,4.43567,4.20733,4.03333
1.5965,,,,,-54573.69922,4.45933,,4.06067,,,,,-0.16567,,4.03467,0.04421,,,,,,,,0.61792,0.08358,-322.8667,4.24433,2021-11-02T08:00:00.0,,,,,,0.08358,-322.8667,,,,,,,-0.16567,1.5965,0.04421,4.45933,4.45933,4.24433,4.06067
2.67409,,,,,15359.62012,4.61367,,4.24433,,,,,0.0872,,4.20867,0.09848,,,,,,,,0.69124,0.1211,770.0377,4.40433,2021-11-02T08:30:00.0,,,,,,0.1211,770.0377,,,,,,,0.0872,2.67409,0.09848,4.61367,4.61367,4.40433,4.24433
0.20479,,,,,-4378.93799,4.67167,,4.283,,,,,0.30233,,4.24433,0.01684,,,,,,,,0.68131,0.10308,900.8812,4.46,2021-11-02T09:00:00.0,,,,,,0.10308,900.8812,,,,,,,0.30233,0.20479,0.01684,4.67167,4.67167,4.46,4.283
1.32489,,,,,-3973.2959,4.695,,4.295,,,,,-0.15419,,4.26,1.0802,,,,,,,,0.5106,0.12783,-144.4875,4.475,2021-11-02T09:30:00.0,,,,,,0.12783,-144.4875,,,,,,,-0.15419,1.32489,1.0802,4.695,4.695,4.475,4.295
1.12568,,,,,-5816.38379,4.784,,4.381,,,,,-0.32585,,4.35033,-0.21071,,,,,,,,0.71999,0.11572,-132.042,4.55,2021-11-02T10:00:00.0,,,,,,0.11572,-132.042,,,,,,,-0.32585,1.12568,-0.21071,4.784,4.784,4.55,4.381
3.25078,,,,,-4712.57324,4.893,,4.49333,,,,,-0.19875,,4.46567,0.36154,,,,,,,,0.60195,0.098,-183.4309,4.66733,2021-11-02T10:30:00.0,,,,,,0.098,-183.4309,,,,,,,-0.19875,3.25078,0.36154,4.893,4.893,4.66733,4.49333
2.48263,,,,,-2618.63208,5.05967,,4.64833,,,,,-0.01904,,4.61733,1.00576,,,,,,,,0.50098,0.10219,-86.12454,4.82167,2021-11-02T11:00:00.0,,,,,,0.10219,-86.12454,,,,,,,-0.01904,2.48263,1.00576,5.05967,5.05967,4.82167,4.64833
2.3006,,,,,-7348.81885,5.16333,,4.75867,,,,,-0.13208,,4.73167,0.1722,,,,,,,,0.60007,0.12279,-145.1343,4.936,2021-11-02T11:30:00.0,,,,,,0.12279,-145.1343,,,,,,,-0.13208,2.3006,0.1722,5.16333,5.16333,4.936,4.75867
4.27405,,,,,-4351.25195,5.33633,,4.937,,,,,-0.23346,,4.91567,0.68895,,,,,,,,0.44872,0.10301,-51.77531,5.10733,2021-11-02T12:00:00.0,,,,,,0.10301,-51.77531,,,,,,,-0.23346,4.27405,0.68895,5.33633,5.33633,5.10733,4.937
3.89496,,,,,-5862.33594,5.56367,,5.17167,,,,,-0.1441,,5.14233,0.84076,,,,,,,,0.65515,0.12646,-162.2448,5.34233,2021-11-02T12:30:00.0,,,,,,0.12646,-162.2448,,,,,,,-0.1441,3.89496,0.84076,5.56367,5.56367,5.34233,5.17167
2.85494,,,,,-1545.59802,5.72767,,5.32367,,,,,-0.09844,,5.296,1.06162,,,,,,,,0.50307,0.13378,-899.3909,5.494,2021-11-02T13:00:00.0,,,,,,0.13378,-899.3909,,,,,,,-0.09844,2.85494,1.06162,5.72767,5.72767,5.494,5.32367
2.24575,,,,,-3475.13403,5.85933,,5.45,,,,,-0.04719,,5.418,1.15052,,,,,,,,0.72623,0.13206,-115.2354,5.62633,2021-11-02T13:30:00.0,,,,,,0.13206,-115.2354,,,,,,,-0.04719,2.24575,1.15052,5.85933,5.85933,5.62633,5.45
1.18664,,,,,-3451.40796,5.975,,5.58967,,,,,-0.33443,,5.56067,-0.60384,,,,,,,,0.57173,0.07979,-91.54146,5.76,2021-11-02T14:00:00.0,,,,,,0.07979,-91.54146,,,,,,,-0.33443,1.18664,-0.60384,5.975,5.975,5.76,5.58967
-1.40328,,,,,63145.71875,5.96367,,5.601,,,,,0.28062,,5.58133,-0.25202,,,,,,,,0.71075,0.10726,106.0073,5.76267,2021-11-02T14:30:00.0,,,,,,0.10726,106.0073,,,,,,,0.28062,-1.40328,-0.25202,5.96367,5.96367,5.76267,5.601
-1.90489,,,,,2361.49805,5.88933,,5.56667,,,,,-0.23931,,5.551,-1.38167,,,,,,,,0.62247,0.11688,71.13029,5.72433,2021-11-02T15:00:00.0,,,,,,0.11688,71.13029,,,,,,,-0.23931,-1.90489,-1.38167,5.88933,5.88933,5.72433,5.56667
-9.46543,,,,,540.06409,5.59667,,5.36867,,,,,0.12961,,5.40067,-2.21994,,,,,,,,0.49955,0.07443,13.79393,5.49633,2021-11-02T15:30:00.0,,,,,,0.07443,13.79393,,,,,,,0.12961,-9.46543,-2.21994,5.59667,5.59667,5.49633,5.36867
-10.58045,,,,,191.77251,5.081,,5.06933,,,,,0.29742,,5.15767,-2.67267,,,,,,,,0.36195,0.05082,2.5894,5.11667,2021-11-02T16:00:00.0,,,,,,0.05082,2.5894,,,,,,,0.29742,-10.58045,-2.67267,5.081,5.081,5.11667,5.06933
-5.15647,,,,,205.336,4.60367,,4.773,,,,,-0.36565,,5.019,-1.43292,,,,,,,,0.41044,0.05213,2.92774,4.681,2021-11-02T16:30:00.0,,,,,,0.05213,2.92774,,,,,,,-0.36565,-5.15647,-1.43292,4.60367,4.60367,4.681,4.773
-2.3989,,,,,274.69489,4.35467,,4.62767,,,,,0.26258,,4.96133,1.30605,,,,,,,,0.49216,0.05759,6.36315,4.43933,2021-11-02T17:00:00.0,,,,,,0.05759,6.36315,,,,,,,0.26258,-2.3989,1.30605,4.35467,4.35467,4.43933,4.62767
3.72537,,,,,575.26361,4.55667,,4.56167,,,,,0.36918,,4.79933,4.04726,,,,,,,,0.57392,0.07321,7.76646,4.51533,2021-11-02T17:30:00.0,,,,,,0.07321,7.76646,,,,,,,0.36918,3.72537,4.04726,4.55667,4.55667,4.51533,4.56167
6.9991,,,,,788.00751,4.722,,4.613,,,,,-0.14851,,4.75533,5.08586,,,,,,,,0.61852,0.08428,16.76011,4.634,2021-11-02T18:00:00.0,,,,,,0.08428,16.76011,,,,,,,-0.14851,6.9991,5.08586,4.722,4.722,4.634,4.613
5.32706,,,,,4088.59009,5.15,,4.85967,,,,,0.15275,,4.885,2.95463,,,,,,,,0.76721,0.10009,23.35526,4.99433,2021-11-02T18:30:00.0,,,,,,0.10009,23.35526,,,,,,,0.15275,5.32706,2.95463,5.15,5.15,4.99433,4.85967
1.29167,,,,,6389.78809,5.286,,4.97233,,,,,0.8649,,4.965,-2.01978,,,,,,,,0.94376,0.10054,27.86119,5.124,2021-11-02T19:00:00.0,,,,,,0.10054,27.86119,,,,,,,0.8649,1.29167,-2.01978,5.286,5.286,5.124,4.97233
