HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
-1.76512,,,,,900.95508,-8.777,,-9.01767,,,,,0.77305,,-8.90967,-0.45511,,,,,,,,0.43581,-8.81233,2023-12-07T21:30:00.0,,,,,,0.43581,900.95508,,,,,,,0.77305,-1.76512,-0.45511,-8.777,-8.777,-8.81233,-9.01767
-0.78878,,,,,-5901.4209,-8.82167,,-9.12933,,,,,1.04853,,-9.05967,0.12029,,,,,,,,0.51373,-8.89567,2023-12-07T22:00:00.0,,,,,,0.51373,-5901.4209,,,,,,,1.04853,-0.78878,0.12029,-8.82167,-8.82167,-8.89567,-9.12933
2.24335,,,,,-3100.52197,-8.76267,,-9.06167,,,,,0.39006,,-8.97433,0.98956,,,,,,,,0.49847,-8.83633,2023-12-07T22:30:00.0,,,,,,0.49847,-3100.52197,,,,,,,0.39006,2.24335,0.98956,-8.76267,-8.76267,-8.83633,-9.06167
2.89887,,,,,,-8.62567,,-8.92033,,,,,0.11387,,-8.82833,0.90221,,,,,,,,0.46953,-8.69133,2023-12-07T23:00:00.0,,,,,,0.46953,,,,,,,,0.11387,2.89887,0.90221,-8.62567,-8.62567,-8.69133,-8.92033
6.7106,,,,,1767.81702,-8.376,,-8.63967,,,,,0.11734,,-8.521,2.54373,,,,,,,,0.55081,-8.424,2023-12-07T23:30:00.0,,,,,,0.55081,1767.81702,,,,,,,0.11734,6.7106,2.54373,-8.376,-8.376,-8.424,-8.63967
6.54602,,,,,1604.29504,-8.03633,,-8.305,,,,,1.05637,,-8.20133,2.94199,,,,,,,,0.67259,-8.08267,2023-12-08T00:00:00.0,,,,,,0.67259,1604.29504,,,,,,,1.05637,6.54602,2.94199,-8.03633,-8.03633,-8.08267,-8.305
2.18957,,,,,318084.09375,-7.79567,,-8.11233,,,,,1.69553,,-8.02333,1.1237,,,,,,,,0.69863,-7.85933,2023-12-08T00:30:00.0,,,,,,0.69863,318084.09375,,,,,,,1.69553,2.18957,1.1237,-7.79567,-7.79567,-7.85933,-8.11233
0.9673,,,,,-9598.92969,-7.73393,,-8.04714,,,,,0.94816,,-7.95929,0.71477,,,,,,,,0.64807,-7.80607,2023-12-08T01:00:00.0,,,,,,0.64807,-9598.92969,,,,,,,0.94816,0.9673,0.71477,-7.73393,-7.73393,-7.80607,-8.04714
1.62937,,,,,-4018.39697,-7.68233,,-7.98033,,,,,0.57286,,-7.89,0.66729,,,,,,,,0.58703,-7.73067,2023-12-08T01:30:00.0,,,,,,0.58703,-4018.39697,,,,,,,0.57286,1.62937,0.66729,-7.68233,-7.68233,-7.73067,-7.98033
2.37587,,,,,-7513.83398,-7.57067,,-7.87733,,,,,-0.27865,,-7.793,0.85911,,,,,,,,0.52586,-7.629,2023-12-08T02:00:00.0,,,,,,0.52586,-7513.83398,,,,,,,-0.27865,2.37587,0.85911,-7.57067,-7.57067,-7.629,-7.87733
2.67037,,,,,,-7.46133,,-7.76133,,,,,0.12071,,-7.66667,1.06202,,,,,,,,0.47687,-7.51467,2023-12-08T02:30:00.0,,,,,,0.47687,,,,,,,,0.12071,2.67037,1.06202,-7.46133,-7.46133,-7.51467,-7.76133
1.99512,,,,,-4961.24512,-7.34034,,-7.64207,,,,,0.0336,,-7.55379,0.84974,,,,,,,,0.49931,-7.39724,2023-12-08T03:00:00.0,,,,,,0.49931,-4961.24512,,,,,,,0.0336,1.99512,0.84974,-7.34034,-7.34034,-7.39724,-7.64207
0.63414,,,,,15202.24023,-7.27867,,-7.577,,,,,-0.03598,,-7.47133,0.25094,,,,,,,,0.51355,-7.33,2023-12-08T03:30:00.0,,,,,,0.51355,15202.24023,,,,,,,-0.03598,0.63414,0.25094,-7.27867,-7.27867,-7.33,-7.577
1.10735,,,,,2165.64502,-7.25967,,-7.52933,,,,,-0.34451,,-7.42233,0.1587,,,,,,,,0.42464,-7.298,2023-12-08T04:00:00.0,,,,,,0.42464,2165.64502,,,,,,,-0.34451,1.10735,0.1587,-7.25967,-7.25967,-7.298,-7.52933
0.98567,,,,,2172.13403,-7.17833,,-7.446,,,,,-0.30164,,-7.342,0.44872,,,,,,,,0.54284,-7.21167,2023-12-08T04:30:00.0,,,,,,0.54284,2172.13403,,,,,,,-0.30164,0.98567,0.44872,-7.17833,-7.17833,-7.21167,-7.446
2.08526,,,,,1396.25,-7.108,,-7.35067,,,,,-1.15285,,-7.223,0.65048,,,,,,,,0.50686,-7.14233,2023-12-08T05:00:00.0,,,,,,0.50686,1396.25,,,,,,,-1.15285,2.08526,0.65048,-7.108,-7.108,-7.14233,-7.35067
-1.31965,,,,,695.52271,-7.063,,-7.29367,,,,,-0.96345,,-7.16,-0.21275,,,,,,,,0.4153,-7.09133,2023-12-08T05:30:00.0,,,,,,0.4153,695.52271,,,,,,,-0.96345,-1.31965,-0.21275,-7.063,-7.063,-7.09133,-7.29367
-3.67309,,,,,15267.25,-7.235,,-7.51967,,,,,0.29505,,-7.428,-1.45295,,,,,,,,0.44783,-7.29133,2023-12-08T06:00:00.0,,,,,,0.44783,15267.25,,,,,,,0.29505,-3.67309,-1.45295,-7.235,-7.235,-7.29133,-7.51967
-0.82885,,,,,-3820.99902,-7.31667,,-7.62233,,,,,-0.11926,,-7.53833,0.0281,,,,,,,,0.55992,-7.38433,2023-12-08T06:30:00.0,,,,,,0.55992,-3820.99902,,,,,,,-0.11926,-0.82885,0.0281,-7.31667,-7.31667,-7.38433,-7.62233
2.24818,,,,,-5605.7959,-7.26633,,-7.56767,,,,,-0.04386,,-7.483,0.90965,,,,,,,,0.65088,-7.326,2023-12-08T07:00:00.0,,,,,,0.65088,-5605.7959,,,,,,,-0.04386,2.24818,0.90965,-7.26633,-7.26633,-7.326,-7.56767
3.1103,,,,,-3109.5271,-7.11067,,-7.41,,,,,-1.01661,,-7.323,1.11107,,,,,,,,0.58314,-7.168,2023-12-08T07:30:00.0,,,,,,0.58314,-3109.5271,,,,,,,-1.01661,3.1103,1.11107,-7.11067,-7.11067,-7.168,-7.41
-2.64055,,,,,12060.04004,-7.099,,-7.407,,,,,-0.73729,,-7.32533,-1.5328,,,,,,,,0.62675,-7.15967,2023-12-08T08:00:00.0,,,,,,0.62675,12060.04004,,,,,,,-0.73729,-2.64055,-1.5328,-7.099,-7.099,-7.15967,-7.407
-3.87757,,,,,,-7.32433,,-7.62167,,,,,-0.0952,,-7.53533,-1.38037,,,,,,,,0.63787,-7.37867,2023-12-08T08:30:00.0,,,,,,0.63787,,,,,,,,-0.0952,-3.87757,-1.38037,-7.32433,-7.32433,-7.37867,-7.62167
-5.18026,,,,,-2129.51709,-7.55,,-7.88167,,,,,-0.26125,,-7.81033,-2.31371,,,,,,,,0.70604,-7.63367,2023-12-08T09:00:00.0,,,,,,0.70604,-2129.51709,,,,,,,-0.26125,-5.18026,-2.31371,-7.55,-7.55,-7.63367,-7.88167
-2.92734,,,,,-3064.83105,-7.777,,-8.11367,,,,,-0.44504,,-8.04586,-1.45407,,,,,,,,0.64241,-7.859,2023-12-08T09:30:00.0,,,,,,0.64241,-3064.83105,,,,,,,-0.44504,-2.92734,-1.45407,-7.777,-7.777,-7.859,-8.11367
-0.64172,,,,,-11524.78027,-7.87,,-8.195,,,,,-0.08443,,-8.13133,-0.0203,,,,,,,,0.64163,-7.95333,2023-12-08T10:00:00.0,,,,,,0.64163,-11524.78027,,,,,,,-0.08443,-0.64172,-0.0203,-7.87,-7.87,-7.95333,-8.195
-1.43505,,,,,-2620.41309,-7.895,,-8.225,,,,,-0.39471,,-8.16133,-0.64686,,,,,,,,0.70028,-7.97967,2023-12-08T10:30:00.0,,,,,,0.70028,-2620.41309,,,,,,,-0.39471,-1.43505,-0.64686,-7.895,-7.895,-7.97967,-8.225
-2.32511,,,,,-3098.65796,-8.03133,,-8.37967,,,,,-0.33992,,-8.31433,-0.9273,,,,,,,,0.62645,-8.128,2023-12-08T11:00:00.0,,,,,,0.62645,-3098.65796,,,,,,,-0.33992,-2.32511,-0.9273,-8.03133,-8.03133,-8.128,-8.37967
-0.8556,,,,,-2731.53589,-8.09033,,-8.43733,,,,,0.71272,,-8.37767,-0.32285,,,,,,,,0.66989,-8.187,2023-12-08T11:30:00.0,,,,,,0.66989,-2731.53589,,,,,,,0.71272,-0.8556,-0.32285,-8.09033,-8.09033,-8.187,-8.43733
-0.53129,,,,,-2022.63599,-8.12633,,-8.48133,,,,,0.81223,,-8.41867,-0.38536,,,,,,,,0.6784,-8.22333,2023-12-08T12:00:00.0,,,,,,0.6784,-2022.63599,,,,,,,0.81223,-0.53129,-0.38536,-8.12633,-8.12633,-8.22333,-8.48133
-2.97853,,,,,-3170.65991,-8.2231,,-8.58,,,,,0.27372,,-8.51931,-1.33328,,,,,,,,0.70541,-8.32724,2023-12-08T12:30:00.0,,,,,,0.70541,-3170.65991,,,,,,,0.27372,-2.97853,-1.33328,-8.2231,-8.2231,-8.32724,-8.58
-0.94176,,,,,-6073.90381,-8.31586,,-8.64345,,,,,-0.07427,,-8.57138,-0.53848,,,,,,,,0.72027,-8.40138,2023-12-08T13:00:00.0,,,,,,0.72027,-6073.90381,,,,,,,-0.07427,-0.94176,-0.53848,-8.31586,-8.31586,-8.40138,-8.64345
-2.02861,,,,,5926.19385,-8.408,,-8.72033,,,,,0.1455,,-8.643,-1.20503,,,,,,,,0.61405,-8.483,2023-12-08T13:30:00.0,,,,,,0.61405,5926.19385,,,,,,,0.1455,-2.02861,-1.20503,-8.408,-8.408,-8.483,-8.72033
-2.80277,,,,,1695.84204,-8.52267,,-8.819,,,,,0.17275,,-8.728,-1.24848,,,,,,,,0.70869,-8.58233,2023-12-08T14:00:00.0,,,,,,0.70869,1695.84204,,,,,,,0.17275,-2.80277,-1.24848,-8.52267,-8.52267,-8.58233,-8.819
-6.98346,,,,,1521.67798,-8.73467,,-9.00933,,,,,0.11197,,-8.91233,-2.52838,,,,,,,,0.62757,-8.77233,2023-12-08T14:30:00.0,,,,,,0.62757,1521.67798,,,,,,,0.11197,-6.98346,-2.52838,-8.73467,-8.73467,-8.77233,-9.00933
-8.44955,,,,,1298.40405,-9.12033,,-9.36933,,,,,-0.21939,,-9.264,-3.24888,,,,,,,,0.66479,-9.13267,2023-12-08T15:00:00.0,,,,,,0.66479,1298.40405,,,,,,,-0.21939,-8.44955,-3.24888,-9.12033,-9.12033,-9.13267,-9.36933
-5.3973,,,,,851.84229,-9.49567,,-9.67067,,,,,-0.03556,,-9.54033,-1.77867,,,,,,,,0.58911,-9.471,2023-12-08T15:30:00.0,,,,,,0.58911,851.84229,,,,,,,-0.03556,-5.3973,-1.77867,-9.49567,-9.49567,-9.471,-9.67067
-11.4384,,,,,1664.771,-9.854,,-10.08667,,,,,0.21867,,-9.99367,-3.57242,,,,,,,,0.51288,-9.86367,2023-12-08T16:00:00.0,,,,,,0.51288,1664.771,,,,,,,0.21867,-11.4384,-3.57242,-9.854,-9.854,-9.86367,-10.08667
-8.75758,,,,,6208.16797,-10.38133,,-10.627,,,,,-0.00615,,-10.52967,-3.0585,,,,,,,,0.60462,-10.40267,2023-12-08T16:30:00.0,,,,,,0.60462,6208.16797,,,,,,,-0.00615,-8.75758,-3.0585,-10.38133,-10.38133,-10.40267,-10.627
-1.78758,,,,,3948.42896,-10.67367,,-10.94167,,,,,-0.07332,,-10.84767,-1.05071,,,,,,,,0.54229,-10.71467,2023-12-08T17:00:00.0,,,,,,0.54229,3948.42896,,,,,,,-0.07332,-1.78758,-1.05071,-10.67367,-10.67367,-10.71467,-10.94167
-9.8479,,,,,1357.64795,-10.8931,,-11.18828,,,,,-0.41645,,-11.10586,-3.4081,,,,,,,,0.53881,-10.94897,2023-12-08T17:30:00.0,,,,,,0.53881,1357.64795,,,,,,,-0.41645,-9.8479,-3.4081,-10.8931,-10.8931,-10.94897,-11.18828
-14.90181,,,,,495.52679,-11.59433,,-11.84633,,,,,-0.02205,,-11.75533,-4.45095,,,,,,,,0.50484,-11.60033,2023-12-08T18:00:00.0,,,,,,0.50484,495.52679,,,,,,,-0.02205,-14.90181,-4.45095,-11.59433,-11.59433,-11.60033,-11.84633
-11.85067,,,,,,-12.23033,,-12.39633,,,,,0.04539,,-12.269,-3.57003,,,,,,,,0.39331,-12.19467,2023-12-08T18:30:00.0,,,,,,0.39331,,,,,,,,0.04539,-11.85067,-3.57003,-12.23033,-12.23033,-12.19467,-12.39633
-7.58601,,,,,569.68481,-12.68067,,-12.83533,,,,,0.05193,,-12.70533,-2.13156,,,,,,,,0.43523,-12.654,2023-12-08T19:00:00.0,,,,,,0.43523,569.68481,,,,,,,0.05193,-7.58601,-2.13156,-12.68067,-12.68067,-12.654,-12.83533
-7.28273,,,,,437.37469,-13.06467,,-13.248,,,,,0.31461,,-13.11,-2.0959,,,,,,,,0.46725,-13.055,2023-12-08T19:30:00.0,,,,,,0.46725,437.37469,,,,,,,0.31461,-7.28273,-2.0959,-13.06467,-13.06467,-13.055,-13.248
-6.42065,,,,,1758.26697,-13.41667,,-13.62833,,,,,0.19158,,-13.504,-1.64304,,,,,,,,0.44246,-13.40667,2023-12-08T20:00:00.0,,,,,,0.44246,1758.26697,,,,,,,0.19158,-6.42065,-1.64304,-13.41667,-13.41667,-13.40667,-13.62833
-2.03823,,,,,927.09979,-13.63067,,-13.832,,,,,0.03323,,-13.71233,-0.46401,,,,,,,,0.44273,-13.63333,2023-12-08T20:30:00.0,,,,,,0.44273,927.09979,,,,,,,0.03323,-2.03823,-0.46401,-13.63067,-13.63067,-13.63333,-13.832
-2.98594,,,,,-2869.36011,-13.71133,,-13.96133,,,,,-0.1528,,-13.865,-0.8112,,,,,,,,0.49804,-13.75467,2023-12-08T21:00:00.0,,,,,,0.49804,-2869.36011,,,,,,,-0.1528,-2.98594,-0.8112,-13.71133,-13.71133,-13.75467,-13.96133
-1.81656,,,,,23502.53906,-13.86667,,-14.10833,,,,,-0.14676,,-13.99933,-0.37803,,,,,,,,0.52087,-13.89833,2023-12-08T21:30:00.0,,,,,,0.52087,23502.53906,,,,,,,-0.14676,-1.81656,-0.37803,-13.86667,-13.86667,-13.89833,-14.10833
3.18122,,,,,-2475.84106,-13.83433,,-14.11433,,,,,-0.13317,,-14.02033,0.89172,,,,,,,,0.41796,-13.89267,2023-12-08T22:00:00.0,,,,,,0.41796,-2475.84106,,,,,,,-0.13317,3.18122,0.89172,-13.83433,-13.83433,-13.89267,-14.11433
8.19212,,,,,-415.07681,-13.533,,-13.81033,,,,,-0.29933,,-13.71633,2.34518,,,,,,,,0.38221,-13.585,2023-12-08T22:30:00.0,,,,,,0.38221,-415.07681,,,,,,,-0.29933,8.19212,2.34518,-13.533,-13.533,-13.585,-13.81033
10.09298,,,,,2051.65698,-13.05367,,-13.31567,,,,,-0.08344,,-13.218,2.91527,,,,,,,,0.44847,-13.09,2023-12-08T23:00:00.0,,,,,,0.44847,2051.65698,,,,,,,-0.08344,10.09298,2.91527,-13.05367,-13.05367,-13.09,-13.31567
7.14636,,,,,1045.81799,-12.61067,,-12.89567,,,,,0.03471,,-12.81167,2.10935,,,,,,,,0.35159,-12.66533,2023-12-08T23:30:00.0,,,,,,0.35159,1045.81799,,,,,,,0.03471,7.14636,2.10935,-12.61067,-12.61067,-12.66533,-12.89567
2.99351,,,,,28732.81055,-12.41633,,-12.714,,,,,0.19563,,-12.64767,0.88296,,,,,,,,0.39979,-12.47533,2023-12-09T00:00:00.0,,,,,,0.39979,28732.81055,,,,,,,0.19563,2.99351,0.88296,-12.41633,-12.41633,-12.47533,-12.714
1.91628,,,,,-4213.75195,-12.288,,-12.61433,,,,,0.32631,,-12.556,0.60089,,,,,,,,0.5351,-12.365,2023-12-09T00:30:00.0,,,,,,0.5351,-4213.75195,,,,,,,0.32631,1.91628,0.60089,-12.288,-12.288,-12.365,-12.61433
-0.68943,,,,,-7403.04785,-12.27033,,-12.607,,,,,0.42901,,-12.55467,0.05635,,,,,,,,0.5933,-12.35067,2023-12-09T01:00:00.0,,,,,,0.5933,-7403.04785,,,,,,,0.42901,-0.68943,0.05635,-12.27033,-12.27033,-12.35067,-12.607
-0.73107,,,,,-1426.71106,-12.29667,,-12.62333,,,,,0.49422,,-12.56933,-0.0537,,,,,,,,0.50884,-12.37367,2023-12-09T01:30:00.0,,,,,,0.50884,-1426.71106,,,,,,,0.49422,-0.73107,-0.0537,-12.29667,-12.29667,-12.37367,-12.62333
1.45647,,,,,-1374.90906,-12.24667,,-12.566,,,,,0.36686,,-12.517,0.46541,,,,,,,,0.51085,-12.32,2023-12-09T02:00:00.0,,,,,,0.51085,-1374.90906,,,,,,,0.36686,1.45647,0.46541,-12.24667,-12.24667,-12.32,-12.566
1.43248,,,,,,-12.171,,-12.485,,,,,0.21064,,-12.43267,0.48889,,,,,,,,0.54209,-12.24233,2023-12-09T02:30:00.0,,,,,,0.54209,,,,,,,,0.21064,1.43248,0.48889,-12.171,-12.171,-12.24233,-12.485
-1.11366,,,,,,-12.16867,,-12.50033,,,,,0.01849,,-12.44533,-0.21471,,,,,,,,0.47538,-12.24933,2023-12-09T03:00:00.0,,,,,,0.47538,,,,,,,,0.01849,-1.11366,-0.21471,-12.16867,-12.16867,-12.24933,-12.50033
-1.75561,,,,,,-12.225,,-12.56367,,,,,0.04743,,-12.51667,-0.55369,,,,,,,,,-12.312,2023-12-09T03:30:00.0,,,,,,,,,,,,,,0.04743,-1.75561,-0.55369,-12.225,-12.225,-12.312,-12.56367
-1.27819,,,,,,-12.32,,-12.67367,,,,,0.09188,,-12.62067,-0.65352,,,,,,,,,-12.41933,2023-12-09T04:00:00.0,,,,,,,,,,,,,,0.09188,-1.27819,-0.65352,-12.32,-12.32,-12.41933,-12.67367
1.55724,,,,,,-12.33967,,-12.67767,,,,,-0.28242,,-12.61867,0.26562,,,,,,,,,-12.427,2023-12-09T04:30:00.0,,,,,,,,,,,,,,-0.28242,1.55724,0.26562,-12.33967,-12.33967,-12.427,-12.67767
2.19151,,,,,,-12.23241,,-12.55414,,,,,-0.33969,,-12.49621,0.82466,,,,,,,,,-12.30276,2023-12-09T05:00:00.0,,,,,,,,,,,,,,-0.33969,2.19151,0.82466,-12.23241,-12.23241,-12.30276,-12.55414
2.12732,,,,,,-12.123,,-12.45133,,,,,-0.01579,,-12.40033,0.41099,,,,,,,,,-12.202,2023-12-09T05:30:00.0,,,,,,,,,,,,,,-0.01579,2.12732,0.41099,-12.123,-12.123,-12.202,-12.45133
1.31894,,,,,,-12.06167,,-12.40567,,,,,0.10832,,-12.348,0.21901,,,,,,,,,-12.14133,2023-12-09T06:00:00.0,,,,,,,,,,,,,,0.10832,1.31894,0.21901,-12.06167,-12.06167,-12.14133,-12.40567
0.79482,,,,,,-12.02667,,-12.36167,,,,,-0.07598,,-12.296,0.24267,,,,,,,,,-12.103,2023-12-09T06:30:00.0,,,,,,,,,,,,,,-0.07598,0.79482,0.24267,-12.02667,-12.02667,-12.103,-12.36167
2.55351,,,,,,-11.93,,-12.248,,,,,-0.01357,,-12.187,0.79616,,,,,,,,,-12.00133,2023-12-09T07:00:00.0,,,,,,,,,,,,,,-0.01357,2.55351,0.79616,-11.93,-11.93,-12.00133,-12.248
1.61769,,,,,,-11.83,,-12.14867,,,,,0.14028,,-12.07733,0.48659,,,,,,,,,-11.9,2023-12-09T07:30:00.0,,,,,,,,,,,,,,0.14028,1.61769,0.48659,-11.83,-11.83,-11.9,-12.14867
3.77598,,,,,,-11.68867,,-12.00633,,,,,0.3289,,-11.93233,1.11098,,,,,,,,,-11.75867,2023-12-09T08:00:00.0,,,,,,,,,,,,,,0.3289,3.77598,1.11098,-11.68867,-11.68867,-11.75867,-12.00633
2.32699,,,,,,-11.52733,,-11.85867,,,,,0.23319,,-11.77467,0.90039,,,,,,,,,-11.593,2023-12-09T08:30:00.0,,,,,,,,,,,,,,0.23319,2.32699,0.90039,-11.52733,-11.52733,-11.593,-11.85867
0.45663,,,,,,-11.46621,,-11.78034,,,,,0.12347,,-11.71586,0.27812,,,,,,,,,-11.53345,2023-12-09T09:00:00.0,,,,,,,,,,,,,,0.12347,0.45663,0.27812,-11.46621,-11.46621,-11.53345,-11.78034
0.85833,,,,,,-11.42286,,-11.74393,,,,,0.09751,,-11.68107,0.30509,,,,,,,,,-11.49821,2023-12-09T09:30:00.0,,,,,,,,,,,,,,0.09751,0.85833,0.30509,-11.42286,-11.42286,-11.49821,-11.74393
0.82059,,,,,,-11.37586,,-11.71724,,,,,0.12368,,-11.66276,0.30754,,,,,,,,,-11.46276,2023-12-09T10:00:00.0,,,,,,,,,,,,,,0.12368,0.82059,0.30754,-11.37586,-11.37586,-11.46276,-11.71724
0.37835,,,,,,-11.362,,-11.72433,,,,,0.13152,,-11.671,0.12641,,,,,,,,,-11.456,2023-12-09T10:30:00.0,,,,,,,,,,,,,,0.13152,0.37835,0.12641,-11.362,-11.362,-11.456,-11.72433
2.06846,,,,,,-11.325,,-11.69067,,,,,0.13046,,-11.645,0.59481,,,,,,,,,-11.42867,2023-12-09T11:00:00.0,,,,,,,,,,,,,,0.13046,2.06846,0.59481,-11.325,-11.325,-11.42867,-11.69067
0.18842,,,,,,-11.27467,,-11.67867,,,,,-0.03552,,-11.621,0.09524,,,,,,,,,-11.39333,2023-12-09T11:30:00.0,,,,,,,,,,,,,,-0.03552,0.18842,0.09524,-11.27467,-11.27467,-11.39333,-11.67867
0.55988,,,,,,-11.27552,,-11.6731,,,,,-0.07746,,-11.62517,0.07603,,,,,,,,,-11.38897,2023-12-09T12:00:00.0,,,,,,,,,,,,,,-0.07746,0.55988,0.07603,-11.27552,-11.27552,-11.38897,-11.6731
-1.89045,,,,,,-11.29067,,-11.69067,,,,,-0.11044,,-11.65533,-0.56001,,,,,,,,,-11.41867,2023-12-09T12:30:00.0,,,,,,,,,,,,,,-0.11044,-1.89045,-0.56001,-11.29067,-11.29067,-11.41867,-11.69067
0.38195,,,,,,-11.312,,-11.69533,,,,,0.04918,,-11.65967,0.06515,,,,,,,,,-11.42433,2023-12-09T13:00:00.0,,,,,,,,,,,,,,0.04918,0.38195,0.06515,-11.312,-11.312,-11.42433,-11.69533
0.54349,,,,,,-11.30533,,-11.67133,,,,,0.06159,,-11.629,0.14788,,,,,,,,,-11.392,2023-12-09T13:30:00.0,,,,,,,,,,,,,,0.06159,0.54349,0.14788,-11.30533,-11.30533,-11.392,-11.67133
0.7017,,,,,,-11.27733,,-11.631,,,,,0.03047,,-11.592,0.13713,,,,,,,,0.42407,-11.374,2023-12-09T14:00:00.0,,,,,,0.42407,,,,,,,,0.03047,0.7017,0.13713,-11.27733,-11.27733,-11.374,-11.631
-0.33125,,,,,,-11.24767,,-11.58733,,,,,-0.0177,,-11.53767,0.01715,,,,,,,,,-11.33933,2023-12-09T14:30:00.0,,,,,,,,,,,,,,-0.0177,-0.33125,0.01715,-11.24767,-11.24767,-11.33933,-11.58733
-0.56887,,,,,,-11.25167,,-11.56967,,,,,0.02765,,-11.52233,-0.2889,,,,,,,,,-11.32267,2023-12-09T15:00:00.0,,,,,,,,,,,,,,0.02765,-0.56887,-0.2889,-11.25167,-11.25167,-11.32267,-11.56967
-0.89496,,,,,,-11.305,,-11.60067,,,,,0.04895,,-11.54033,-0.16771,,,,,,,,,-11.36533,2023-12-09T15:30:00.0,,,,,,,,,,,,,,0.04895,-0.89496,-0.16771,-11.305,-11.305,-11.36533,-11.60067
1.24058,,,,,,-11.309,,-11.60933,,,,,0.11288,,-11.545,0.26541,,,,,,,,,-11.37367,2023-12-09T16:00:00.0,,,,,,,,,,,,,,0.11288,1.24058,0.26541,-11.309,-11.309,-11.37367,-11.60933
-0.28568,,,,,,-11.28033,,-11.596,,,,,0.09371,,-11.537,0.12015,,,,,,,,,-11.355,2023-12-09T16:30:00.0,,,,,,,,,,,,,,0.09371,-0.28568,0.12015,-11.28033,-11.28033,-11.355,-11.596
0.98288,,,,,,-11.257,,-11.576,,,,,0.19074,,-11.52633,0.2406,,,,,,,,,-11.33433,2023-12-09T17:00:00.0,,,,,,,,,,,,,,0.19074,0.98288,0.2406,-11.257,-11.257,-11.33433,-11.576
0.59334,,,,,,-11.20533,,-11.52967,,,,,0.14101,,-11.47767,0.35612,,,,,,,,0.49416,-11.28067,2023-12-09T17:30:00.0,,,,,,0.49416,,,,,,,,0.14101,0.59334,0.35612,-11.20533,-11.20533,-11.28067,-11.52967
0.91659,,,,,,-11.15571,,-11.48893,,,,,0.06121,,-11.42321,0.49568,,,,,,,,,-11.23714,2023-12-09T18:00:00.0,,,,,,,,,,,,,,0.06121,0.91659,0.49568,-11.15571,-11.15571,-11.23714,-11.48893
1.14716,,,,,,-11.08267,,-11.404,,,,,0.01213,,-11.34133,0.62022,,,,,,,,,-11.152,2023-12-09T18:30:00.0,,,,,,,,,,,,,,0.01213,1.14716,0.62022,-11.08267,-11.08267,-11.152,-11.404
0.96951,,,,,,-11.02867,,-11.354,,,,,-0.01953,,-11.295,0.34869,,,,,,,,,-11.105,2023-12-09T19:00:00.0,,,,,,,,,,,,,,-0.01953,0.96951,0.34869,-11.02867,-11.02867,-11.105,-11.354
0.26319,,,,,,-11.01367,,-11.33933,,,,,0.05489,,-11.285,0.07968,,,,,,,,,-11.095,2023-12-09T19:30:00.0,,,,,,,,,,,,,,0.05489,0.26319,0.07968,-11.01367,-11.01367,-11.095,-11.33933
0.96733,,,,,,-10.98533,,-11.30267,,,,,0.07323,,-11.25433,0.43129,,,,,,,,,-11.06333,2023-12-09T20:00:00.0,,,,,,,,,,,,,,0.07323,0.96733,0.43129,-10.98533,-10.98533,-11.06333,-11.30267
0.21349,,,,,,-10.973,,-11.28567,,,,,0.14806,,-11.235,0.09618,,,,,,,,,-11.04833,2023-12-09T20:30:00.0,,,,,,,,,,,,,,0.14806,0.21349,0.09618,-10.973,-10.973,-11.04833,-11.28567
0.96332,,,,,,-10.92633,,-11.26,,,,,0.19622,,-11.213,0.27256,,,,,,,,,-11.01633,2023-12-09T21:00:00.0,,,,,,,,,,,,,,0.19622,0.96332,0.27256,-10.92633,-10.92633,-11.01633,-11.26
-0.16613,,,,,,-10.91448,,-11.24621,,,,,0.1704,,-11.19552,0.08878,,,,,,,,,-11.00103,2023-12-09T21:30:00.0,,,,,,,,,,,,,,0.1704,-0.16613,0.08878,-10.91448,-10.91448,-11.00103,-11.24621
0.96763,,,,,,-10.88533,,-11.21633,,,,,0.2032,,-11.167,0.14446,,,,,,,,,-10.974,2023-12-09T22:00:00.0,,,,,,,,,,,,,,0.2032,0.96763,0.14446,-10.88533,-10.88533,-10.974,-11.21633
