HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_EDDYSUB.u_star_subm,HYY_EDDYSUB.MO_length_subm,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
-0.54695,,,,,54.49596,0.753,,1.02367,,,,,-0.0043,,1.26533,1.57636,,,,,,,,0.17973,,,0.80633,2020-02-02T04:00:00.0,,,,,,0.17973,54.49596,,,,,,,-0.0043,-0.54695,1.57636,0.753,0.753,0.80633,1.02367
-2.6789,,,,,35.26296,0.766,,1.036,,,,,-0.10674,,1.35633,0.85877,,,,,,,,0.16336,,,0.79533,2020-02-02T04:30:00.0,,,,,,0.16336,35.26296,,,,,,,-0.10674,-2.6789,0.85877,0.766,0.766,0.79533,1.036
0.15315,,,,,32.14453,0.74967,,1.17667,,,,,0.31655,,1.55967,0.96126,,,,,,,,0.20168,,,0.82367,2020-02-02T05:00:00.0,,,,,,0.20168,32.14453,,,,,,,0.31655,0.15315,0.96126,0.74967,0.74967,0.82367,1.17667
1.71332,,,,,34.10794,0.92733,,1.36233,,,,,-0.49773,,1.65733,1.17367,,,,,,,,0.1152,,,1.01167,2020-02-02T05:30:00.0,,,,,,0.1152,34.10794,,,,,,,-0.49773,1.71332,1.17367,0.92733,0.92733,1.01167,1.36233
0.93899,,,,,24.16882,0.92733,,1.47667,,,,,0.25577,,1.77567,1.32267,,,,,,,,0.12055,,,1.05367,2020-02-02T06:00:00.0,,,,,,0.12055,24.16882,,,,,,,0.25577,0.93899,1.32267,0.92733,0.92733,1.05367,1.47667
2.99038,,,,,65.27833,1.07267,,1.633,,,,,0.04663,,1.884,-0.17568,,,,,,,,0.24505,,,1.23933,2020-02-02T06:30:00.0,,,,,,0.24505,65.27833,,,,,,,0.04663,2.99038,-0.17568,1.07267,1.07267,1.23933,1.633
6.71044,,,,,164.5481,1.374,,1.695,,,,,-0.50644,,1.931,5.25805,,,,,,,,0.42146,,,1.43633,2020-02-02T07:00:00.0,,,,,,0.42146,164.5481,,,,,,,-0.50644,6.71044,5.25805,1.374,1.374,1.43633,1.695
0.54481,,,,,58.44979,1.605,,1.94,,,,,-0.33953,,2.222,1.24376,,,,,,,,0.23869,,,1.68233,2020-02-02T07:30:00.0,,,,,,0.23869,58.44979,,,,,,,-0.33953,0.54481,1.24376,1.605,1.605,1.68233,1.94
0.86559,,,,,50.32464,1.64133,,2.02833,,,,,0.49552,,2.17267,2.1078,,,,,,,,0.19561,,,1.74933,2020-02-02T08:00:00.0,,,,,,0.19561,50.32464,,,,,,,0.49552,0.86559,2.1078,1.64133,1.64133,1.74933,2.02833
-0.97582,,,,,46.79762,1.624,,1.92067,,,,,0.70571,,2.00567,0.90194,,,,,,,,0.21513,,,1.67867,2020-02-02T08:30:00.0,,,,,,0.21513,46.79762,,,,,,,0.70571,-0.97582,0.90194,1.624,1.624,1.67867,1.92067
2.30728,,,,,68.53419,1.63533,,1.782,,,,,-1.85192,,1.885,1.35029,,,,,,,,0.24688,0.07433,-12.26733,1.61533,2020-02-02T09:00:00.0,,,,,,0.07433,-12.26733,,,,,,,-1.85192,2.30728,1.35029,1.63533,1.63533,1.61533,1.782
-3.37362,,,,,117.6902,1.55667,,1.535,,,,,-0.48173,,1.61167,-0.60974,,,,,,,,0.39142,0.07126,-56.1051,1.425,2020-02-02T09:30:00.0,,,,,,0.07126,-56.1051,,,,,,,-0.48173,-3.37362,-0.60974,1.55667,1.55667,1.425,1.535
-2.28887,,,,,224.34669,1.33733,,1.22033,,,,,0.04101,,1.253,-2.62742,,,,,,,,0.47435,0.06422,22.18219,1.149,2020-02-02T10:00:00.0,,,,,,0.06422,22.18219,,,,,,,0.04101,-2.28887,-2.62742,1.33733,1.33733,1.149,1.22033
-2.61458,,,,,291.26599,1.10367,,0.939,,,,,0.23442,,0.915,-1.53187,,,,,,,,0.4812,0.05645,-8.1563,0.895,2020-02-02T10:30:00.0,,,,,,0.05645,-8.1563,,,,,,,0.23442,-2.61458,-1.53187,1.10367,1.10367,0.895,0.939
-2.29955,,,,,506.0914,0.99533,,0.751,,,,,0.05783,,0.71733,-0.63547,,,,,,,,0.52646,0.03654,-7.83108,0.72367,2020-02-02T11:00:00.0,,,,,,0.03654,-7.83108,,,,,,,0.05783,-2.29955,-0.63547,0.99533,0.99533,0.72367,0.751
-6.56014,,,,,1355.43799,0.70533,,0.40933,,,,,0.07188,,0.36267,-6.21245,,,,,,,,0.71013,,,0.39967,2020-02-02T11:30:00.0,,,,,,0.71013,1355.43799,,,,,,,0.07188,-6.56014,-6.21245,0.70533,0.70533,0.39967,0.40933
-2.69245,,,,,1144.68201,0.41533,,0.12767,,,,,0.03947,,0.09567,-2.07231,,,,,,,,0.67621,,,0.121,2020-02-02T12:00:00.0,,,,,,0.67621,1144.68201,,,,,,,0.03947,-2.69245,-2.07231,0.41533,0.41533,0.121,0.12767
1.03226,,,,,-2288.75806,0.397,,0.06767,,,,,-0.08418,,0.028,-0.06695,,,,,,,,0.57356,,,0.05767,2020-02-02T12:30:00.0,,,,,,0.57356,-2288.75806,,,,,,,-0.08418,1.03226,-0.06695,0.397,0.397,0.05767,0.06767
0.26492,,,,,929.31543,0.413,,0.10267,,,,,-0.33125,,0.08733,-3.47865,,,,,,,,0.62031,0.05758,-26.6386,0.081,2020-02-02T13:00:00.0,,,,,,0.05758,-26.6386,,,,,,,-0.33125,0.26492,-3.47865,0.413,0.413,0.081,0.10267
-1.27603,,,,,1549.87,0.40167,,0.11133,,,,,-0.19623,,0.09233,-2.37205,,,,,,,,0.55883,0.05933,-76.15622,0.086,2020-02-02T13:30:00.0,,,,,,0.05933,-76.15622,,,,,,,-0.19623,-1.27603,-2.37205,0.40167,0.40167,0.086,0.11133
-1.51498,,,,,881.01727,0.29,,0.00667,,,,,-0.08198,,-0.01133,-2.22365,,,,,,,,0.53511,0.07574,-46.85425,-0.02367,2020-02-02T14:00:00.0,,,,,,0.07574,-46.85425,,,,,,,-0.08198,-1.51498,-2.22365,0.29,0.29,-0.02367,0.00667
-0.39311,,,,,210.59779,0.22267,,-0.038,,,,,-0.00909,,-0.043,-0.56008,,,,,,,,0.38222,0.05858,-101.2962,-0.07033,2020-02-02T14:30:00.0,,,,,,0.05858,-101.2962,,,,,,,-0.00909,-0.39311,-0.56008,0.22267,0.22267,-0.07033,-0.038
0.34858,,,,,704.21332,0.21333,,-0.03767,,,,,-0.14259,,-0.05067,0.29045,,,,,,,,0.51656,0.05881,60.26703,-0.07433,2020-02-02T15:00:00.0,,,,,,0.05881,60.26703,,,,,,,-0.14259,0.34858,0.29045,0.21333,0.21333,-0.07433,-0.03767
1.14185,,,,,340.17221,0.28233,,0.02733,,,,,-0.15417,,0.02633,0.84461,,,,,,,,0.46344,0.0683,-29.61941,-0.01,2020-02-02T15:30:00.0,,,,,,0.0683,-29.61941,,,,,,,-0.15417,1.14185,0.84461,0.28233,0.28233,-0.01,0.02733
-0.32216,,,,,422.63931,0.27533,,0.05767,,,,,0.06262,,0.05367,-0.80291,,,,,,,,0.50567,0.07118,-120.0739,0.045,2020-02-02T16:00:00.0,,,,,,0.07118,-120.0739,,,,,,,0.06262,-0.32216,-0.80291,0.27533,0.27533,0.045,0.05767
-1.49217,,,,,523.80017,0.234,,0.08133,,,,,0.30388,,0.073,-2.27912,,,,,,,,0.51054,0.07192,-20.47631,0.08333,2020-02-02T16:30:00.0,,,,,,0.07192,-20.47631,,,,,,,0.30388,-1.49217,-2.27912,0.234,0.234,0.08333,0.08133
-2.6466,,,,,552.10059,0.08433,,-0.07867,,,,,0.30196,,-0.09133,-1.92614,,,,,,,,0.53882,0.05644,11069.28,-0.065,2020-02-02T17:00:00.0,,,,,,0.05644,11069.28,,,,,,,0.30196,-2.6466,-1.92614,0.08433,0.08433,-0.065,-0.07867
-1.08737,,,,,715.47638,-0.03167,,-0.18933,,,,,0.19244,,-0.20633,-1.94212,,,,,,,,0.50697,0.04012,-13.52449,-0.17533,2020-02-02T17:30:00.0,,,,,,0.04012,-13.52449,,,,,,,0.19244,-1.08737,-1.94212,-0.03167,-0.03167,-0.17533,-0.18933
-1.56242,,,,,2557.98291,-0.11567,,-0.38767,,,,,0.1465,,-0.44067,1.93788,,,,,,,,0.37085,0.03957,-3.97882,-0.35633,2020-02-02T18:00:00.0,,,,,,0.03957,-3.97882,,,,,,,0.1465,-1.56242,1.93788,-0.11567,-0.11567,-0.35633,-0.38767
-0.76774,,,,,976.94952,-0.17867,,-0.45533,,,,,0.05376,,-0.507,0.58666,,,,,,,,0.37772,,,-0.433,2020-02-02T18:30:00.0,,,,,,0.37772,976.94952,,,,,,,0.05376,-0.76774,0.58666,-0.17867,-0.17867,-0.433,-0.45533
-0.18112,,,,,161.49879,-0.19733,,-0.48433,,,,,0.06559,,-0.51767,-0.19715,,,,,,,,0.31367,,,-0.464,2020-02-02T19:00:00.0,,,,,,0.31367,161.49879,,,,,,,0.06559,-0.18112,-0.19715,-0.19733,-0.19733,-0.464,-0.48433
