HYY_EDDY233.H_storage_flux,HYY_EDDY233.Qc_H,HYY_EDDY233.F_c,HYY_EDDY233.tau,HYY_META.T42,HYY_EDDYMAST.MO_length_270,HYY_META.T168,HYY_EDDY233.LE,HYY_META.T504,HYY_EDDY233.MO_length,HYY_EDDY233.u_star_460,HYY_EDDY233.E,HYY_EDDY233.wind_dir,HYY_EDDY233.CO2_storage_flux,HYY_EDDY233.H,HYY_META.T672,HYY_EDDY233.LE_storage_flux,HYY_EDDY233.MO_length_460,HYY_EDDY233.Qc_F_c,HYY_EDDY233.Qc_LE,HYY_EDDY233.Qc_tau,HYY_EDDY233.U,HYY_EDDY233.u_star,HYY_META.T84,HYY_EDDYMAST.u_star_270,HYY_EDDYSUB.u_star_subm,HYY_EDDYSUB.MO_length_subm,HYY_META.T336,datetime,VAR_EDDY.H,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.F_c,VAR_EDDY.tau,VAR_EDDY.u_star,VAR_EDDY.MO_length,VAR_EDDY.U,VAR_EDDY.wind_dir,VAR_EDDY.Qc_H,VAR_EDDY.Qc_LE,VAR_EDDY.Qc_F_c,VAR_EDDY.Qc_tau,VAR_EDDY.CO2_storage_flux,VAR_EDDY.H_storage_flux,VAR_EDDY.LE_storage_flux,VAR_META.TDRY4,VAR_META.TDRY3,VAR_META.TDRY2,VAR_META.TDRY1,VAR_META.TDRY0
-0.63797,,,,-1.376,,-1.508,,-1.844,,,,,-0.47077,,-1.83467,-0.86513,,,,,,,-1.48367,,0.02458,-4.5471,-1.66033,2022-12-01T13:30:00.0,,,,,,0.02458,-4.5471,,,,,,,-0.47077,-0.63797,-0.86513,-1.376,-1.48367,-1.508,-1.66033,-1.844
-2.0811,,,,-1.432,,-1.57967,,-1.88333,,,,,0.35832,,-1.86567,-1.50268,,,,,,,-1.55267,,0.02357,-5.42454,-1.70167,2022-12-01T14:00:00.0,,,,,,0.02357,-5.42454,,,,,,,0.35832,-2.0811,-1.50268,-1.432,-1.55267,-1.57967,-1.70167,-1.88333
-1.28897,,,,-1.52567,,-1.64467,,-1.95633,,,,,0.34729,,-1.951,-0.76735,,,,,,,-1.64133,,0.03621,-113.4688,-1.76667,2022-12-01T14:30:00.0,,,,,,0.03621,-113.4688,,,,,,,0.34729,-1.28897,-0.76735,-1.52567,-1.64133,-1.64467,-1.76667,-1.95633
-0.83268,,,,-1.58467,,-1.709,,-2.004,,,,,-0.17433,,-1.996,-0.67211,,,,,,,-1.697,,0.03367,-39.24752,-1.81833,2022-12-01T15:00:00.0,,,,,,0.03367,-39.24752,,,,,,,-0.17433,-0.83268,-0.67211,-1.58467,-1.697,-1.709,-1.81833,-2.004
-1.78053,,,,-1.651,,-1.79,,-2.089,,,,,-1.08679,,-2.071,-1.18725,,,,,,,-1.78033,,0.02661,-25.62465,-1.892,2022-12-01T15:30:00.0,,,,,,0.02661,-25.62465,,,,,,,-1.08679,-1.78053,-1.18725,-1.651,-1.78033,-1.79,-1.892,-2.089
-4.08888,,,,-1.75367,,-1.93567,,-2.31367,,,,,-2.57807,,-2.30233,-2.90035,,,,,,,-1.881,,,,-2.085,2022-12-01T16:00:00.0,,,,,,,,,,,,,,-2.57807,-4.08888,-2.90035,-1.75367,-1.881,-1.93567,-2.085,-2.31367
0.00813,,,,-1.91933,,-2.10167,,-2.46833,,,,,-0.37927,,-2.41733,0.46122,,,,,,,-2.07033,,0.04477,-72.45298,-2.25967,2022-12-01T16:30:00.0,,,,,,0.04477,-72.45298,,,,,,,-0.37927,0.00813,0.46122,-1.91933,-2.07033,-2.10167,-2.25967,-2.46833
-0.53547,,,,-1.89733,,-2.074,,-2.39567,,,,,1.43639,,-2.35367,-0.83484,,,,,,,-2.018,,0.02227,-8.46462,-2.239,2022-12-01T17:00:00.0,,,,,,0.02227,-8.46462,,,,,,,1.43639,-0.53547,-0.83484,-1.89733,-2.018,-2.074,-2.239,-2.39567
-0.34949,,,,-1.87267,,-2.055,,-2.39733,,,,,0.15672,,-2.36633,-0.04023,,,,,,,-2.02267,,,,-2.18767,2022-12-01T17:30:00.0,,,,,,,,,,,,,,0.15672,-0.34949,-0.04023,-1.87267,-2.02267,-2.055,-2.18767,-2.39733
-0.51883,,,,-1.94267,,-2.10533,,-2.363,,,,,0.93221,,-2.331,-0.24093,,,,,,,-2.08,,0.04146,48.16929,-2.17833,2022-12-01T18:00:00.0,,,,,,0.04146,48.16929,,,,,,,0.93221,-0.51883,-0.24093,-1.94267,-2.08,-2.10533,-2.17833,-2.363
-0.32171,,,,-1.93867,,-2.08067,,-2.34828,,,,,1.21886,,-2.326,-0.02342,,,,,,,-2.06067,,0.05262,-74.82723,-2.164,2022-12-01T18:30:00.0,,,,,,0.05262,-74.82723,,,,,,,1.21886,-0.32171,-0.02342,-1.93867,-2.06067,-2.08067,-2.164,-2.34828
-0.05261,,,,-1.946,,-2.096,,-2.35033,,,,,0.06177,,-2.32,0.12285,,,,,,,-2.075,,0.04671,65.64872,-2.157,2022-12-01T19:00:00.0,,,,,,0.04671,65.64872,,,,,,,0.06177,-0.05261,0.12285,-1.946,-2.075,-2.096,-2.157,-2.35033
0.36845,,,,-1.93867,,-2.084,,-2.33967,,,,,0.16326,,-2.29033,0.31173,,,,,,,-2.059,,0.04959,-7.99285,-2.16,2022-12-01T19:30:00.0,,,,,,0.04959,-7.99285,,,,,,,0.16326,0.36845,0.31173,-1.93867,-2.059,-2.084,-2.16,-2.33967
-0.62857,,,,-1.956,,-2.095,,-2.351,,,,,-0.30092,,-2.309,-0.32394,,,,,,,-2.08267,,0.03244,-140.0316,-2.16767,2022-12-01T20:00:00.0,,,,,,0.03244,-140.0316,,,,,,,-0.30092,-0.62857,-0.32394,-1.956,-2.08267,-2.095,-2.16767,-2.351
-0.49484,,,,-1.97633,,-2.12133,,-2.391,,,,,-0.16432,,-2.34367,-0.54506,,,,,,,-2.10133,,0.04449,-33.40313,-2.19667,2022-12-01T20:30:00.0,,,,,,0.04449,-33.40313,,,,,,,-0.16432,-0.49484,-0.54506,-1.97633,-2.10133,-2.12133,-2.19667,-2.391
0.20919,,,,-1.98433,,-2.11967,,-2.38567,,,,,0.38801,,-2.34667,0.34958,,,,,,,-2.109,,0.04139,-45.78684,-2.19433,2022-12-01T21:00:00.0,,,,,,0.04139,-45.78684,,,,,,,0.38801,0.20919,0.34958,-1.98433,-2.109,-2.11967,-2.19433,-2.38567
0.34409,,,,-1.96,,-2.10133,,-2.34767,,,,,0.12832,,-2.31,0.14724,,,,,,,-2.08833,,0.04273,-41.43645,-2.16867,2022-12-01T21:30:00.0,,,,,,0.04273,-41.43645,,,,,,,0.12832,0.34409,0.14724,-1.96,-2.08833,-2.10133,-2.16867,-2.34767
0.48791,,,,-1.93333,,-2.07,,-2.319,,,,,0.15314,,-2.27067,0.4867,,,,,,,-2.062,,0.05782,210.4117,-2.139,2022-12-01T22:00:00.0,,,,,,0.05782,210.4117,,,,,,,0.15314,0.48791,0.4867,-1.93333,-2.062,-2.07,-2.139,-2.319
0.83668,,,,-1.894,,-2.02733,,-2.28233,,,,,-0.44767,,-2.23867,0.54481,,,,,,,-2.01433,,0.06526,-267.3481,-2.10167,2022-12-01T22:30:00.0,,,,,,0.06526,-267.3481,,,,,,,-0.44767,0.83668,0.54481,-1.894,-2.01433,-2.02733,-2.10167,-2.28233
1.15106,,,,-1.861,,-1.98533,,-2.25233,,,,,-0.79024,,-2.19767,0.61861,,,,,,,-1.98167,,,,-2.05333,2022-12-01T23:00:00.0,,,,,,,,,,,,,,-0.79024,1.15106,0.61861,-1.861,-1.98167,-1.98533,-2.05333,-2.25233
-0.65644,,,,-1.832,,-1.963,,-2.22133,,,,,-1.05678,,-2.18833,-0.35401,,,,,,,-1.95533,,0.07365,-731.3646,-2.04067,2022-12-01T23:30:00.0,,,,,,0.07365,-731.3646,,,,,,,-1.05678,-0.65644,-0.35401,-1.832,-1.95533,-1.963,-2.04067,-2.22133
-0.62435,,,,-1.89233,,-2.03,,-2.31733,,,,,-0.6704,,-2.26967,-0.69204,,,,,,,-2.01767,,0.06256,-223.4341,-2.118,2022-12-02T00:00:00.0,,,,,,0.06256,-223.4341,,,,,,,-0.6704,-0.62435,-0.69204,-1.89233,-2.01767,-2.03,-2.118,-2.31733
-0.35669,,,,-1.92133,,-2.051,,-2.33333,,,,,-0.67505,,-2.28967,-0.23475,,,,,,,-2.04333,,0.05693,412.7479,-2.13,2022-12-02T00:30:00.0,,,,,,0.05693,412.7479,,,,,,,-0.67505,-0.35669,-0.23475,-1.92133,-2.04333,-2.051,-2.13,-2.33333
-0.86313,,,,-1.927,,-2.06367,,-2.33567,,,,,-0.37863,,-2.301,-0.39248,,,,,,,-2.05433,,0.06184,442.0441,-2.14433,2022-12-02T01:00:00.0,,,,,,0.06184,442.0441,,,,,,,-0.37863,-0.86313,-0.39248,-1.927,-2.05433,-2.06367,-2.14433,-2.33567
-0.77329,,,,-1.965,,-2.10433,,-2.37867,,,,,-0.0238,,-2.33667,-0.60625,,,,,,,-2.09167,,0.06507,-302.4751,-2.18033,2022-12-02T01:30:00.0,,,,,,0.06507,-302.4751,,,,,,,-0.0238,-0.77329,-0.60625,-1.965,-2.09167,-2.10433,-2.18033,-2.37867
-0.81973,,,,-2.02433,,-2.15367,,-2.43167,,,,,0.4561,,-2.40467,-0.51671,,,,,,,-2.14767,,0.09993,,-2.234,2022-12-02T02:00:00.0,,,,,,0.09993,,,,,,,,0.4561,-0.81973,-0.51671,-2.02433,-2.14767,-2.15367,-2.234,-2.43167
-0.93564,,,,-2.071,,-2.2,,-2.48767,,,,,0.50853,,-2.43967,-0.4871,,,,,,,-2.18833,,0.07073,-139.1097,-2.284,2022-12-02T02:30:00.0,,,,,,0.07073,-139.1097,,,,,,,0.50853,-0.93564,-0.4871,-2.071,-2.18833,-2.2,-2.284,-2.48767
-0.27537,,,,-2.083,,-2.22067,,-2.50933,,,,,0.18505,,-2.47267,-0.07218,,,,,,,-2.20667,,0.06487,-89.80539,-2.307,2022-12-02T03:00:00.0,,,,,,0.06487,-89.80539,,,,,,,0.18505,-0.27537,-0.07218,-2.083,-2.20667,-2.22067,-2.307,-2.50933
-4.10412,,,,-2.21533,,-2.35633,,-2.655,,,,,-0.46504,,-2.62333,-2.7663,,,,,,,-2.341,,0.07088,-40.02036,-2.44533,2022-12-02T03:30:00.0,,,,,,0.07088,-40.02036,,,,,,,-0.46504,-4.10412,-2.7663,-2.21533,-2.341,-2.35633,-2.44533,-2.655
-3.00738,,,,-2.36433,,-2.505,,-2.80733,,,,,0.10794,,-2.77033,-1.29192,,,,,,,-2.48733,,0.07744,-30.00727,-2.60033,2022-12-02T04:00:00.0,,,,,,0.07744,-30.00727,,,,,,,0.10794,-3.00738,-1.29192,-2.36433,-2.48733,-2.505,-2.60033,-2.80733
-3.20027,,,,-2.50833,,-2.66067,,-2.963,,,,,0.25078,,-2.936,-2.04312,,,,,,,-2.63533,,0.08531,-48.74997,-2.75233,2022-12-02T04:30:00.0,,,,,,0.08531,-48.74997,,,,,,,0.25078,-3.20027,-2.04312,-2.50833,-2.63533,-2.66067,-2.75233,-2.963
-2.12219,,,,-2.624,,-2.786,,-3.08267,,,,,0.2273,,-3.05667,-1.15712,,,,,,,-2.75133,,0.09832,-90.36197,-2.865,2022-12-02T05:00:00.0,,,,,,0.09832,-90.36197,,,,,,,0.2273,-2.12219,-1.15712,-2.624,-2.75133,-2.786,-2.865,-3.08267
-1.53016,,,,-2.714,,-2.86,,-3.155,,,,,0.11277,,-3.131,-0.75035,,,,,,,-2.844,,0.08566,-57.78441,-2.94367,2022-12-02T05:30:00.0,,,,,,0.08566,-57.78441,,,,,,,0.11277,-1.53016,-0.75035,-2.714,-2.844,-2.86,-2.94367,-3.155
-3.17175,,,,-2.812,,-2.95867,,-3.25633,,,,,-0.40601,,-3.23533,-2.19753,,,,,,,-2.93633,,0.07796,-31.12182,-3.05033,2022-12-02T06:00:00.0,,,,,,0.07796,-31.12182,,,,,,,-0.40601,-3.17175,-2.19753,-2.812,-2.93633,-2.95867,-3.05033,-3.25633
-1.99273,,,,-2.97233,,-3.13133,,-3.426,,,,,-0.40087,,-3.405,-1.30868,,,,,,,-3.10767,,0.10431,-59.06581,-3.21533,2022-12-02T06:30:00.0,,,,,,0.10431,-59.06581,,,,,,,-0.40087,-1.99273,-1.30868,-2.97233,-3.10767,-3.13133,-3.21533,-3.426
-1.16855,,,,-3.05367,,-3.20467,,-3.49833,,,,,-0.61844,,-3.46567,-0.52964,,,,,,,-3.18333,,0.08616,-50.32278,-3.284,2022-12-02T07:00:00.0,,,,,,0.08616,-50.32278,,,,,,,-0.61844,-1.16855,-0.52964,-3.05367,-3.18333,-3.20467,-3.284,-3.49833
-0.66981,,,,-3.115,,-3.26233,,-3.55167,,,,,-0.27021,,-3.52533,-0.83248,,,,,,,-3.23067,,0.07557,-23.69004,-3.34667,2022-12-02T07:30:00.0,,,,,,0.07557,-23.69004,,,,,,,-0.27021,-0.66981,-0.83248,-3.115,-3.23067,-3.26233,-3.34667,-3.55167
-2.64962,,,,-3.19333,,-3.357,,-3.66267,,,,,-0.52008,,-3.62167,-1.38714,,,,,,,-3.33433,,0.10393,-35.66275,-3.44067,2022-12-02T08:00:00.0,,,,,,0.10393,-35.66275,,,,,,,-0.52008,-2.64962,-1.38714,-3.19333,-3.33433,-3.357,-3.44067,-3.66267
0.75846,,,,-3.24067,,-3.39333,,-3.69267,,,,,-0.04814,,-3.66133,0.1151,,,,,,,-3.37067,,0.08523,-60.71944,-3.47467,2022-12-02T08:30:00.0,,,,,,0.08523,-60.71944,,,,,,,-0.04814,0.75846,0.1151,-3.24067,-3.37067,-3.39333,-3.47467,-3.69267
-0.28861,,,,-3.25233,,-3.39933,,-3.68667,,,,,-0.18872,,-3.65967,-0.0569,,,,,,,-3.378,,0.05717,25.26585,-3.477,2022-12-02T09:00:00.0,,,,,,0.05717,25.26585,,,,,,,-0.18872,-0.28861,-0.0569,-3.25233,-3.378,-3.39933,-3.477,-3.68667
-0.33123,,,,-3.27533,,-3.42467,,-3.72267,,,,,-0.40474,,-3.67833,-0.50218,,,,,,,-3.40233,,0.07919,-66.10562,-3.51133,2022-12-02T09:30:00.0,,,,,,0.07919,-66.10562,,,,,,,-0.40474,-0.33123,-0.50218,-3.27533,-3.40233,-3.42467,-3.51133,-3.72267
0.51534,,,,-3.265,,-3.406,,-3.70433,,,,,-0.24477,,-3.66467,0.13283,,,,,,,-3.39467,,0.11121,-127.0705,-3.48567,2022-12-02T10:00:00.0,,,,,,0.11121,-127.0705,,,,,,,-0.24477,0.51534,0.13283,-3.265,-3.39467,-3.406,-3.48567,-3.70433
0.2782,,,,-3.24833,,-3.38867,,-3.68167,,,,,-0.17367,,-3.64467,0.01348,,,,,,,-3.369,,0.09683,-98.57297,-3.468,2022-12-02T10:30:00.0,,,,,,0.09683,-98.57297,,,,,,,-0.17367,0.2782,0.01348,-3.24833,-3.369,-3.38867,-3.468,-3.68167
0.45716,,,,-3.223,,-3.374,,-3.67233,,,,,-0.17327,,-3.637,0.40988,,,,,,,-3.358,,0.10427,-138.9972,-3.457,2022-12-02T11:00:00.0,,,,,,0.10427,-138.9972,,,,,,,-0.17327,0.45716,0.40988,-3.223,-3.358,-3.374,-3.457,-3.67233
0.96016,,,,-3.18967,,-3.33733,,-3.62567,,,,,0.10748,,-3.59567,0.51816,,,,,,,-3.32,,0.08079,-67.19122,-3.41533,2022-12-02T11:30:00.0,,,,,,0.08079,-67.19122,,,,,,,0.10748,0.96016,0.51816,-3.18967,-3.32,-3.33733,-3.41533,-3.62567
1.22397,,,,-3.13367,,-3.28367,,-3.571,,,,,0.17206,,-3.54133,0.8799,,,,,,,-3.26067,,0.05777,-15.36105,-3.36733,2022-12-02T12:00:00.0,,,,,,0.05777,-15.36105,,,,,,,0.17206,1.22397,0.8799,-3.13367,-3.26067,-3.28367,-3.36733,-3.571
0.40195,,,,-3.1,,-3.246,,-3.541,,,,,-0.22914,,-3.507,-0.0713,,,,,,,-3.22533,,0.08655,-69.97886,-3.33433,2022-12-02T12:30:00.0,,,,,,0.08655,-69.97886,,,,,,,-0.22914,0.40195,-0.0713,-3.1,-3.22533,-3.246,-3.33433,-3.541
-0.97048,,,,-3.13767,,-3.27733,,-3.56733,,,,,-0.49917,,-3.53333,-0.76297,,,,,,,-3.259,,0.09148,-93.85224,-3.35667,2022-12-02T13:00:00.0,,,,,,0.09148,-93.85224,,,,,,,-0.49917,-0.97048,-0.76297,-3.13767,-3.259,-3.27733,-3.35667,-3.56733
0.36053,,,,-3.12933,,-3.27767,,-3.56633,,,,,-0.01252,,-3.53833,0.65321,,,,,,,-3.25967,,0.10718,-255.5594,-3.363,2022-12-02T13:30:00.0,,,,,,0.10718,-255.5594,,,,,,,-0.01252,0.36053,0.65321,-3.12933,-3.25967,-3.27767,-3.363,-3.56633
1.23681,,,,-3.111,,-3.24567,,-3.53867,,,,,0.24,,-3.49933,0.5595,,,,,,,-3.22833,,0.06178,-42.31174,-3.328,2022-12-02T14:00:00.0,,,,,,0.06178,-42.31174,,,,,,,0.24,1.23681,0.5595,-3.111,-3.22833,-3.24567,-3.328,-3.53867
-2.39605,,,,-3.09296,,-3.2363,,-3.52852,,,,,0.11696,,-3.48889,-0.95575,,,,,,,-3.22111,,0.09291,-55.20554,-3.32037,2022-12-02T14:30:00.0,,,,,,0.09291,-55.20554,,,,,,,0.11696,-2.39605,-0.95575,-3.09296,-3.22111,-3.2363,-3.32037,-3.52852
-0.85835,,,,-3.18567,,-3.33,,-3.62333,,,,,0.09683,,-3.58467,-0.47603,,,,,,,-3.31633,,0.10681,-137.5496,-3.40833,2022-12-02T15:00:00.0,,,,,,0.10681,-137.5496,,,,,,,0.09683,-0.85835,-0.47603,-3.18567,-3.31633,-3.33,-3.40833,-3.62333
