time,zeta,phi_obs
332.6667,0.523963654570952,1.8370370370370372
332.7083,0.8553995721602935,2.0952380952380962
333.7083,0.013054243347756596,0.6779661016949146
333.75,0.018630744692444544,0.7849056603773586
333.7917,0.014663988295931015,0.8098765432098767
333.8333,0.010429361566332713,0.7209876543209871
333.875,0.011493488153146084,0.7680000000000007
333.9167,0.009274825081904367,0.7
333.9583,0.020607696408802965,0.7813953488372093
334.0417,0.028930243211777226,0.9523809523809524
334.0833,0.11340212889088298,1.2622222222222221
334.125,0.2870155454563186,1.8933333333333333
334.4167,0.11371890320962308,1.2698412698412698
334.4583,0.203754063113882,1.3473684210526318
334.5,0.1953797281951902,1.3614035087719296
334.5417,0.13570306012475555,1.0793650793650789
334.5833,0.06674678511685157,0.9391304347826082
334.625,0.0704473420816187,0.8307692307692313
334.6667,0.06862172905145178,0.8052287581699351
334.7083,0.13025843752016616,0.9543859649122804
334.75,0.12101127680774479,0.8634920634920632
334.7917,0.09635124714553447,0.9391304347826082
334.8333,0.2531560470156506,1.1166666666666665
334.875,0.29815635428633963,1.1555555555555548
334.9583,0.13590586744761968,0.7746031746031751
335.2083,0.4502174515341072,0.7809523809523812
335.25,3.2171085542771385,3.626666666666665
335.375,0.6164344245259464,3.5151515151515147
335.8333,1.496179456761477,7.854545454545453
335.875,0.18254394573240795,1.6919540229885057
336.0833,0.004987690927893548,0.7022222222222223
336.125,0.0037129857189197577,0.5333333333333334
336.2083,0.005854818907305094,0.4733333333333327
336.25,0.0017003818124539918,0.48644688644688644
336.3333,0.011828149861545042,0.8533333333333328
337.4583,0.002202863821840757,0.8049382716049377
337.5,0.006453933976684968,0.9006289308176095
337.5417,0.002515663813292021,0.8452830188679242
337.5833,0.012763647310624439,0.8340425531914887
337.625,0.028216478932901638,0.7967078189300416
337.6667,0.09645433043328086,1.0271604938271595
337.7083,0.117014738832816,1.3120000000000005
337.75,0.05913506795127673,1.0166666666666673
337.7917,0.0698820378513827,0.9379310344827592
337.8333,0.11139209782522605,1.1826086956521744
337.875,0.1558541086448898,1.0385964912280705
337.9167,0.24311896797507818,1.299999999999999
337.9583,0.281338667988184,1.4333333333333325
338.0,0.5574636174636174,1.3866666666666667
338.0417,0.38613181662548707,1.3111111111111118
338.0833,0.6066410972610164,1.520000000000001
338.125,0.6448428886570672,1.5999999999999999
338.1667,1.0395961153196018,2.1666666666666665
338.2083,0.5063959280974836,1.5333333333333332
338.3333,0.4952893589489517,1.6761904761904758
339.1667,2.2148606408523652,7.955555555555554
339.2083,1.5140489080686828,6.019047619047617
339.25,1.7068458039433707,5.790476190476189
339.2917,3.703916546942344,8.106666666666666
339.375,0.6726033882177825,3.4909090909090925
339.4167,0.3010525016237927,2.179047619047619
339.4583,0.5106882831506099,2.789743589743589
339.5,0.393779439763622,2.78974358974359
339.5417,0.4342444942578801,2.4000000000000004
339.5833,0.47725771458834343,2.3384615384615386
339.625,0.47103994682017386,2.5846153846153848
339.6667,0.37483145224023146,2.1904761904761902
339.7083,0.19575334193978255,1.4400000000000002
339.75,0.14256907188700596,1.3714285714285717
339.7917,0.11734038046816109,1.3217391304347832
339.8333,0.1251488383113563,1.224242424242424
339.875,0.0894607885580238,1.2555555555555555
339.9167,0.06397014247082168,0.9580246913580244
339.9583,0.0687151537640239,0.8923076923076924
340.0,0.018143800507123446,0.7111111111111117
340.0833,0.02636825302987633,0.586666666666667
340.125,0.01806747108825754,0.5407407407407411
340.1667,0.014371172063151786,0.6558558558558559
340.2083,0.011050227495307272,0.6800000000000008
340.25,0.010567261860513951,0.6945736434108523
340.2917,0.005675288020166527,0.6260869565217392
340.3333,0.010176901923233525,0.6581560283687944
340.375,0.010443652986690487,0.6388888888888891
340.4167,0.003924981245311329,0.6560000000000002
342.375,0.014334374637057515,0.8380952380952378
342.4167,0.008457330864827261,0.7609756097560976
342.4583,0.016072285752090434,0.8410256410256413
342.5,0.017891987353125197,0.858874458874459
342.5417,0.01912049144558459,0.9009009009009008
342.5833,0.029426204049666085,0.9373737373737367
342.625,0.02274909880562053,0.9657657657657656
342.6667,0.021831393717660522,0.9333333333333338
342.7083,0.025927896056984995,0.980392156862745
342.75,0.0364922785628945,1.006451612903226
342.7917,0.04006321902451576,0.9688888888888888
342.8333,0.03223411474109026,0.8888888888888885
342.875,0.02312637084895855,0.7851851851851855
342.9167,0.028202267821519852,0.8749999999999999
342.9583,0.027454165171365705,0.913131313131313
343.0,0.03497729451279216,0.9290322580645154
343.0417,0.03412193713981713,0.9379310344827592
343.0833,0.028136977575775376,0.9000000000000001
343.125,0.02668972920453834,0.8666666666666666
343.1667,0.018852051864243095,0.7757575757575758
343.2083,0.013914402853477672,0.8323232323232325
343.25,0.019999012316344884,0.9204301075268828
343.2917,0.023616306714211294,0.8999999999999992
343.3333,0.02477492175906617,0.872727272727272
343.375,0.02716862109289465,0.8800000000000002
343.4167,0.030652240725579923,0.9195402298850576
343.4583,0.022580795513471894,0.8916666666666668
343.5,0.023435979040882484,0.9454545454545461
343.5417,0.024035995918872614,0.980392156862745
343.5833,0.028179003772903378,0.8941176470588239
343.625,0.030666864490239885,0.7833333333333329
343.6667,0.05290263421201306,0.9428571428571423
343.7083,0.06097198603672242,1.0758620689655163
343.75,0.08327553182676761,1.22051282051282
343.7917,0.06546176537626208,1.177011494252873
343.8333,0.07580170169889093,1.1851851851851842
343.875,0.07407125472015001,1.106172839506172
343.9167,0.06799772063020218,1.076190476190476
343.9583,0.06162594628542625,1.0476190476190472
344.0,0.07366251509976257,0.9813333333333333
344.0417,0.08727875087726615,1.188888888888889
344.0833,0.12586826922317224,1.5111111111111104
344.125,0.18192105989230128,1.8509803921568622
344.1667,0.12975919467011965,1.4266666666666659
344.2083,0.1365857733595088,1.3866666666666667
344.25,0.16873718023143314,1.6888888888888884
344.2917,0.22528601583050392,1.8509803921568622
344.3333,0.17608618378680782,1.7543859649122808
344.375,0.2681172215602119,2.300000000000001
344.4167,0.191636238142481,2.014814814814814
344.4583,0.14302674331417145,1.7466666666666673
344.5,0.15397164504238176,1.8807017543859648
344.5417,0.16594277107917055,2.000000000000001
344.5833,0.19000356786315303,1.8196078431372535
344.625,0.1774845987607974,1.8196078431372549
344.6667,0.2743984691882487,1.9200000000000004
344.7083,0.3026989327005898,2.2095238095238097
344.75,0.31480967693518236,2.285714285714286
344.7917,0.48037263338767977,2.7636363636363632
344.8333,0.30626812207814696,2.2123456790123446
344.875,0.26040279769247593,1.8390804597701151
344.9167,0.27694191757293857,1.8666666666666656
344.9583,0.22960656509378305,1.668817204301075
345.0,0.23195994131869507,1.6333333333333324
345.0417,0.18240020490485065,1.4901960784313726
345.0833,0.22545885073821043,1.5666666666666673
345.125,0.40125734519651873,1.9999999999999998
345.1667,0.2481500452073226,1.7142857142857149
345.2083,0.2457912189781781,1.6
345.25,0.3253826622357386,1.8461538461538458
345.2917,0.3486182802312988,1.0074074074074069
345.3333,0.3534713081342749,1.1487179487179495
345.375,0.2500670681504917,1.0133333333333323
345.4167,0.1467806719963185,0.9882352941176469
345.4583,0.13523474844240466,0.9629629629629622
345.5,0.11310229684184248,0.8933333333333332
345.5417,0.18118765966747466,1.019607843137254
345.5833,0.1198381261306219,0.8533333333333328
345.625,0.16352708801436128,0.8842105263157894
345.6667,1.0628282343699256,1.3473684210526318
345.7083,0.4651422757847804,0.9641025641025643
345.75,0.12496218095510897,0.7348148148148149
345.7917,0.15036318480339178,0.7600000000000005
345.8333,0.6205453647708968,1.0666666666666667
345.875,0.2882511938173103,2.383333333333333
345.9167,0.27450341165181324,2.149019607843137
345.9583,0.2516896501998025,1.6
347.0,1.124356955475643,2.886274509803921
347.0417,3.2162425524358405,3.9619047619047616
347.125,2.5820701458688275,5.284848484848484
347.1667,0.6999571953221986,2.448484848484848
347.2083,2.4757848757848757,4.017777777777777
347.25,1.6767560012356546,3.657142857142857
347.2917,1.7530201815759676,3.8564102564102574
347.3333,1.1927991918932788,3.2666666666666684
347.375,2.5393796211518884,4.121212121212122
347.4167,1.0563899116139417,3.466666666666667
347.4583,1.5521728455683774,4.906666666666666
347.5,1.7923826952731354,3.580952380952382
347.5417,1.1720350277329374,3.5911111111111103
347.5833,0.9682366608208055,2.823529411764705
347.625,1.7965681034513643,3.657142857142857
347.6667,1.1751807536105194,3.1288888888888886
347.7083,1.6220129526767368,3.7714285714285705
347.75,0.6678103173630682,1.7600000000000005
347.7917,0.8311812432641275,1.8133333333333326
347.8333,1.4560339203361543,1.5238095238095235
347.875,0.8796955073021532,1.3666666666666671
347.9167,0.1826442505876979,0.9244444444444444
347.9583,0.11786734384105903,0.8533333333333342
348.0,0.036083302109874545,0.6035087719298254
348.0417,0.16019796764433117,1.0488888888888894
348.0833,0.15705977574898106,1.1487179487179486
348.125,0.13898124438974793,0.7555555555555562
348.1667,0.06609227694563938,0.6666666666666667
348.2083,0.10100573292478011,0.8222222222222216
348.25,2.3775240052159474,2.719999999999999
348.3333,1.7761582175557682,3.6888888888888896
348.375,0.32191534709267133,2.0121212121212126
348.4167,0.4979352897850419,2.37037037037037
348.4583,0.20734752110331708,1.8399999999999999
348.5,0.0226190240913852,0.8399999999999992
348.5417,0.0663263608731273,0.9904761904761896
348.5833,0.022609193812844465,0.866666666666666
348.625,0.04764362479750287,0.8399999999999999
348.7083,0.08881067835696445,0.7636363636363637
348.75,0.07332578205725634,0.6666666666666673
348.7917,0.05811552833078101,0.6826666666666673
348.8333,0.0504839083314119,0.7878787878787884
348.875,0.024220720441440885,0.6400000000000006
348.9167,0.016570712974123727,0.7393939393939399
348.9583,0.027191574492757806,0.7999999999999999
349.0,0.05890131358622352,0.812121212121212
349.0417,0.03884891218476498,0.6736842105263164
349.0833,0.07291219587831642,0.7017543859649124
349.125,0.07300549461231776,0.8842105263157894
349.1667,0.11901697792487496,0.8444444444444442
349.2083,0.18510871445793836,1.3977011494252878
349.25,0.2890510358767055,1.5146666666666657
349.2917,0.17158830954864404,0.9999999999999993
349.3333,0.23121086615445507,1.4095238095238098
349.375,0.6474119361378611,2.6666666666666674
349.4167,0.5110669933260116,2.1066666666666665
349.4583,1.3431490596196232,1.8222222222222229
349.5417,0.8241276071964968,2.7
349.7083,1.7456165240258446,3.587878787878787
351.4167,1.000740789413282,1.8285714285714285
351.4583,0.3814074362070024,1.0666666666666675
351.5,0.701209514934208,1.2952380952380962
351.5417,0.2647824143599353,0.5629629629629628
351.5833,0.3018019614160893,0.6901960784313718
351.625,1.0549875990563182,0.4800000000000016
351.6667,0.20360327789828875,0.5066666666666665
351.7083,0.40871730261579076,1.200000000000001
351.75,0.4297320359565469,1.7185185185185186
351.7917,0.09819786447074551,1.3142857142857143
352.0833,2.314626058357457,2.577777777777778
352.125,0.644221582057124,2.4969696969696975
352.25,1.1513922339121985,1.447619047619049
352.3333,0.5056736254780264,0.9333333333333336
352.375,0.46257729268898407,0.921212121212121
352.4167,0.5605021966330022,0.921212121212121
352.4583,0.20971714586300425,0.5019607843137252
352.5,0.3642582324975881,0.6666666666666663
352.5417,0.49528085321088483,0.8969696969696963
352.5833,0.33959846376138003,0.5904761904761905
352.625,1.8766166157753696,1.1555555555555557
352.6667,1.3354756953925215,1.644444444444445
352.7083,0.3011363818287216,0.8156862745098038
352.75,0.32059829327978917,0.8666666666666675
352.7917,0.3976942973799851,0.8380952380952388
352.9167,0.2769285724992652,0.41481481481481514
353.0833,0.20328230933222383,0.8140350877192983
353.125,1.2736635225503141,1.2000000000000002
353.1667,0.15778860456063432,0.2773333333333331
353.2083,0.9387820893344223,0.9142857142857133
353.25,1.489521832445096,1.7523809523809522
353.7083,0.6180608879959608,0.6333333333333332
353.75,1.0434068029829016,0.7619047619047618
353.7917,1.4233933348872927,0.8761904761904761
353.8333,1.5612686118652912,0.9333333333333332
353.875,1.4356310454555037,0.8888888888888887
354.0833,2.119078421807951,7.4222222222222225
354.125,2.1666918591529245,7.95151515151515
354.2083,1.3298248147388287,5.4303030303030315
354.25,1.6617539794195968,6.351515151515152
354.3333,1.0078417290896393,4.553846153846154
354.375,1.1298039341016803,5.028571428571429
355.2083,2.208713272543059,5.120000000000001
355.2917,0.9247589387464432,3.0769230769230766
355.3333,1.8698985585120371,3.200000000000001
355.375,0.3142338934434653,1.7855072463768116
355.4167,0.48416157487539885,1.573333333333333
355.4583,0.5318736315295588,1.6000000000000003
355.5,0.47664659442749857,1.803174603174603
355.5417,1.9547404010930485,3.7688888888888905
355.5833,1.0514760472022506,2.766666666666667
355.625,0.3411346237811091,1.6213333333333328
355.6667,0.4419990793836246,1.6820512820512816
355.7083,0.2904985604064001,1.5500000000000003
355.75,0.4151292509252348,1.8051282051282047
355.7917,0.14453022913976182,1.24952380952381
355.8333,0.07841068738672846,1.011965811965811
355.875,0.09002408080422887,1.092682926829268
355.9167,0.08349152130555856,0.9391304347826082
355.9583,0.1608389987639061,1.1866666666666674
356.0,0.1815707422437561,1.2491228070175446
356.0417,0.05462100857723657,0.8691358024691356
356.0833,0.09925467219194385,1.009929078014184
356.125,0.08939915780583678,1.0974358974358975
356.1667,0.06401046505976161,0.9000000000000006
356.2083,0.040789486729473835,0.9435897435897443
356.25,0.0682424530318481,1.0370370370370368
356.2917,0.0815107163827476,1.1897435897435897
356.3333,0.08796147882151312,1.1626666666666665
356.375,0.10351290698387396,1.248
356.4167,0.08624469061754085,1.1306666666666663
356.4583,0.43085445153862034,2.0266666666666664
356.5,0.13999711657314948,1.321212121212121
356.5417,0.05173486773999944,0.9538461538461543
356.5833,0.1377473396707322,1.2637681159420286
356.625,0.18700019155540035,1.3714285714285717
356.6667,0.019808563210757874,0.8643678160919545
356.7083,0.006899201479720683,0.8392156862745093
356.75,0.007356445097832716,0.7929824561403508
356.7917,0.02022018566087904,0.8392156862745099
356.8333,0.0737935528491675,1.1358024691358026
356.875,0.08802455743626462,1.1897435897435897
356.9167,0.13551095938200025,1.3913043478260871
356.9583,0.039692704778889296,0.9743589743589743
357.0417,0.11873578045015032,1.3466666666666662
357.0833,0.9536409043974997,3.8222222222222224
357.125,0.41457754585366363,2.1333333333333324
357.1667,2.7417439016871823,9.333333333333334
357.25,0.5576089818439913,3.4666666666666672
357.2917,0.7911126734352059,3.6266666666666665
357.3333,0.6812721053309053,2.9333333333333345
357.375,0.6661851778315683,2.7151515151515144
357.4167,0.3110765020541344,2.2564102564102577
357.4583,0.6837180416105992,2.986666666666666
357.5,0.8737882177479493,3.0666666666666673
357.5417,0.4099322925056505,2.4820512820512817
357.5833,0.33575713868962304,2.095238095238095
357.625,0.5418300585790264,2.3111111111111113
357.6667,0.6375865234159365,2.690909090909092
357.7083,1.3544124755707097,3.833333333333333
357.75,0.8592739289537784,3.733333333333334
357.7917,0.9587268576432323,4.166666666666666
357.8333,4.039817191510674,6.613333333333334
360.75,0.5511059987445563,1.0666666666666675
360.8333,0.3835295103254722,0.8266666666666668
360.875,0.6408079013377926,0.9666666666666667
360.9583,1.6272885666512107,1.1555555555555568
361.0,0.6115221431326484,0.8982456140350886
361.0417,1.1339287601454175,0.9666666666666667
361.0833,0.759321476598139,0.948148148148149
361.125,1.8597749678172448,1.1555555555555568
361.2083,1.3791199996233685,1.2000000000000002
361.4167,2.6008526342580818,1.2444444444444438
361.4583,2.4707385426970006,1.2444444444444438
362.0833,2.841116718839839,4.479999999999999
362.7083,2.521047275418633,4.844444444444446
362.75,0.9285204605220959,3.2
362.7917,1.2870160427807487,4.426666666666667
362.8333,1.9022606240776778,5.173333333333334
362.875,0.45219747519378,2.1333333333333333
362.9167,0.819650763603696,2.1666666666666665
362.9583,0.327755147860671,2.233333333333334
363.0417,2.1883105300668775,3.5878787878787883
363.0833,0.7299977057638521,2.258823529411765
363.125,1.2310033141302952,2.6333333333333333
363.25,0.7931773532182776,2.1666666666666665
363.2917,0.7105667602401868,2.2814814814814817
363.3333,0.6623431223477634,3.2410256410256393
363.375,0.8050256499957275,2.3666666666666667
363.4167,2.0360566146489343,3.555555555555557
363.5417,2.236518691089405,10.346666666666668
363.5833,1.6809135059087024,0.9777777777777777
363.75,4.2274293004465235,1.4933333333333345
363.7917,1.3305946927018006,1.0999999999999988
363.8333,1.93052928382677,1.2000000000000002
363.9583,0.9098379179323566,4.562962962962963
364.0417,1.7372006340773745,8.266666666666666
364.125,2.5731169392769493,7.612121212121212
364.1667,0.9320570683741835,3.2888888888888896
364.2083,0.4460464442498651,1.8666666666666667
364.25,0.38289105757056857,1.6615384615384616
364.2917,0.37370626488957576,1.6640000000000006
364.3333,0.3803281047056086,1.6820512820512823
364.375,0.39687073085994296,2.05128205128205
364.4167,0.4722393715877807,2.73623188405797
364.4583,1.763183435781301,5.555555555555555
364.5,1.192890191358854,3.5764705882352943
364.5417,0.34932463176656026,2.291358024691358
364.5833,0.9270155944859584,3.822222222222221
364.625,1.2248539417544768,4.8
364.6667,1.399386701597211,5.37142857142857
364.7083,1.796917597462688,5.415384615384615
364.75,1.999090373124054,5.784615384615385
364.7917,2.5772100315707265,6.9333333333333345
364.9167,2.111602278444192,6.88888888888889
365.2083,1.7030543703741765,7.056410256410256
365.2917,1.8240167787231505,5.371428571428572
365.3333,1.994541131581868,6.177777777777779
365.375,0.8689413265306123,4.866666666666666
365.4167,0.5786592256737024,3.5636363636363635
365.4583,1.0732901434676938,4.392156862745098
365.5,0.9779124045679773,4.5666666666666655
365.6667,1.5177316562739231,2.755555555555554
365.7083,1.1813793535177743,2.7809523809523804
365.75,1.713348518281254,2.3111111111111113
365.8333,2.6249919938512773,1.28
365.9167,5.080478903899097,6.453333333333333
365.9583,1.8457591242436553,5.653333333333333
367.2917,0.09986897683013315,1.171014492753624
367.3333,0.06844344456942883,0.8
367.375,0.07224928402731606,1.0222222222222221
367.4167,0.08877461435094423,0.9157232704402516
367.4583,0.06493336288099204,0.7901234567901232
367.5,0.07480809080386121,0.7666666666666672
367.5417,0.04299754652198263,1.299999999999999
367.5833,0.023479882264546333,1.0666666666666669
367.625,0.07279005238854491,1.2533333333333327
367.7083,0.02458978135501805,1.1866666666666663
367.75,0.042505510010147914,0.3032679738562091
367.7917,0.008258999261795113,0.42469135802469193
368.0833,0.020625868995263814,0.9128205128205134
368.125,0.00943690565273617,0.5935483870967746
368.1667,0.018100085108151278,0.7416666666666665
368.2083,0.009523662229889367,0.680459770114942
368.25,0.018635834994145277,0.812121212121212
368.5833,0.015372554917572426,0.605128205128205
368.625,0.02279280736668314,0.7420289855072459
368.6667,0.01915525740318789,0.6123456790123457
368.7083,0.008470645376722727,0.7466666666666668
368.9583,0.015566420070762307,0.7786666666666672
369.0417,0.009270991905279694,0.7679999999999997
369.3333,0.014870975866179779,0.9142857142857139
369.375,0.026558389192970263,0.7333333333333336
369.4167,0.05769459578024144,0.9043478260869567
369.4583,0.06463188172454871,0.8848484848484856
369.5,0.06221585512039258,0.9333333333333329
369.5417,0.05673787671279588,0.921212121212121
369.5833,0.05362522020665403,0.9212121212121221
369.625,0.03434255536217967,0.7866666666666665
369.6667,0.02931274900398406,0.6533333333333324
369.7083,0.03633260507832272,0.742028985507247
369.75,0.026616087598997733,0.6857142857142854
369.7917,0.006718175562012153,0.5801169590643276
369.875,0.01647494688737242,0.5701149425287357
369.9167,0.011532332189357723,0.6222222222222223
370.25,0.25892512223967856,1.4315789473684206
370.2917,0.868367974326675,2.233333333333333
370.375,2.5273836121007185,5.760000000000001
371.875,0.868838421105372,0.6666666666666663
372.7083,0.231694044825358,0.6814814814814815
372.8333,0.6338362581203362,2.429629629629629
372.875,3.5282348861507424,6.311111111111109
373.0417,2.1844844090511004,4.586666666666669
373.6667,0.24785345266681227,2.548148148148149
374.1667,0.8664763371331105,3.4222222222222225
374.4583,0.07024468556130717,0.7384615384615373
374.5833,0.08092905108131399,0.5925925925925931
374.625,0.0647993580871977,0.7555555555555565
374.75,0.023127831727158474,0.5185185185185193
374.9167,0.026445278441184276,0.2844444444444447
374.9583,0.015469216029829437,0.25034013605442224
375.0,0.04844624924799853,0.40634920634920674
375.0417,0.05274733715690291,0.5066666666666677
375.0833,0.08677605456246533,0.5477477477477476
375.125,0.11629188335259667,4.459259259259259
375.1667,0.06259459719914603,3.9298245614035086
375.2083,0.038577935534171805,0.41333333333333283
375.25,0.04889099611574044,4.098245614035088
375.5833,0.16486278487319447,0.5688888888888887
375.625,0.025820665114162995,0.5454545454545457
375.6667,0.08906662708540411,0.5333333333333344
376.1667,0.03806362512624881,0.770370370370371
376.2083,0.038114494231151784,0.7500000000000003
376.25,0.05295102220308824,0.5647058823529403
376.2917,0.3935166671110046,1.911111111111111
376.3333,0.4123785530142065,2.273684210526316
376.375,0.17124046874852714,1.1619047619047616
376.4167,0.21562478517886233,1.0424242424242418
376.4583,0.4717491690289866,1.5333333333333332
376.5,0.27436174038115785,1.3866666666666667
376.5417,0.1699244513730663,0.9333333333333325
376.8333,0.1717985575225703,0.6222222222222228
376.875,0.14219058511037527,0.2666666666666664
376.9167,1.7328448115258028,1.4400000000000002
376.9583,0.5205325976290697,0.6814814814814815
377.0417,0.05093592520782438,0.6901960784313724
377.0833,0.11553109323034627,1.1362318840579715
377.125,0.3210101512097703,2.275555555555556
377.3333,1.0419490965719096,5.68888888888889
377.375,0.4311287951156706,0.9173333333333337
377.4167,0.2738477043237108,0.772413793103449
377.4583,0.1725877254224755,0.784313725490196
377.5,0.06501299633319599,0.7619047619047614
377.5417,0.07228267629147143,0.7272727272727268
377.5833,0.03461255690431374,0.02222222222222175
377.625,0.22631053404573642,0.8990476190476189
377.6667,0.24366645302121392,0.8313725490196081
377.7083,0.20768370305311548,0.8592592592592593
377.75,0.21093080510759035,0.8990476190476189
377.7917,0.19167826647902345,0.8
377.875,0.1941504722795832,1.362962962962963
378.0417,0.17693131687875613,1.3614035087719307
378.0833,0.1589512876202296,1.2000000000000006
378.125,0.10607590555074795,0.9919999999999997
