zeta,baseline,correction,ultra
0.0008943192205781552,0.0,0.6939278537044363,0.6939278537044363
0.013221203955575214,0.0,0.735086953953957,0.735086953953957
0.02554808869057227,0.0,0.7771610677393114,0.7771610677393114
0.03787497342556933,0.0,0.8199273251534862,0.8199273251534862
0.05020185816056639,0.0,0.8631662918140282,0.8631662918140282
0.06252874289556344,0.0,0.9066654163663593,0.9066654163663593
0.0748556276305605,0.0,0.950222069815081,0.950222069815081
0.08718251236555756,0.0,0.9936461394204303,0.9936461394204303
0.09950939710055462,0.0,1.0367621571689152,1.0367621571689152
0.11183628183555168,0.0,1.079410958487028,1.079410958487028
0.12416316657054872,0.0,1.1214508805632164,1.1214508805632164
0.13649005130554578,0.0,1.1627585211650107,1.1627585211650107
0.14881693604054286,0.0,1.203229088099898,1.203229088099898
0.1611438207755399,0.0,1.2427763764912227,1.2427763764912227
0.17347070551053695,0.0,1.2813324159311474,1.2813324159311474
0.18579759024553402,0.0,1.318846832503677,1.318846832503677
0.19812447498053107,0.0,1.3552859718596322,1.3552859718596322
0.21045135971552814,0.0,1.390631829217153,1.390631829217153
0.2227782444505252,0.0,1.4248808306126992,1.4248808306126992
0.23510512918552226,0.0,1.4580425071942495,1.4580425071942495
0.2474320139205193,0.0,1.4901381010748822,1.4901381010748822
0.2597588986555164,0.0,1.5211991374767735,1.5211991374767735
0.2720857833905134,0.0,1.5512659937944815,1.5512659937944815
0.28441266812551047,0.0,1.5803864919670068,1.5803864919670068
0.2967395528605075,0.0,1.6086145363171491,1.6086145363171491
0.3090664375955046,0.0,1.6360088149129683,1.6360088149129683
0.32139332233050166,0.0,1.662631578621872,1.662631578621872
0.3337202070654987,0.0,1.688547508430954,1.688547508430954
0.34604709180049575,0.0,1.713822678343644,1.713822678343644
0.3583739765354928,0.0,1.7385236182596446,1.7385236182596446
0.3707008612704899,0.0,1.7627164787137741,1.7627164787137741
0.38302774600548695,0.0,1.7864662971878402,1.7864662971878402
0.395354630740484,0.0,1.8098363639059958,1.8098363639059958
0.40768151547548104,0.0,1.8328876835584023,1.8328876835584023
0.4200084002104781,0.0,1.8556785282451176,1.8556785282451176
0.4323352849454752,0.0,1.8782640760630933,1.8782640760630933
0.44466216968047223,0.0,1.900696129143157,1.900696129143157
0.4569890544154693,0.0,1.9230229045494536,1.9230229045494536
0.4693159391504663,0.0,1.9452888912500248,1.9452888912500248
0.4816428238854634,0.0,1.967534766324148,1.967534766324148
0.49396970862046047,0.0,1.9897973636618969,1.9897973636618969
0.5062965933554575,0.0,2.0121096886082546,2.0121096886082546
0.5186234780904546,0.0,2.0345009722847744,2.0345009722847744
0.5309503628254516,0.0,2.0569967596654744,2.0569967596654744
0.5432772475604487,0.0,2.0796190258722334,2.0796190258722334
0.5556041322954457,0.0,2.102386315572735,2.102386315572735
0.5679310170304428,0.0,2.1253139007978072,2.1253139007978072
0.5802579017654399,0.0,2.148413952933598,2.148413952933598
0.5925847865004369,0.0,2.1716957250786724,2.1716957250786724
0.604911671235434,0.0,2.195165741379329,2.195165741379329
0.617238555970431,0.0,2.218827990362815,2.218827990362815
0.6295654407054281,0.0,2.242684119673531,2.242684119673531
0.6418923254404252,0.0,2.2667336299786545,2.2667336299786545
0.6542192101754222,0.0,2.2909740661451625,2.2909740661451625
0.6665460949104193,0.0,2.3154012040988223,2.3154012040988223
0.6788729796454163,0.0,2.3400092320570565,2.3400092320570565
0.6911998643804134,0.0,2.364790925081927,2.364790925081927
0.7035267491154105,0.0,2.3897378121275112,2.3897378121275112
0.7158536338504075,0.0,2.4148403349586385,2.4148403349586385
0.7281805185854046,0.0,2.4400879984966872,2.4400879984966872
0.7405074033204017,0.0,2.465469512304329,2.465469512304329
0.7528342880553986,0.0,2.4909729230563418,2.4909729230563418
0.7651611727903957,0.0,2.5165857379594785,2.5165857379594785
0.7774880575253927,0.0,2.542295039182667,2.542295039182667
0.7898149422603898,0.0,2.56808758944098,2.56808758944098
0.8021418269953869,0.0,2.593949928944566,2.593949928944566
0.8144687117303839,0.0,2.619868463978614,2.619868463978614
0.826795596465381,0.0,2.645829547423725,2.645829547423725
0.839122481200378,0.0,2.671819551559407,2.671819551559407
0.8514493659353751,0.0,2.6978249335177504,2.6978249335177504
0.8637762506703722,0.0,2.7238322937710775,2.7238322937710775
0.8761031354053692,0.0,2.7498284280475267,2.7498284280475267
0.8884300201403663,0.0,2.7758003730729155,2.7758003730729155
0.9007569048753633,0.0,2.80173544653698,2.80173544653698
0.9130837896103604,0.0,2.827621281677788,2.827621281677788
0.9254106743453575,0.0,2.853445856870515,2.853445856870515
0.9377375590803545,0.0,2.8791975205966036,2.8791975205966036
0.9500644438153516,0.0,2.904865012156919,2.904865012156919
0.9623913285503486,0.0,2.930437478478565,2.930437478478565
0.9747182132853457,0.0,2.9559044873498173,2.9559044873498173
0.9870450980203428,0.0,2.98125603740154,2.98125603740154
0.9993719827553398,0.0,3.0064825651368974,3.0064825651368974
1.0116988674903369,0.0,3.0315749492942032,3.0315749492942032
1.024025752225334,0.0,3.056524512810803,3.056524512810803
1.036352636960331,0.0,3.08132302263905,3.08132302263905
1.048679521695328,0.0,3.1059626876487805,3.1059626876487805
1.061006406430325,0.0,3.1304361548345487,3.1304361548345487
1.0733332911653222,0.0,3.1547365040301,3.1547365040301
1.0856601759003193,0.0,3.1788572413174405,3.1788572413174405
1.0979870606353164,0.0,3.20279229130331,3.20279229130331
1.1103139453703132,0.0,3.226535988421925,3.226535988421925
1.1226408301053104,0.0,3.250083067409757,3.250083067409757
1.1349677148403075,0.0,3.273428653085499,3.273428653085499
1.1472945995753046,0.0,3.2965682495566635,3.2965682495566635
1.1596214843103017,0.0,3.3194977289631042,3.3194977289631042
1.1719483690452985,0.0,3.342213319857416,3.342213319857416
1.1842752537802956,0.0,3.3647115953123907,3.3647115953123907
1.1966021385152927,0.0,3.386989460836683,3.386989460836683
1.2089290232502898,0.0,3.4090441421714344,3.4090441421714344
1.221255907985287,0.0,3.4308731730327846,3.4308731730327846
1.2335827927202838,0.0,3.4524743828579547,3.4524743828579547
1.245909677455281,0.0,3.4738458846060105,3.4738458846060105
1.258236562190278,0.0,3.494986062658201,3.494986062658201
1.2705634469252751,0.0,3.5158935608572053,3.5158935608572053
1.2828903316602722,0.0,3.5365672707194395,3.5365672707194395
1.295217216395269,0.0,3.557006319849885,3.557006319849885
1.3075441011302662,0.0,3.5772100605845987,3.5772100605845987
1.3198709858652633,0.0,3.5971780588821725,3.5971780588821725
1.3321978706002604,0.0,3.616910083481893,3.616910083481893
1.3445247553352575,0.0,3.63640609534307,3.63640609534307
1.3568516400702544,0.0,3.655666237377269,3.655666237377269
1.3691785248052515,0.0,3.674690824482399,3.674690824482399
1.3815054095402486,0.0,3.693480333885441,3.693480333885441
1.3938322942752457,0.0,3.7120353957984165,3.7120353957984165
1.4061591790102428,0.0,3.730356784390378,3.730356784390378
1.4184860637452397,0.0,3.7484454090765773,3.7484454090765773
1.4308129484802368,0.0,3.7663023061244743,3.7663023061244743
1.4431398332152339,0.0,3.783928630574971,3.783928630574971
1.455466717950231,0.0,3.8013256484761957,3.8013256484761957
1.467793602685228,0.0,3.8184947294260865,3.8184947294260865
1.480120487420225,0.0,3.8354373394192973,3.8354373394192973
1.492447372155222,0.0,3.8521550339931294,3.8521550339931294
1.5047742568902192,0.0,3.8686494516666277,3.8686494516666277
1.5171011416252163,0.0,3.884922307666474,3.884922307666474
1.5294280263602134,0.0,3.9009753879328724,3.9009753879328724
1.5417549110952102,0.0,3.9168105433982445,3.9168105433982445
1.5540817958302073,0.0,3.932429684531356,3.932429684531356
1.5664086805652044,0.0,3.9478347761391954,3.9478347761391954
1.5787355653002015,0.0,3.9630278324188635,3.9630278324188635
1.5910624500351986,0.0,3.9780109122515364,3.9780109122515364
1.6033893347701957,0.0,3.9927861147306296,3.9927861147306296
1.6157162195051926,0.0,4.007355574916115,4.007355574916115
1.6280431042401897,0.0,4.021721459807155,4.021721459807155
1.6403699889751868,0.0,4.035885964525058,4.035885964525058
1.652696873710184,0.0,4.049851308698832,4.049851308698832
1.665023758445181,0.0,4.0636197330455746,4.0636197330455746
1.677350643180178,0.0,4.0771934961381096,4.0771934961381096
1.689677527915175,0.0,4.090574871352431,4.090574871352431
1.702004412650172,0.0,4.103766143987628,4.103766143987628
1.7143312973851692,0.0,4.116769608551147,4.116769608551147
1.7266581821201663,0.0,4.12958756620245,4.12958756620245
1.7389850668551632,0.0,4.142222322348208,4.142222322348208
1.7513119515901603,0.0,4.154676184382501,4.154676184382501
1.7636388363251574,0.0,4.16695145956555,4.16695145956555
1.7759657210601545,0.0,4.179050453034783,4.179050453034783
1.7882926057951516,0.0,4.19097546594219,4.19097546594219
1.8006194905301485,0.0,4.202728793712164,4.202728793712164
1.8129463752651456,0.0,4.214312724414154,4.214312724414154
1.8252732600001427,0.0,4.225729537244731,4.225729537244731
1.8376001447351398,0.0,4.236981501113773,4.236981501113773
1.8499270294701369,0.0,4.248070873329777,4.248070873329777
1.8622539142051338,0.0,4.258999898379361,4.258999898379361
1.8745807989401309,0.0,4.26977080679634,4.26977080679634
1.886907683675128,0.0,4.280385814115848,4.280385814115848
1.899234568410125,0.0,4.29084711990919,4.29084711990919
1.9115614531451222,0.0,4.301156906895292,4.301156906895292
1.923888337880119,0.0,4.311317340124745,4.311317340124745
1.9362152226151161,0.0,4.321330566232712,4.321330566232712
1.9485421073501132,0.0,4.331198712756942,4.331198712756942
1.9608689920851103,0.0,4.340923887517483,4.340923887517483
1.9731958768201074,0.0,4.350508178054761,4.350508178054761
1.9855227615551043,0.0,4.359953651122738,4.359953651122738
1.9978496462901014,0.0,4.369262352234242,4.369262352234242
2.0101765310250985,0.0,4.378436305255425,4.378436305255425
2.0225034157600956,0.0,4.387477512046649,4.387477512046649
2.0348303004950927,0.0,4.396387952147132,4.396387952147132
2.04715718523009,0.0,4.40516958250081,4.40516958250081
2.059484069965087,0.0,4.413824337221009,4.413824337221009
2.071810954700084,0.0,4.422354127391651,4.422354127391651
2.0841378394350807,0.0,4.4307608409027734,4.4307608409027734
2.096464724170078,0.0,4.439046342318321,4.439046342318321
2.108791608905075,0.0,4.44721247277419,4.44721247277419
2.121118493640072,0.0,4.455261049904665,4.455261049904665
2.133445378375069,0.0,4.463193867795465,4.463193867795465
2.145772263110066,0.0,4.471012696961665,4.471012696961665
2.1580991478450633,0.0,4.478719284348913,4.478719284348913
2.1704260325800604,0.0,4.486315353356378,4.486315353356378
2.1827529173150575,0.0,4.4938026038800105,4.4938026038800105
2.1950798020500546,0.0,4.501182712374678,4.501182712374678
2.2074066867850513,0.0,4.5084573319339265,4.5084573319339265
2.2197335715200484,0.0,4.51562809238608,4.51562809238608
2.2320604562550455,0.0,4.522696600405523,4.522696600405523
2.2443873409900426,0.0,4.529664439638056,4.529664439638056
2.2567142257250397,0.0,4.536533170839238,4.536533170839238
2.2690411104600368,0.0,4.54330433202476,4.54330433202476
2.281367995195034,0.0,4.549979438631879,4.549979438631879
2.293694879930031,0.0,4.556559983691007,4.556559983691007
2.306021764665028,0.0,4.563047438006656,4.563047438006656
2.318348649400025,0.0,4.569443250346888,4.569443250346888
2.330675534135022,0.0,4.575748847640567,4.575748847640567
2.343002418870019,0.0,4.581965635181651,4.581965635181651
2.355329303605016,0.0,4.588094996839892,4.588094996839892
2.367656188340013,0.0,4.5941382952773235,4.5941382952773235
2.3799830730750102,0.0,4.6000968721698685,4.6000968721698685
2.3923099578100073,0.0,4.605972048433611,4.605972048433611
2.4046368425450044,0.0,4.611765124455097,4.611765124455097
2.4169637272800015,0.0,4.617477380325257,4.617477380325257
2.4292906120149986,0.0,4.623110076076423,4.623110076076423
2.4416174967499957,0.0,4.628664451922039,4.628664451922039
2.4539443814849924,0.0,4.63414172849862,4.63414172849862
2.4662712662199895,0.0,4.639543107109616,4.639543107109616
2.4785981509549866,0.0,4.6448697699707635,4.6448697699707635
2.4909250356899837,0.0,4.650122880456639,4.650122880456639
2.503251920424981,0.0,4.655303583348062,4.655303583348062
2.515578805159978,0.0,4.660413005080072,4.660413005080072
2.527905689894975,0.0,4.665452253990158,4.665452253990158
2.540232574629972,0.0,4.670422420566574,4.670422420566574
2.552559459364969,0.0,4.67532457769638,4.67532457769638
2.5648863440999663,0.0,4.680159780913077,4.680159780913077
