datetime,c1,c2,c3,shape_ratio,VAR_EDDY.H,VAR_EDDY.tau,VAR_EDDY.F_c,VAR_EDDY.CO2_storage_flux,VAR_EDDY.U,VAR_EDDY.Qc_H,VAR_EDDY.Qc_tau,VAR_EDDY.Qc_F_c
2023-01-01T00:00:00.0,-5.654428565630536,-0.08799727710586719,0.009351279348667627,0.10626782618986438,-8.43629,-0.52357,0.88991,NaN,5.81271,0.0,0.0,0.0
2023-01-01T00:30:00.0,-5.401973829436825,-0.0827123146324648,0.004338207761308715,0.05244935751811203,-9.30442,-0.68425,0.24969,-0.0743,5.98632,0.0,0.0,0.0
2023-01-01T01:00:00.0,-5.2880305733692285,-0.07833282206879454,0.008755424939227036,0.11177211171503211,2.95123,-0.6637,-0.35181,0.09514,5.81436,0.0,0.0,1.0
2023-01-01T01:30:00.0,-5.0574524543451105,-0.12036010244762302,-0.01271470287131385,0.10563885052230572,-18.52796,-0.75715,0.86952,-0.21793,6.02965,0.0,0.0,1.0
2023-01-01T02:00:00.0,-4.808211004684481,-0.08734146838189615,0.001211592241921877,0.013871901450342594,-5.22125,-0.60017,0.59682,-0.12764,5.52287,0.0,0.0,1.0
2023-01-01T02:30:00.0,-4.7349832384941175,-0.08445776278105074,0.0026451101882462697,0.031318733780617454,-10.567,-0.57079,0.3673,-0.07945,5.80615,0.0,0.0,1.0
2023-01-01T03:00:00.0,-4.506027913465693,-0.057981309339948266,0.005911287402839732,0.10195160251006857,-10.21456,-0.51882,-0.19397,-0.08871,5.57415,0.0,0.0,1.0
2023-01-01T03:30:00.0,-4.359529909806379,-0.06265444818314474,0.005869461517399397,0.0936798852691579,NaN,-0.4391,-0.2991,0.15067,5.18377,2.0,0.0,0.0
2023-01-01T04:00:00.0,-4.513721989613476,-0.07508196628920755,0.01214088743052996,0.1617017778112601,4.938,-0.35981,NaN,-0.06987,4.96892,0.0,0.0,2.0
2023-01-01T04:30:00.0,-4.590042401247826,-0.06005035648477715,0.023746964469613677,0.39545084924905594,8.54876,-0.4185,0.30506,0.3317,4.92345,0.0,0.0,0.0
2023-01-01T05:00:00.0,-4.616499513076087,-0.07440200683261274,0.014342445538172969,0.19276960593872347,2.38107,-0.27356,0.09173,-0.04907,4.69855,1.0,0.0,1.0
