time,zeta,u_star,L,Ri_g,regime,neutral_transition,phi_m,phi_h,phi_q1,phi_q2,phi_obs
2159,0.021969607033874093,0.38952,755.5893,0.12315477624285379,near_neutral,false,2.920879401428539,47.825136985726104,0.3556978166170476,-8.272647884180044,2.920879401428539
2160,0.002875830309380439,0.52592,5772.246,0.06291269218408789,near_neutral,false,2.660577443126119,154.85556709362385,0.3322408454990158,-11.846957250377402,2.660577443126119
2161,0.002483635311967786,0.53734,6683.751,0.08424618725551251,near_neutral,false,2.2959444258342536,178.8072699149807,0.38256546725706153,-13.203492828321224,2.2959444258342536
2163,0.015627794880485026,0.47719,1062.21,0.09054996572034306,near_neutral,false,2.9188887026132146,49.36574086582392,-3.4668109374906826,-13.710808748917644,2.9188887026132146
2164,0.0033144542551402996,0.59842,5008.366,0.05792834767127924,near_neutral,false,2.7710819045709254,134.2078244325516,0.5406731737497189,-20.725399180325248,2.7710819045709254
2204,0.016156912822748934,0.3214,1027.424,0.20148552536776898,near_neutral,false,2.5708594344188613,82.42180735973871,0.4884315450379,-20.94077559018938,2.5708594344188613
2205,0.053009181126304594,0.26305,313.1533,0.31333914093920767,near_neutral,false,2.790927369110224,46.04268292412238,0.9045941018894399,-17.89316232060958,2.790927369110224
2206,0.2758428161225141,0.2552,60.1792,0.4565750599725609,strongly_stable,false,2.6443963340299543,11.57453625805551,-1.677935062704858,-4.650644691567577,2.6443963340299543
2207,0.10137107431354686,0.37412,163.7548,0.3080788631896701,strongly_stable,false,2.1796287881487815,14.438195719803785,-0.7765315607913158,-5.685218260889222,2.1796287881487815
2208,0.033812417263968456,0.49667,490.9439,0.13555242411173257,near_neutral,false,2.38900063310537,22.880399255018528,-0.16581072655162393,-8.58482914386284,2.38900063310537
2209,0.034708849209286415,0.40854,478.2642,0.2287744738345106,near_neutral,false,2.2680720778055186,33.906351081912874,-0.24215802283405874,NaN,2.2680720778055186
2210,0.030449301454504436,0.38528,545.1685,0.4232486094891795,near_neutral,false,1.7068938319029163,40.497780690616366,-0.2573466510213739,NaN,1.7068938319029163
2211,0.24261259270431781,0.19788,68.42184,2.2805848444274974,strongly_stable,false,1.4374185814073628,19.422243928066923,0.4974223906259861,NaN,1.4374185814073628
2212,0.025941030412107647,0.2356,639.9129,1.2173758514186874,near_neutral,false,1.6235182041124316,123.69489748359543,-6.395811739782483,NaN,1.6235182041124316
2213,0.5019776710655233,0.12238,33.0692,0.9762877661797538,strongly_stable,false,3.5238564761852875,24.150708231610476,0.3474624336252102,NaN,3.5238564761852875
2214,0.13082259038186012,0.2105,126.8894,0.6660471785235662,strongly_stable,false,2.500339403536553,31.82879366768994,0.35175832777624294,NaN,2.500339403536553
2215,0.008372636810650803,0.29454,1982.649,0.5836276270971223,near_neutral,false,1.8463074247602664,237.61925036738836,2.9345579839155618,NaN,1.8463074247602664
2255,0.13147900414950905,0.11757,126.2559,0.31797053721523644,strongly_stable,false,6.73229281846276,109.61158783932744,1.0199675228548646,-11.985127701257865,6.73229281846276
2256,0.49926193446555517,0.09748,33.24908,0.2648366257199351,strongly_stable,false,10.377128641772671,57.12207720930307,0.24888029630855424,-37.98624118679747,10.377128641772671
2257,0.8391157337738523,0.10478,19.78273,0.294175107706551,strongly_stable,false,9.709649848359527,33.05150150068147,0.03270468600664672,NaN,9.709649848359527
2258,0.5889684784779919,0.12013,28.18487,0.45055965646264645,strongly_stable,false,6.541152640195343,32.73171924013539,0.0826607087822342,NaN,6.541152640195343
2259,2.4834907706900218,0.06831,6.68414,0.7058154814619636,strongly_stable,false,8.876608272743537,22.39353929415269,0.013089713878980749,NaN,8.876608272743537
2260,0.845739637524143,0.08327,19.62779,0.5790189943903626,strongly_stable,false,7.496447299947959,38.473979563890985,0.3044693925867156,NaN,7.496447299947959
2261,0.3550413302329243,0.10686,46.75512,NaN,strongly_stable,false,NaN,56.953462122788736,-0.10960492396389476,NaN,NaN
2299,0.002580331068911472,0.49374,6433.283,0.06601136017460177,near_neutral,false,3.2760238182039125,274.56005374376997,15.467223109432588,-6.212675790196457,3.2760238182039125
2303,0.0005116330247405389,0.52463,32445.13,0.06514080156241978,near_neutral,false,2.8846713133276993,1059.4664299221547,2.6346311156493463,-8.907823978243096,2.8846713133276993
2305,0.0050529832691462405,0.35727,3285.188,0.1945012707518374,near_neutral,false,2.907683264757746,325.43838539363736,-1.6645007964452965,-4.427659761392708,2.907683264757746
2347,0.023215572110713668,0.24361,715.0373,0.30412991721132865,near_neutral,false,2.92153761248626,111.81568195203434,1.4454841894259147,-8.398251409876254,2.92153761248626
2348,0.06154854660151914,0.17485,269.7058,NaN,near_neutral,false,NaN,96.69128136718042,-7.43725201820734,-5.358850308816841,NaN
2351,0.11538787704379042,0.20235,143.8626,NaN,weakly_stable,false,NaN,37.14375878915979,1.8402932117947364,-3.1893305516623305,NaN
2352,0.03619151853943241,0.28101,458.671,0.23805765879068758,near_neutral,false,3.0646060440711875,61.776693532710595,1.3967023658321562,-4.232827672342908,3.0646060440711875
2353,0.07194681136932986,0.27579,230.726,0.2612532386690369,near_neutral,false,3.1263396867987323,35.49134511500334,10.54469367821503,-5.329325639716138,3.1263396867987323
2354,0.17909441663446204,0.18678,92.68854,NaN,weakly_stable,false,NaN,33.98945732404445,-4.624761512921439,-5.154732601107691,NaN
2355,0.040796424856917604,0.23155,406.8984,0.23984392722981981,near_neutral,false,3.8286062525492457,86.17633685579565,2.5383894525737243,-5.099492464512541,3.8286062525492457
2356,0.032979590798773634,0.27006,503.3416,0.19584747925043333,near_neutral,false,3.763264953467131,84.10122377652226,-0.5808081085587183,-4.469877256293114,3.763264953467131
2357,0.0101189587225729,0.26457,1640.485,0.19027096333930146,near_neutral,false,3.526470835275688,233.83918335039337,2.3168543201116063,-5.7367247255592835,3.526470835275688
2392,0.004585136313892908,0.4623,3620.394,0.030002414360357308,near_neutral,false,3.0827816232845433,62.1855494717231,0.26788655911600434,34.73756779659309,3.0827816232845433
2393,0.16253491808142218,0.30699,102.1319,0.11534236616723897,weakly_stable,false,3.8473089966737977,10.504038765316224,0.5652965008792492,-5.536659547157026,3.8473089966737977
2394,0.1444421530930199,0.39454,114.9249,NaN,weakly_stable,false,NaN,9.269554312742894,0.35327032725659796,-5.209195843138086,NaN
2395,0.1509348870534237,0.28534,109.9812,0.18452266509136167,weakly_stable,false,3.5190466733643295,15.139451407438814,0.2827139991684953,-4.894992061889484,3.5190466733643295
2396,5.014545201895861,0.06488,3.31037,NaN,strongly_stable,false,NaN,9.633747542618043,-3.5781477298282773,-3.206883456862995,NaN
2397,0.0695902392562732,0.33366,238.5392,NaN,near_neutral,false,NaN,22.577552294010594,0.401030788965395,-4.64146399954462,NaN
2398,0.07836646519561168,0.36808,211.8253,0.11092002934506971,near_neutral,false,3.393591369026057,16.300420619259384,0.7645357094268354,-4.058130180069667,3.393591369026057
2399,0.06724284876354174,0.35088,246.8664,0.10124019300217053,near_neutral,false,3.722347304554896,20.861265156143364,0.7180569089921888,-3.76746136291182,3.722347304554896
2400,0.14691877692773367,0.22032,112.9876,0.11446265272291314,weakly_stable,false,5.921443556846607,27.31754645427681,2.3018074600748406,-6.252528496064947,5.921443556846607
2401,0.28424024807666953,0.12628,58.4013,NaN,strongly_stable,false,NaN,51.140917307475114,20.14182820118108,NaN,NaN
2402,0.40365467974378144,0.15165,41.12426,NaN,strongly_stable,false,NaN,25.13687812914512,8.111336985728848,NaN,NaN
2403,0.7464448316564556,0.11868,22.23875,NaN,strongly_stable,false,NaN,25.102341829142798,14.680332872974112,NaN,NaN
2404,3.9826204202864126,0.04801,4.16811,NaN,strongly_stable,false,NaN,33.87442378455142,-4.073342647863476,NaN,NaN
2405,1.3907926177398113,0.09275,11.93564,NaN,strongly_stable,false,NaN,24.406671155207235,-1.8903797706280197,NaN,NaN
2406,0.24642692098320781,0.12283,67.36277,NaN,weakly_stable,false,NaN,56.01212334298044,1.8148750146307389,NaN,NaN
2408,0.08643082852279822,0.20399,192.0611,NaN,near_neutral,false,NaN,40.945985468457955,1.0592030378956336,NaN,NaN
2409,0.042265738959157806,0.22549,392.7531,NaN,near_neutral,false,NaN,69.96405489137538,1.2381115252793484,NaN,NaN
2423,0.036446477250372374,0.59095,455.4624,0.04799752773756626,near_neutral,false,2.1845797256771116,6.284910653112702,0.12323350758603248,-13.975395376797646,2.1845797256771116
2424,0.02082680665960981,0.70484,797.0497,0.05341453863903634,near_neutral,false,2.462643689032656,15.55392340635928,0.7948891284365915,-9.49239858294087,2.462643689032656
2425,0.03628819031450713,0.54177,457.4491,0.07082070932542221,near_neutral,false,2.8467229841281556,15.815589250906832,0.6582848791612103,60.31509571612133,2.8467229841281556
2426,0.02479408216041891,0.48824,669.5146,0.08939141642084215,near_neutral,false,2.7559756586014164,27.384104140175683,1.7544838002554812,40.77977459397738,2.7559756586014164
2440,0.06758239454194812,0.29653,245.6261,NaN,near_neutral,false,NaN,31.74207865646655,-4.317546656806373,-16.18809168719628,NaN
