VAR_EDDY.Qc_LE,VAR_EDDY.Qc_H,VAR_EDDY.H_storage_flux,VAR_EDDY.LE,VAR_EDDY.E,VAR_EDDY.LE_storage_flux,VAR_EDDY.H,datetime,season_year,season_date,target_doy,group_name
,,,,,,,2012-01-15T14:30:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T15:00:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T15:30:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T16:00:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T16:30:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T17:00:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T17:30:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T18:00:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T18:30:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T19:00:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T19:30:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T20:00:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T20:30:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T21:00:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T21:30:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T22:00:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T22:30:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T23:00:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2012-01-15T23:30:00.0,2012,2012-01-15,15,heat_flux
,,,,,,,2013-01-15T00:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T00:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T01:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T01:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T02:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T02:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T03:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T03:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T04:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T04:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T05:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T05:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T06:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T06:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T07:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T07:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T08:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T08:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T09:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T09:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T10:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T10:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T11:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T11:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T12:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T12:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T13:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T13:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T14:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T14:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T15:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T15:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T16:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T16:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T17:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T17:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T18:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T18:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T19:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T19:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T20:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T20:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T21:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T21:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T22:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T22:30:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T23:00:00.0,2013,2013-01-15,15,heat_flux
,,,,,,,2013-01-15T23:30:00.0,2013,2013-01-15,15,heat_flux
1,1,,-3.44392,-0.07548,,-14.37466,2014-01-15T00:00:00.0,2014,2014-01-15,15,heat_flux
2,2,,0.77171,0.0169,,-17.04769,2014-01-15T00:30:00.0,2014,2014-01-15,15,heat_flux
1,0,,0.17028,0.00373,,5.56932,2014-01-15T01:00:00.0,2014,2014-01-15,15,heat_flux
0,1,,-0.72597,-0.01589,,-1.12569,2014-01-15T01:30:00.0,2014,2014-01-15,15,heat_flux
1,2,,-6.20974,-0.13595,,-16.78889,2014-01-15T02:00:00.0,2014,2014-01-15,15,heat_flux
2,1,,-2.41599,-0.05291,,-11.37891,2014-01-15T02:30:00.0,2014,2014-01-15,15,heat_flux
2,1,,-0.14268,-0.00313,,-4.58149,2014-01-15T03:00:00.0,2014,2014-01-15,15,heat_flux
2,1,,1.76863,0.03878,,3.64454,2014-01-15T03:30:00.0,2014,2014-01-15,15,heat_flux
2,2,,-0.2961,-0.0065,,-1.13159,2014-01-15T04:00:00.0,2014,2014-01-15,15,heat_flux
1,0,,-0.53688,-0.01178,,3.42575,2014-01-15T04:30:00.0,2014,2014-01-15,15,heat_flux
1,0,,0.44324,0.00973,,9.8363,2014-01-15T05:00:00.0,2014,2014-01-15,15,heat_flux
1,0,,-0.29895,-0.00657,,3.43802,2014-01-15T05:30:00.0,2014,2014-01-15,15,heat_flux
2,0,,-0.12629,-0.00277,,8.4776,2014-01-15T06:00:00.0,2014,2014-01-15,15,heat_flux
1,0,,-0.43965,-0.00965,,11.74156,2014-01-15T06:30:00.0,2014,2014-01-15,15,heat_flux
0,0,,-0.03987,-0.00088,,11.00433,2014-01-15T07:00:00.0,2014,2014-01-15,15,heat_flux
1,0,,-1.14147,-0.02507,,12.28518,2014-01-15T07:30:00.0,2014,2014-01-15,15,heat_flux
2,0,,1.21901,0.02676,,-1.56938,2014-01-15T08:00:00.0,2014,2014-01-15,15,heat_flux
2,2,,1.48603,0.03261,,2.63962,2014-01-15T08:30:00.0,2014,2014-01-15,15,heat_flux
1,0,,1.64359,0.03603,,-13.29789,2014-01-15T09:00:00.0,2014,2014-01-15,15,heat_flux
1,0,,-0.22526,-0.00494,,-11.089,2014-01-15T09:30:00.0,2014,2014-01-15,15,heat_flux
2,0,,0.62092,0.01359,,-14.2103,2014-01-15T10:00:00.0,2014,2014-01-15,15,heat_flux
2,0,,0.16029,0.00351,,-11.28536,2014-01-15T10:30:00.0,2014,2014-01-15,15,heat_flux
2,2,,2.13562,0.04673,,37.53195,2014-01-15T11:00:00.0,2014,2014-01-15,15,heat_flux
1,2,,-1.55365,-0.03403,,-1.34792,2014-01-15T11:30:00.0,2014,2014-01-15,15,heat_flux
0,2,,0.76765,0.01684,,-1.43758,2014-01-15T12:00:00.0,2014,2014-01-15,15,heat_flux
2,2,,0.58835,0.01291,,4.42197,2014-01-15T12:30:00.0,2014,2014-01-15,15,heat_flux
1,0,,-0.5426,-0.01189,,-3.83926,2014-01-15T13:00:00.0,2014,2014-01-15,15,heat_flux
1,0,,-0.19797,-0.00434,,-3.16932,2014-01-15T13:30:00.0,2014,2014-01-15,15,heat_flux
1,0,,0.76698,0.0168,,1.73844,2014-01-15T14:00:00.0,2014,2014-01-15,15,heat_flux
2,0,,-0.20086,-0.0044,,-1.98969,2014-01-15T14:30:00.0,2014,2014-01-15,15,heat_flux
0,0,,0.31251,0.00684,,-9.87829,2014-01-15T15:00:00.0,2014,2014-01-15,15,heat_flux
1,1,,1.76916,0.03875,,-10.31434,2014-01-15T15:30:00.0,2014,2014-01-15,15,heat_flux
1,1,,-1.51534,-0.03319,,-11.3524,2014-01-15T16:00:00.0,2014,2014-01-15,15,heat_flux
1,2,,0.89003,0.01949,,-1.13539,2014-01-15T16:30:00.0,2014,2014-01-15,15,heat_flux
1,0,,0.28561,0.00626,,-10.98928,2014-01-15T17:00:00.0,2014,2014-01-15,15,heat_flux
0,0,,0.16879,0.0037,,-8.41731,2014-01-15T17:30:00.0,2014,2014-01-15,15,heat_flux
1,0,,-1.38471,-0.03038,,-10.60243,2014-01-15T18:00:00.0,2014,2014-01-15,15,heat_flux
2,1,,-0.26042,-0.00572,,-3.29666,2014-01-15T18:30:00.0,2014,2014-01-15,15,heat_flux
2,0,,-2.25982,-0.04959,,-9.64201,2014-01-15T19:00:00.0,2014,2014-01-15,15,heat_flux
1,0,,0.36692,0.00805,,-14.22767,2014-01-15T19:30:00.0,2014,2014-01-15,15,heat_flux
1,0,,-1.13518,-0.0249,,-5.11064,2014-01-15T20:00:00.0,2014,2014-01-15,15,heat_flux
2,0,,-0.07903,-0.00173,,-2.54916,2014-01-15T20:30:00.0,2014,2014-01-15,15,heat_flux
1,0,,-0.7539,-0.01655,,-7.37911,2014-01-15T21:00:00.0,2014,2014-01-15,15,heat_flux
1,0,,-0.1426,-0.00313,,-2.44416,2014-01-15T21:30:00.0,2014,2014-01-15,15,heat_flux
1,1,,-0.05797,-0.00127,,-0.29758,2014-01-15T22:00:00.0,2014,2014-01-15,15,heat_flux
1,1,,-0.63462,-0.01394,,2.64453,2014-01-15T22:30:00.0,2014,2014-01-15,15,heat_flux
1,2,,1.20854,0.02655,,6.16691,2014-01-15T23:00:00.0,2014,2014-01-15,15,heat_flux
2,0,,-0.12888,-0.00283,,-3.7691,2014-01-15T23:30:00.0,2014,2014-01-15,15,heat_flux
0,0,,0.31431,0.00688,,7.57526,2015-01-15T00:00:00.0,2015,2015-01-15,15,heat_flux
1,0,,0.81908,0.01793,,8.9585,2015-01-15T00:30:00.0,2015,2015-01-15,15,heat_flux
1,0,,0.13647,0.00299,,4.06205,2015-01-15T01:00:00.0,2015,2015-01-15,15,heat_flux
2,0,,-0.15375,-0.00336,,-10.07464,2015-01-15T01:30:00.0,2015,2015-01-15,15,heat_flux
1,0,,-0.14963,-0.00327,,-10.18302,2015-01-15T02:00:00.0,2015,2015-01-15,15,heat_flux
2,2,,-0.25536,-0.00558,,-0.35073,2015-01-15T02:30:00.0,2015,2015-01-15,15,heat_flux
1,0,,0.13286,0.0029,,14.00991,2015-01-15T03:00:00.0,2015,2015-01-15,15,heat_flux
1,1,,0.97589,0.02134,,9.53047,2015-01-15T03:30:00.0,2015,2015-01-15,15,heat_flux
1,0,,0.1567,0.00343,,10.68633,2015-01-15T04:00:00.0,2015,2015-01-15,15,heat_flux
1,0,,0.21725,0.00475,,8.04074,2015-01-15T04:30:00.0,2015,2015-01-15,15,heat_flux
1,0,,0.08634,0.00189,,9.81804,2015-01-15T05:00:00.0,2015,2015-01-15,15,heat_flux
2,0,,0.08285,0.00181,,3.05715,2015-01-15T05:30:00.0,2015,2015-01-15,15,heat_flux
2,2,,0.19515,0.00427,,0.48466,2015-01-15T06:00:00.0,2015,2015-01-15,15,heat_flux
2,0,,-0.06825,-0.00149,,4.37623,2015-01-15T06:30:00.0,2015,2015-01-15,15,heat_flux
1,0,,-2.33155,-0.05104,,-26.34184,2015-01-15T07:00:00.0,2015,2015-01-15,15,heat_flux
1,1,,0.69048,0.01512,,-11.22888,2015-01-15T07:30:00.0,2015,2015-01-15,15,heat_flux
1,0,,-0.12588,-0.00276,,-11.14612,2015-01-15T08:00:00.0,2015,2015-01-15,15,heat_flux
2,2,,-0.25186,-0.00552,,-0.47909,2015-01-15T08:30:00.0,2015,2015-01-15,15,heat_flux
1,2,,2.98247,0.06534,,11.73169,2015-01-15T09:00:00.0,2015,2015-01-15,15,heat_flux
1,2,,7.88039,0.17271,,12.89115,2015-01-15T09:30:00.0,2015,2015-01-15,15,heat_flux
1,1,,2.7447,0.0602,,23.31559,2015-01-15T10:00:00.0,2015,2015-01-15,15,heat_flux
1,2,,-1.52289,-0.0334,,0.52521,2015-01-15T10:30:00.0,2015,2015-01-15,15,heat_flux
2,2,,-2.29114,-0.05023,,-0.50181,2015-01-15T11:00:00.0,2015,2015-01-15,15,heat_flux
2,2,,-0.12973,-0.00284,,-1.53201,2015-01-15T11:30:00.0,2015,2015-01-15,15,heat_flux
2,1,,-6.89821,-0.15117,,-19.98497,2015-01-15T12:00:00.0,2015,2015-01-15,15,heat_flux
2,1,,4.52409,0.09919,,20.1542,2015-01-15T12:30:00.0,2015,2015-01-15,15,heat_flux
1,0,,0.27923,0.00613,,9.66461,2015-01-15T13:00:00.0,2015,2015-01-15,15,heat_flux
2,0,,-0.03794,-0.00083,,13.60507,2015-01-15T13:30:00.0,2015,2015-01-15,15,heat_flux
0,0,,0.0479,0.00105,,13.44043,2015-01-15T14:00:00.0,2015,2015-01-15,15,heat_flux
1,0,,-0.05732,-0.00126,,5.38944,2015-01-15T14:30:00.0,2015,2015-01-15,15,heat_flux
1,0,,-0.11938,-0.00262,,7.59785,2015-01-15T15:00:00.0,2015,2015-01-15,15,heat_flux
2,1,,3.86687,0.08486,,34.0069,2015-01-15T15:30:00.0,2015,2015-01-15,15,heat_flux
2,0,,-0.21348,-0.00468,,-6.83417,2015-01-15T16:00:00.0,2015,2015-01-15,15,heat_flux
1,2,,6.34363,0.13911,,32.05179,2015-01-15T16:30:00.0,2015,2015-01-15,15,heat_flux
2,1,,0.26403,0.00579,,39.82105,2015-01-15T17:00:00.0,2015,2015-01-15,15,heat_flux
1,1,,-0.12219,-0.00268,,4.063,2015-01-15T17:30:00.0,2015,2015-01-15,15,heat_flux
2,1,,1.77562,0.03895,,14.63913,2015-01-15T18:00:00.0,2015,2015-01-15,15,heat_flux
1,0,,0.11692,0.00257,,8.19181,2015-01-15T18:30:00.0,2015,2015-01-15,15,heat_flux
1,1,,-0.58914,-0.01293,,-13.76534,2015-01-15T19:00:00.0,2015,2015-01-15,15,heat_flux
2,0,,-0.50295,-0.01104,,10.47792,2015-01-15T19:30:00.0,2015,2015-01-15,15,heat_flux
1,1,,2.49898,0.05485,,15.96373,2015-01-15T20:00:00.0,2015,2015-01-15,15,heat_flux
1,0,,0.78842,0.01731,,11.82077,2015-01-15T20:30:00.0,2015,2015-01-15,15,heat_flux
1,0,,-1.7418,-0.03825,,18.44319,2015-01-15T21:00:00.0,2015,2015-01-15,15,heat_flux
1,0,,0.91664,0.02013,,29.26956,2015-01-15T21:30:00.0,2015,2015-01-15,15,heat_flux
1,0,,3.17406,0.0697,,27.87659,2015-01-15T22:00:00.0,2015,2015-01-15,15,heat_flux
1,0,,0.96567,0.02121,,25.36482,2015-01-15T22:30:00.0,2015,2015-01-15,15,heat_flux
1,1,,4.7201,0.10368,,11.06545,2015-01-15T23:00:00.0,2015,2015-01-15,15,heat_flux
2,2,,-5.21728,-0.11467,,-0.73267,2015-01-15T23:30:00.0,2015,2015-01-15,15,heat_flux
1,2,,-4.18578,-0.09182,,-10.64519,2016-01-15T00:00:00.0,2016,2016-01-15,15,heat_flux
2,1,,0.45351,0.00994,,4.52119,2016-01-15T00:30:00.0,2016,2016-01-15,15,heat_flux
2,2,,-1.57214,-0.03443,,-7.55602,2016-01-15T01:00:00.0,2016,2016-01-15,15,heat_flux
1,1,,0.99001,0.02166,,4.79892,2016-01-15T01:30:00.0,2016,2016-01-15,15,heat_flux
2,1,,-0.39099,-0.00854,,-2.82875,2016-01-15T02:00:00.0,2016,2016-01-15,15,heat_flux
1,2,,0.99805,0.02179,,1.0192,2016-01-15T02:30:00.0,2016,2016-01-15,15,heat_flux
1,1,,-1.37074,-0.0299,,-7.2176,2016-01-15T03:00:00.0,2016,2016-01-15,15,heat_flux
2,0,,0.01095,0.00024,,-4.96835,2016-01-15T03:30:00.0,2016,2016-01-15,15,heat_flux
1,0,,0.42806,0.00933,,-6.71946,2016-01-15T04:00:00.0,2016,2016-01-15,15,heat_flux
1,0,,-0.07392,-0.00161,,-14.5574,2016-01-15T04:30:00.0,2016,2016-01-15,15,heat_flux
1,0,,0.04397,0.00096,,-6.19925,2016-01-15T05:00:00.0,2016,2016-01-15,15,heat_flux
0,0,,-0.02349,-0.00051,,-5.14529,2016-01-15T05:30:00.0,2016,2016-01-15,15,heat_flux
1,1,,-0.28919,-0.00631,,-3.95839,2016-01-15T06:00:00.0,2016,2016-01-15,15,heat_flux
2,0,,0.32062,0.00699,,-11.14634,2016-01-15T06:30:00.0,2016,2016-01-15,15,heat_flux
2,1,,0.84285,0.01839,,-9.07937,2016-01-15T07:00:00.0,2016,2016-01-15,15,heat_flux
2,0,,-0.0704,-0.00154,,-5.39723,2016-01-15T07:30:00.0,2016,2016-01-15,15,heat_flux
2,0,,-0.02772,-0.00061,,-2.37066,2016-01-15T08:00:00.0,2016,2016-01-15,15,heat_flux
1,2,,1.08501,0.0237,,8.85249,2016-01-15T08:30:00.0,2016,2016-01-15,15,heat_flux
1,1,,-0.33807,-0.00739,,-3.503,2016-01-15T09:00:00.0,2016,2016-01-15,15,heat_flux
2,1,,1.95978,0.04284,,-9.55105,2016-01-15T09:30:00.0,2016,2016-01-15,15,heat_flux
1,0,,-0.53028,-0.01159,,-11.14444,2016-01-15T10:00:00.0,2016,2016-01-15,15,heat_flux
2,0,,-0.37257,-0.00814,,-10.33852,2016-01-15T10:30:00.0,2016,2016-01-15,15,heat_flux
2,1,,0.76674,0.01676,,-5.63892,2016-01-15T11:00:00.0,2016,2016-01-15,15,heat_flux
1,2,,0.43065,0.00942,,0.15034,2016-01-15T11:30:00.0,2016,2016-01-15,15,heat_flux
2,0,,-0.06477,-0.00142,,4.79425,2016-01-15T12:00:00.0,2016,2016-01-15,15,heat_flux
1,2,,0.39114,0.00855,,0.39671,2016-01-15T12:30:00.0,2016,2016-01-15,15,heat_flux
1,1,,0.1213,0.00265,,2.49392,2016-01-15T13:00:00.0,2016,2016-01-15,15,heat_flux
1,1,,-0.39156,-0.00856,,-1.21639,2016-01-15T13:30:00.0,2016,2016-01-15,15,heat_flux
0,0,,0.10823,0.00237,,7.69668,2016-01-15T14:00:00.0,2016,2016-01-15,15,heat_flux
1,1,,0.22442,0.00491,,7.4314,2016-01-15T14:30:00.0,2016,2016-01-15,15,heat_flux
1,1,,0.41751,0.00913,,9.74889,2016-01-15T15:00:00.0,2016,2016-01-15,15,heat_flux
2,1,,-4.23292,-0.09262,,-16.44609,2016-01-15T15:30:00.0,2016,2016-01-15,15,heat_flux
0,0,,0.12891,0.00282,,-4.84977,2016-01-15T16:00:00.0,2016,2016-01-15,15,heat_flux
1,2,,0.9256,0.02027,,-0.47573,2016-01-15T16:30:00.0,2016,2016-01-15,15,heat_flux
2,1,,2.1331,0.04673,,12.1823,2016-01-15T17:00:00.0,2016,2016-01-15,15,heat_flux
2,0,,-3.47402,-0.07616,,10.52015,2016-01-15T17:30:00.0,2016,2016-01-15,15,heat_flux
0,1,,-0.23068,-0.00506,,-6.72377,2016-01-15T18:00:00.0,2016,2016-01-15,15,heat_flux
1,0,,-1.43814,-0.03154,,6.37963,2016-01-15T18:30:00.0,2016,2016-01-15,15,heat_flux
1,2,,1.61006,0.03533,,0.67973,2016-01-15T19:00:00.0,2016,2016-01-15,15,heat_flux
2,0,,0.61963,0.0136,,10.04474,2016-01-15T19:30:00.0,2016,2016-01-15,15,heat_flux
1,2,,0.68301,0.01499,,4.52351,2016-01-15T20:00:00.0,2016,2016-01-15,15,heat_flux
0,0,,1.06632,0.0234,,-5.97076,2016-01-15T20:30:00.0,2016,2016-01-15,15,heat_flux
1,1,,2.26418,0.04971,,9.51529,2016-01-15T21:00:00.0,2016,2016-01-15,15,heat_flux
1,0,,-0.25927,-0.00569,,5.49941,2016-01-15T21:30:00.0,2016,2016-01-15,15,heat_flux
2,1,,2.21242,0.0486,,10.78688,2016-01-15T22:00:00.0,2016,2016-01-15,15,heat_flux
2,2,,1.44411,0.03174,,1.25525,2016-01-15T22:30:00.0,2016,2016-01-15,15,heat_flux
1,2,,-1.15471,-0.02539,,-1.56488,2016-01-15T23:00:00.0,2016,2016-01-15,15,heat_flux
1,0,,0.59698,0.01313,,9.4924,2016-01-15T23:30:00.0,2016,2016-01-15,15,heat_flux
1,1,,-0.77147,-0.01698,,-1.75691,2017-01-15T00:00:00.0,2017,2017-01-15,15,heat_flux
1,0,,-0.75951,-0.01671,,-1.83602,2017-01-15T00:30:00.0,2017,2017-01-15,15,heat_flux
0,0,,-1.51531,-0.03335,,-1.24469,2017-01-15T01:00:00.0,2017,2017-01-15,15,heat_flux
1,0,,-2.3525,-0.05177,,-7.67013,2017-01-15T01:30:00.0,2017,2017-01-15,15,heat_flux
0,0,,-0.47192,-0.01038,,4.09641,2017-01-15T02:00:00.0,2017,2017-01-15,15,heat_flux
1,1,,-1.36988,-0.03014,,0.74048,2017-01-15T02:30:00.0,2017,2017-01-15,15,heat_flux
1,1,,1.84235,0.04052,,7.33443,2017-01-15T03:00:00.0,2017,2017-01-15,15,heat_flux
2,1,,-0.30279,-0.00666,,3.9625,2017-01-15T03:30:00.0,2017,2017-01-15,15,heat_flux
2,1,,0.10432,0.00229,,-1.03552,2017-01-15T04:00:00.0,2017,2017-01-15,15,heat_flux
1,0,,-0.62654,-0.01378,,-1.89426,2017-01-15T04:30:00.0,2017,2017-01-15,15,heat_flux
1,2,,0.42908,0.00944,,1.824,2017-01-15T05:00:00.0,2017,2017-01-15,15,heat_flux
0,0,,-0.96984,-0.02132,,-0.92202,2017-01-15T05:30:00.0,2017,2017-01-15,15,heat_flux
0,0,,-1.47625,-0.03246,,-1.94952,2017-01-15T06:00:00.0,2017,2017-01-15,15,heat_flux
1,2,,1.66153,0.03654,,0.34434,2017-01-15T06:30:00.0,2017,2017-01-15,15,heat_flux
1,1,,-2.11579,-0.04656,,2.1422,2017-01-15T07:00:00.0,2017,2017-01-15,15,heat_flux
1,1,,-2.26427,-0.04982,,2.81809,2017-01-15T07:30:00.0,2017,2017-01-15,15,heat_flux
0,0,,-0.48858,-0.01075,,1.7571,2017-01-15T08:00:00.0,2017,2017-01-15,15,heat_flux
0,2,,-0.79362,-0.01746,,0.18159,2017-01-15T08:30:00.0,2017,2017-01-15,15,heat_flux
1,2,,-1.13548,-0.02497,,1.17833,2017-01-15T09:00:00.0,2017,2017-01-15,15,heat_flux
2,0,,0.25722,0.00566,,5.5757,2017-01-15T09:30:00.0,2017,2017-01-15,15,heat_flux
0,0,,-0.67843,-0.01492,,5.46368,2017-01-15T10:00:00.0,2017,2017-01-15,15,heat_flux
2,1,,1.13873,0.02504,,3.18286,2017-01-15T10:30:00.0,2017,2017-01-15,15,heat_flux
1,1,,-0.6866,-0.01509,,-1.07085,2017-01-15T11:00:00.0,2017,2017-01-15,15,heat_flux
2,0,,0.30967,0.00681,,-0.80235,2017-01-15T11:30:00.0,2017,2017-01-15,15,heat_flux
0,1,,-2.22259,-0.04885,,-2.8423,2017-01-15T12:00:00.0,2017,2017-01-15,15,heat_flux
0,0,,-1.03288,-0.0227,,2.26657,2017-01-15T12:30:00.0,2017,2017-01-15,15,heat_flux
1,1,,-0.60633,-0.01332,,1.75218,2017-01-15T13:00:00.0,2017,2017-01-15,15,heat_flux
1,0,,-1.36508,-0.03,,-4.92506,2017-01-15T13:30:00.0,2017,2017-01-15,15,heat_flux
1,1,,-1.55102,-0.03409,,3.03742,2017-01-15T14:00:00.0,2017,2017-01-15,15,heat_flux
0,0,,-0.12017,-0.00264,,10.28634,2017-01-15T14:30:00.0,2017,2017-01-15,15,heat_flux
0,0,,-0.60488,-0.0133,,2.0705,2017-01-15T15:00:00.0,2017,2017-01-15,15,heat_flux
0,0,,-0.82576,-0.01815,,-9.35119,2017-01-15T15:30:00.0,2017,2017-01-15,15,heat_flux
1,0,,-0.67824,-0.0149,,-5.62746,2017-01-15T16:00:00.0,2017,2017-01-15,15,heat_flux
1,1,,-0.77105,-0.01694,,0.94694,2017-01-15T16:30:00.0,2017,2017-01-15,15,heat_flux
