tracer,family,branch,x_driver,phi_fit
heat,BD_CLASSIC,weakly_stable,0.24789915966386555,-0.0707104784194037
heat,BD_CLASSIC,weakly_stable,0.25,-0.10588416294866221
heat,BD_PL,weakly_stable,0.0,1.0
heat,BD_PL,weakly_stable,0.0021008403361344537,1.01658739607634
heat,BD_PL,weakly_stable,0.004201680672268907,1.032736138927209
heat,BD_PL,weakly_stable,0.0063025210084033615,1.0484462285526066
heat,BD_PL,weakly_stable,0.008403361344537815,1.063717664952533
heat,BD_PL,weakly_stable,0.01050420168067227,1.0785504481269883
heat,BD_PL,weakly_stable,0.012605042016806723,1.0929445780759728
heat,BD_PL,weakly_stable,0.014705882352941176,1.1069000547994856
heat,BD_PL,weakly_stable,0.01680672268907563,1.1204168782975275
heat,BD_PL,weakly_stable,0.018907563025210083,1.1334950485700979
heat,BD_PL,weakly_stable,0.02100840336134454,1.1461345656171975
