metric,value
n_profiles,1389.0
n_stable,0.0
stable_fraction,0.0
mean_c2,-0.09936893030489627
mean_c3,0.0021278270388912436
mean_shape_ratio,1.0611884419812494
median_ustar,NaN
fetch_source,NaN
flux_source,NaN
