datetime,c1,c2,c3,shape_ratio,VAR_EDDY.H,VAR_EDDY.tau,VAR_EDDY.F_c,VAR_EDDY.CO2_storage_flux,VAR_EDDY.U,VAR_EDDY.Qc_H,VAR_EDDY.Qc_tau,VAR_EDDY.Qc_F_c
2020-11-01T00:00:00.0,-4.144965087453875,-0.12691064553685422,0.010596256113749652,0.08349383197071952,NaN,-0.74213,0.44679,0.25011,3.86787,2.0,0.0,1.0
2020-11-01T00:30:00.0,-3.9554758595118655,-0.10437713005121814,0.007574658472990963,0.07257009719728888,NaN,-0.58332,0.66177,0.14477,3.77919,2.0,0.0,0.0
2020-11-01T01:00:00.0,-3.787316580548116,-0.11508346328660085,0.0010462867890630354,0.009091547640145223,NaN,-0.78775,0.36595,0.05707,3.97126,2.0,0.0,0.0
2020-11-01T01:30:00.0,-3.7481534387059945,-0.11509868880438136,0.009574793222769584,0.08318768286789649,NaN,-0.67408,0.5311,0.0393,3.79553,2.0,0.0,0.0
2020-11-01T02:00:00.0,-3.664160936720329,-0.10306555656884193,0.013330824897690772,0.12934316120232212,NaN,-0.74695,1.02311,0.06052,4.03643,2.0,0.0,1.0
2020-11-01T02:30:00.0,-3.5956604418991525,-0.11268553637239181,0.005356181281469108,0.047532109744488765,NaN,-0.82914,0.94749,-0.06287,4.25986,2.0,0.0,0.0
2020-11-01T03:00:00.0,-3.4558981242003535,-0.10598860615049002,0.011556600784376645,0.10903625591573284,NaN,-0.96693,-0.2584,-0.04074,3.93725,2.0,0.0,0.0
2020-11-01T03:30:00.0,-3.3127670758731838,-0.11267863479843618,0.0170693514298823,0.1514870273358974,NaN,-0.62955,NaN,0.07723,4.02257,2.0,0.0,2.0
2020-11-01T04:00:00.0,-3.240341577576423,-0.1288721448184091,0.011883508031793336,0.09221161057370562,NaN,-0.42933,-0.61972,0.01189,3.04914,2.0,0.0,1.0
2020-11-01T04:30:00.0,-3.1758529803729925,-0.13682951060459575,0.00491803302470488,0.035942780201244806,NaN,-0.54489,-0.34228,0.00142,3.27429,2.0,0.0,1.0
2020-11-01T05:00:00.0,-3.0789538052307535,-0.12835697771094354,0.0011762203440771443,0.009163664999389132,NaN,-0.49855,NaN,0.01312,3.62064,2.0,0.0,2.0
2020-11-01T05:30:00.0,-3.0286570704921196,-0.12743063695156967,0.004220722300186618,0.03312172332459355,18.92863,-0.34968,NaN,0.19058,3.05606,0.0,0.0,2.0
2020-11-01T06:00:00.0,-2.7598438764395046,-0.1290771468035338,-0.0049697214018849505,0.03850194650993705,NaN,-0.31579,0.50754,-0.01761,2.24261,2.0,0.0,1.0
2020-11-01T06:30:00.0,-2.6315614092147155,-0.11688414060061984,0.0020844559343095024,0.017833522354686743,NaN,-0.29598,0.17576,0.04698,2.49537,2.0,0.0,0.0
2020-11-01T07:00:00.0,-2.549365185538566,-0.10832712882579101,-0.00443061505658367,0.04090032759668979,16.27602,-0.35845,NaN,0.03364,2.86309,0.0,0.0,2.0
2020-11-01T07:30:00.0,-2.2874673283039453,-0.09233290610653758,0.0010108362880803985,0.010947736085703328,NaN,-0.1396,NaN,0.16501,2.16568,2.0,0.0,2.0
