datetime,c1,c2,c3,shape_ratio,VAR_EDDY.H,VAR_EDDY.tau,VAR_EDDY.F_c,VAR_EDDY.CO2_storage_flux,VAR_EDDY.U,VAR_EDDY.Qc_H,VAR_EDDY.Qc_tau,VAR_EDDY.Qc_F_c
2020-01-01T00:00:00.0,-2.9845811742149757,0.04050614197291254,-0.043418825785024116,1.0719072138259764,NaN,NaN,NaN,0.03349,NaN,NaN,NaN,NaN
2020-01-01T00:30:00.0,-2.7919043685839373,0.05351473378730993,-0.05493063141606267,1.026458089736186,NaN,NaN,NaN,-0.08516,NaN,NaN,NaN,NaN
2020-01-01T01:00:00.0,-2.588799911080918,0.09298232303528281,-0.07436508891908213,0.7997766294875615,NaN,NaN,NaN,-0.09705,NaN,NaN,NaN,NaN
2020-01-01T01:30:00.0,-2.4843812966485506,0.04110301167831247,-0.05278370335144922,1.284180919990832,NaN,NaN,NaN,-0.19234,NaN,NaN,NaN,NaN
2020-01-01T02:00:00.0,-2.2756037506793474,0.06667594747994324,-0.05473124932065233,0.8208544668542732,NaN,NaN,NaN,-0.07535,NaN,NaN,NaN,NaN
2020-01-01T02:30:00.0,-2.060454214975845,0.07909197291235343,-0.05687578502415465,0.7191094485300313,NaN,NaN,NaN,0.00165,NaN,NaN,NaN,NaN
2020-01-01T03:00:00.0,-1.8227562203351448,0.05836877055835913,-0.04674377966485504,0.8008354333610467,NaN,NaN,NaN,-0.01397,NaN,NaN,NaN,NaN
2020-01-01T03:30:00.0,-1.6342190827294685,0.03326940018978617,-0.036445917270531494,1.0954786399100915,NaN,NaN,NaN,0.03331,NaN,NaN,NaN,NaN
2020-01-01T04:00:00.0,-1.5799775957880433,0.03935987443387695,-0.039857404211956556,1.0126405326550376,NaN,NaN,NaN,0.01773,NaN,NaN,NaN,NaN
2020-01-01T04:30:00.0,-1.636106135643116,0.03043353333656835,-0.04772886435688406,1.568298489335577,NaN,NaN,NaN,0.15533,NaN,NaN,NaN,NaN
2020-01-01T05:00:00.0,-1.7809760249094204,0.05140646017727733,-0.037358975090579616,0.7267369696677348,NaN,NaN,NaN,0.3253,NaN,NaN,NaN,NaN
2020-01-01T05:30:00.0,-1.8405313260869565,0.08593940644409931,-0.04013367391304348,0.4669996637590124,NaN,NaN,NaN,0.23822,NaN,NaN,NaN,NaN
2020-01-01T06:00:00.0,-1.760274882246377,0.07378305188923398,-0.03655511775362325,0.4954405763602898,NaN,NaN,NaN,0.029,NaN,NaN,NaN,NaN
2020-01-01T06:30:00.0,-1.7988920521588163,0.06450044811615768,-0.0346079478411836,0.5365536031448771,NaN,NaN,NaN,0.19384,NaN,NaN,NaN,NaN
2020-01-01T07:00:00.0,-1.550081219504831,0.1012811128580054,-0.04841878049516904,0.47806327486795536,NaN,NaN,NaN,-0.25279,NaN,NaN,NaN,NaN
2020-01-01T07:30:00.0,-1.1652108700935988,0.006916178253321345,-0.013289129906400991,1.9214556680951902,NaN,NaN,NaN,-0.16426,NaN,NaN,NaN,NaN
2020-01-01T08:00:00.0,-0.8592834826388889,-0.07762859201388893,0.0014484826388889078,0.0186591383575494,NaN,NaN,NaN,0.00716,NaN,NaN,NaN,NaN
2020-01-01T08:30:00.0,-0.6743785015851449,-0.11545052929283131,0.035043501585144944,0.30353695041327894,NaN,NaN,NaN,-0.11033,NaN,NaN,NaN,NaN
2020-01-01T09:00:00.0,-0.35912409495772946,-0.13255954219504834,0.04912409495772948,0.37058135645526147,NaN,NaN,NaN,-0.13304,NaN,NaN,NaN,NaN
2020-01-01T09:30:00.0,0.0035027705314009394,-0.15515462569013114,0.08149722946859905,0.5252645810983566,NaN,NaN,NaN,-0.22396,NaN,NaN,NaN,NaN
2020-01-01T10:00:00.0,0.4687487590579711,-0.1866327025103519,0.08242124094202898,0.4416227158123981,NaN,NaN,NaN,-0.41696,NaN,NaN,NaN,NaN
2020-01-01T10:30:00.0,0.8568636254528985,-0.19258890447075577,0.0891363745471015,0.46283234640153775,NaN,NaN,NaN,-0.31969,NaN,NaN,NaN,NaN
2020-01-01T11:00:00.0,1.1473450628774153,-0.19580828150340762,0.09315493712258463,0.4757456447058572,NaN,NaN,NaN,-0.19382,NaN,NaN,NaN,NaN
2020-01-01T11:30:00.0,1.563393501660628,-0.18285848801975502,0.09260649833937196,0.5064380622537318,NaN,NaN,NaN,-0.13073,NaN,NaN,NaN,NaN
2020-01-01T12:00:00.0,1.8766567688707727,-0.23775012576561427,0.11251323112922705,0.47324152097462235,NaN,NaN,NaN,-0.14928,NaN,NaN,NaN,NaN
2020-01-01T12:30:00.0,2.1503566128472222,-0.19794808172123018,0.0971433871527778,0.49075184921258597,NaN,NaN,NaN,-0.10759,NaN,NaN,NaN,NaN
2020-01-01T13:00:00.0,2.461843608242754,-0.1675167816058487,0.08432139175724632,0.5033608630068279,NaN,NaN,NaN,-0.04101,NaN,NaN,NaN,NaN
2020-01-01T13:30:00.0,2.698511177687198,-0.15761913775664232,0.08982382231280191,0.5698789093205567,NaN,NaN,NaN,0.09805,NaN,NaN,NaN,NaN
2020-01-01T14:00:00.0,2.7714296301328503,-0.16445832308919958,0.08990036986714998,0.5466453030679964,NaN,NaN,NaN,0.06188,NaN,NaN,NaN,NaN
2020-01-01T14:30:00.0,2.746124413194444,-0.14710081076388914,0.08370558680555569,0.5690355231278171,NaN,NaN,NaN,0.0901,NaN,NaN,NaN,NaN
2020-01-01T15:00:00.0,2.8732299642964976,-0.10532628436098168,0.07494003570350241,0.7115036494277405,NaN,NaN,NaN,0.07208,NaN,NaN,NaN,NaN
2020-01-01T15:30:00.0,2.993715301177536,-0.08987770817158373,0.06478469882246375,0.7208094213838272,NaN,NaN,NaN,0.13738,NaN,NaN,NaN,NaN
2020-01-01T16:00:00.0,3.121504280495169,-0.04569106868961376,0.057660719504831086,1.261969158491979,NaN,NaN,NaN,-0.00528,NaN,NaN,NaN,NaN
2020-01-01T16:30:00.0,3.4368162749849036,-0.0662254149898634,0.06434872501509639,0.9716620881114258,NaN,NaN,NaN,0.02193,NaN,NaN,NaN,NaN
