datetime,c1,c2,c3,shape_ratio,VAR_EDDY.H,VAR_EDDY.tau,VAR_EDDY.F_c,VAR_EDDY.CO2_storage_flux,VAR_EDDY.U,VAR_EDDY.Qc_H,VAR_EDDY.Qc_tau,VAR_EDDY.Qc_F_c
2021-11-01T00:00:00.0,-1.4106348692028565,-0.06897481498431383,0.010545416236251362,0.15288792349279354,NaN,-0.65053,NaN,-0.04539,5.54697,2.0,0.0,2.0
2021-11-01T00:30:00.0,-1.3894897996920323,-0.08349736920376324,-0.0007815484775162128,0.009360156912356806,NaN,-0.50128,NaN,0.14813,4.82934,2.0,0.0,2.0
2021-11-01T01:00:00.0,-1.3934008641121582,-0.0731753275738454,0.016156978553410195,0.22079817185792938,NaN,-0.49825,NaN,0.00607,4.36666,2.0,0.0,2.0
2021-11-01T01:30:00.0,-1.4441661034404925,-0.09512642632088644,0.010330818540081338,0.10860093182973962,NaN,-0.58185,0.10696,0.01362,4.78582,2.0,0.0,1.0
2021-11-01T02:00:00.0,-1.4300407324197073,-0.09701345109371444,0.0063609026895586375,0.06556722411012925,NaN,-0.58722,NaN,-0.00927,4.59113,2.0,0.0,2.0
2021-11-01T02:30:00.0,-1.2865405527170808,-0.08465417524952538,0.002093973359355993,0.02473561821592176,NaN,-0.56833,NaN,-0.00207,4.82017,2.0,0.0,2.0
2021-11-01T03:00:00.0,-1.189181370996786,-0.07672392428937096,0.00015854429249029646,0.002066425746059767,NaN,-0.56219,NaN,0.12241,5.1283,2.0,0.0,2.0
2021-11-01T03:30:00.0,-1.1938573008700006,-0.05107429805842165,0.015320836123209948,0.29997154548624666,7.51228,-0.48551,NaN,0.09722,4.82839,0.0,0.0,2.0
2021-11-01T04:00:00.0,-1.3116120856868663,-0.07024206493067545,0.007264117466125565,0.1034154886149033,NaN,-0.47936,NaN,-0.00415,4.99522,2.0,0.0,2.0
2021-11-01T04:30:00.0,-1.1519426543690745,-0.06287706456043146,-0.0017633154309844327,0.028043857379660295,NaN,-0.59737,0.16445,-0.06086,5.2498,2.0,0.0,1.0
2021-11-01T05:00:00.0,-1.2214425506727267,-0.06460328660932883,0.012475564991533836,0.1931103763648511,NaN,-0.59333,0.37853,-0.05562,5.10061,2.0,0.0,1.0
