datetime,tracer,c1,c2,c3,c4,zeta,ustar,n_obs,shape_ratio,stability
1998-01-01T00:00:00.0,phi_m,0.8830650672029016,9.916942925418455,-1495.7310235964035,NaN,0.003676618722560461,NaN,38,150.82581747673913,near_neutral
1998-01-01T00:30:00.0,phi_m,0.8949401319856074,1.4274443244623505,-547.0565445253183,NaN,0.006977316647922709,NaN,38,383.24194867030496,near_neutral
1998-01-01T01:00:00.0,phi_m,0.8920662295527538,2.4964936259612913,301.1156615626648,NaN,0.00955310745591394,NaN,38,120.61543375530078,near_neutral
1998-01-01T01:30:00.0,phi_m,0.8948892561481622,3.3523961595352008,784.2518071507372,NaN,0.011966360573728917,NaN,38,233.93768809813673,near_neutral
1998-01-01T02:00:00.0,phi_m,0.917455174284377,6.045548073109795,19.11877433793215,NaN,0.01500582483838529,NaN,38,3.1624551003028523,near_neutral
1998-01-01T02:30:00.0,phi_m,0.9413280144796548,3.909655871448673,-736.078134669927,NaN,0.01812590123199307,NaN,38,188.27184766959618,near_neutral
1998-01-01T03:00:00.0,phi_m,0.9464519240282713,2.17524322963889,-434.48996650031836,NaN,0.020535087676318776,NaN,38,199.74316461724953,near_neutral
1998-01-01T03:30:00.0,phi_m,0.943763587199784,4.083078673585638,975.2455246537273,NaN,0.022874098007174853,NaN,38,238.85053476015824,near_neutral
1998-01-01T04:00:00.0,phi_m,0.9532392368458087,8.598023900935893,1617.3852250240307,NaN,0.025034808114851634,NaN,38,188.11127343435027,near_neutral
1998-01-01T04:30:00.0,phi_m,0.9944457056147576,11.836887234113629,-340.60349991814616,NaN,0.027455214326489275,NaN,38,28.774752448138134,near_neutral
1998-01-01T05:00:00.0,phi_m,1.0348445223520926,9.830261194550248,-1155.277948884924,NaN,0.03043857811264924,NaN,38,117.52260962561127,near_neutral
1998-01-01T05:30:00.0,phi_m,1.0557605944491548,3.235623906880821,-1131.5857932403733,NaN,0.03369728849309708,NaN,38,349.72723215265,near_neutral
1998-01-01T06:00:00.0,phi_m,1.0448550424533616,2.1767724896502276,495.5575282138668,NaN,0.036519827542736916,NaN,38,227.65701540701434,near_neutral
1998-01-01T06:30:00.0,phi_m,1.0591464730294484,2.170222479163032,-84.59675466511517,NaN,0.039399928332550335,NaN,38,38.980683076207356,near_neutral
1998-01-01T07:00:00.0,phi_m,1.0635914666320134,3.3227024472097293,205.21732294409733,NaN,0.04317779706818479,NaN,38,61.7621728711912,near_neutral
1998-01-01T07:30:00.0,phi_m,1.0855751257677806,4.486870115079736,-27.28772333607498,NaN,0.04749531633759467,NaN,38,6.081683364170672,near_neutral
1998-01-01T08:00:00.0,phi_m,1.1016244687397512,2.873002066064789,-0.084839276815329,NaN,0.051976296115175485,NaN,38,0.029529834947712077,near_neutral
1998-01-01T08:30:00.0,phi_m,1.1185405234174222,4.707230022947472,-68.64827456981543,NaN,0.05609762294345276,NaN,38,14.583581901704205,near_neutral
1998-01-01T09:00:00.0,phi_m,1.1329614834670814,3.182186613106611,82.23592050551049,NaN,0.06062914468314123,NaN,38,25.842582633841086,near_neutral
1998-01-01T09:30:00.0,phi_m,1.1519519860763123,4.213213348681005,62.472487816454645,NaN,0.0656471531862945,NaN,38,14.82775322451031,near_neutral
1998-01-01T10:00:00.0,phi_m,1.1794012730564074,5.207870990490827,20.592817165884046,NaN,0.07120047157560228,NaN,38,3.9541719070009513,near_neutral
1998-01-01T10:30:00.0,phi_m,1.2107655487762319,4.739701140284876,29.71148445529999,NaN,0.0774516781684168,NaN,38,6.26864090707504,near_neutral
1998-01-01T11:00:00.0,phi_m,1.252479805170945,4.557120011168684,-140.56132708284926,NaN,0.08424259003638025,NaN,38,30.84433298626296,near_neutral
1998-01-01T11:30:00.0,phi_m,1.2668177025200145,4.392267442808614,93.74509905964274,NaN,0.09194858142722126,NaN,37,21.343212880429224,near_neutral
1998-01-01T12:00:00.0,phi_m,1.3097968774214437,5.67116477101281,145.5331855963218,NaN,0.10135453007782766,NaN,38,25.66195684177434,stable
1998-01-01T12:30:00.0,phi_m,1.3941382187574771,6.0737065023056065,-33.59012467354523,NaN,0.11160070178400333,NaN,38,5.530416173516826,stable
1998-01-01T13:00:00.0,phi_m,1.4608332628809315,6.81037039679908,-53.666936206333006,NaN,0.12178112824276581,NaN,38,7.880178768478853,stable
