datetime,c1,c2,c3,shape_ratio,VAR_EDDY.H,VAR_EDDY.tau,VAR_EDDY.F_c,VAR_EDDY.CO2_storage_flux,VAR_EDDY.U,VAR_EDDY.Qc_H,VAR_EDDY.Qc_tau,VAR_EDDY.Qc_F_c
2022-03-01T00:00:00.0,-1.9690139003882292,0.01988111832483237,-0.05053457956125408,2.5418378752936763,-26.30947,-0.86749,-0.83197,0.3285,5.40867,0.0,0.0,1.0
2022-03-01T00:30:00.0,-2.0854005890780147,0.030937462381518316,-0.03952268668780787,1.2775025372287245,-36.07469,-0.99844,NaN,0.1088,5.11335,0.0,0.0,2.0
2022-03-01T01:00:00.0,-2.3605934936707804,0.014764096261079135,-0.043626336385516676,2.9548937919433444,-20.43595,-0.95813,NaN,-0.18406,5.60783,0.0,0.0,2.0
2022-03-01T01:30:00.0,-2.334211508571337,0.013305843805595923,-0.05169668815521743,3.8852619127751824,-39.19458,-1.11322,0.46516,0.08692,6.12155,0.0,0.0,0.0
2022-03-01T02:00:00.0,-2.432199515616786,0.021317306789942047,-0.034341918365821116,1.6109876685747355,-17.63935,-0.85736,0.21812,-0.10383,5.04443,0.0,0.0,1.0
2022-03-01T02:30:00.0,-2.492140604126138,-0.006293912797066099,-0.040744836911304004,6.473689455992648,-6.6985,-0.62016,NaN,0.00252,4.11075,1.0,0.0,2.0
2022-03-01T03:00:00.0,-2.605950578891307,0.005614920876755245,-0.04958611970806084,8.831134186296087,0.82706,-0.49807,0.1966,0.11058,3.44641,1.0,0.0,0.0
2022-03-01T03:30:00.0,-2.939874987183479,-0.0101290826120309,-0.048439212001702134,4.782191424144184,5.69769,-0.24763,0.08914,0.06623,2.82146,0.0,0.0,1.0
2022-03-01T04:00:00.0,-3.191983465799695,-0.02185168734359968,-0.03879589377003314,1.7754186740822275,5.52904,-0.36837,-0.21592,0.18757,3.06416,0.0,0.0,1.0
2022-03-01T04:30:00.0,-3.3258943462766344,0.012214070787728664,-0.03233545004779052,2.6473933719360443,-2.20685,-0.49732,-0.20734,-0.02944,3.26861,0.0,0.0,0.0
2022-03-01T05:00:00.0,-3.3533640717825777,-0.01082340611310738,-0.03313767653647008,3.061668035937378,-1.82935,-0.41149,-0.08039,-0.0501,3.64927,0.0,0.0,1.0
2022-03-01T05:30:00.0,-3.7440530872811633,-0.05044068226184881,-0.01919870704695137,0.3806194957333568,22.44594,-0.41705,NaN,0.09522,2.59039,0.0,0.0,2.0
2022-03-01T06:00:00.0,-4.096354562973301,-0.11959574789266081,0.002227410744517903,0.01862449780837561,27.36611,-0.59397,0.33333,0.11513,3.88961,0.0,0.0,1.0
