datetime,tracer,c1,c2,c3,c4,zeta,ustar,n_obs,shape_ratio,stability
2020-12-01T00:00:00.0,T,-0.5628910700329657,-0.21822434135623411,0.013409098848310881,0.003063928291013249,0.10588480101944045,0.09611,1,0.061446393949342155,stable
2020-12-01T01:00:00.0,T,-0.534770250156294,-0.22224639072402513,0.01225686829836872,-0.004559502853390062,0.9973176491401822,0.06472,1,0.05514990933458491,stable
2020-12-01T02:00:00.0,T,-0.5246183344498373,-0.21966958583807045,-0.009147482640558601,-0.007316368696421104,0.49400747454787575,0.09543,1,0.041642007953261555,stable
2020-12-01T02:30:00.0,T,-0.5111176187236723,-0.22137751861054586,-0.009344157836558495,-0.008249268650084463,0.18163539773808648,0.11891,1,0.04220915427730051,stable
2020-12-01T03:00:00.0,T,-0.5349718129096105,-0.21591145339547319,0.0013112573684948964,-0.009927461279716079,0.3299213725647141,0.1211,1,0.0060731255701064555,stable
2020-12-01T03:30:00.0,T,-0.545949223317284,-0.21402789080569065,0.009113595044338141,-0.0030494627214327683,0.3398920680126984,0.09708,1,0.04258134306716172,stable
2020-12-01T04:00:00.0,T,-0.5225240040330077,-0.2138061699314304,0.012858416113031118,-0.007477414434364403,0.30530743795290033,0.09877,1,0.06014052876563352,stable
2020-12-01T04:30:00.0,T,-0.5223602093945686,-0.2131485039019347,0.015736216660961075,-0.002534846373526716,0.11117851644354426,0.14418,1,0.07382747883701303,stable
2020-12-01T05:00:00.0,T,-0.5080353271269845,-0.20560698952754328,0.013374704100517134,-0.0036442711453753443,0.14786499026341182,0.10377,1,0.06504985132679766,stable
2020-12-01T06:00:00.0,T,-0.4508772173728656,-0.20742075816000674,0.018428935767415288,-0.0014359533299366917,0.16326658096354257,0.10647,1,0.08884807832588769,stable
2020-12-01T06:30:00.0,T,-0.39525890567827504,-0.20711145270610723,0.019428648090798837,0.0029564111406995943,0.1742613025502005,0.12141,1,0.0938076955037742,stable
2020-12-01T07:30:00.0,T,-0.15961163281538215,-0.16913507629999835,0.013821123512560901,-0.0027954039061291428,0.3513574082411033,0.09105,1,0.08171648255886373,stable
2020-12-01T13:30:00.0,T,1.259120013543001,-0.18370867163545826,0.0038602422673297246,0.006369533167475075,0.8539557457855428,0.13434,1,0.02101284731397865,stable
2020-12-01T16:00:00.0,T,0.7531291214717433,-0.1908227594332032,0.004954644090783147,0.006660421533018522,0.7859778812155045,0.12899,1,0.02596463915258233,stable
2020-12-01T17:00:00.0,T,0.8069623309779175,-0.19810906466408398,0.017512503289468663,0.0067158653250268254,0.33760159606291956,0.16743,1,0.08839829373362125,stable
2020-12-01T19:30:00.0,T,0.8763757019397284,-0.19157295782658665,0.007427469706130425,-0.005664146298417485,0.9923738229044193,0.0728,1,0.038770971594298966,stable
2020-12-01T20:00:00.0,T,0.8754706021483819,-0.18983478920199234,0.007377537879292556,-0.008776320744951752,0.9974348577462743,0.07049,1,0.03886293924472685,stable
2020-12-01T21:30:00.0,T,0.7786863181031121,-0.1646428013276239,0.003310326358012816,-0.011268338370645415,0.7477009820239681,0.07539,1,0.020106110509050278,stable
2020-12-01T22:30:00.0,T,0.6882727000402628,-0.16985356245535757,0.0046855729599771245,-0.004733823432948305,0.7797046275469646,0.07497,1,0.02758595635112822,stable
2020-12-02T00:30:00.0,T,0.5710011684087564,-0.15527215508828426,-0.004098865403241767,-0.005089446415273975,0.900877611467937,0.0814,1,0.026397942380018132,stable
2020-12-02T03:00:00.0,T,0.0760791992522083,-0.09885208185397042,0.014814639133086178,-0.00972321711594963,0.43238292433355224,0.16616,1,0.14986673882064674,stable
2020-12-02T04:00:00.0,T,0.01596851507461165,-0.0943857085087447,0.03569656360868048,-0.0018269126391878068,0.17556193176136706,0.19182,1,0.37819882027344476,stable
2020-12-02T04:30:00.0,T,0.15198060120568652,-0.048828603108182385,0.020693670592165057,-0.009649710702448553,0.5542956709508098,0.16016,1,0.4238022240021309,stable
2020-12-02T05:00:00.0,T,0.397444325847531,-0.05294061138301336,-0.025867383425100744,0.011674350014650836,0.24977677558164865,0.26123,1,0.4886113467401438,stable
2020-12-02T07:30:00.0,T,-0.10817922574701289,-0.13471498699951498,0.02823066021118821,-0.010679714242304496,0.1466011075012536,0.21161,1,0.20955842285973608,stable
2020-12-02T08:30:00.0,T,-0.15300201079124873,-0.17088217321915414,0.019577064365798477,-0.012809563354238497,0.18145885026094571,0.18019,1,0.11456469681416767,stable
2020-12-02T12:00:00.0,T,0.7682422222906005,-0.14117275942524019,0.0005776430967451048,0.016912805844823943,0.7948188866937297,0.05544,1,0.004091746163331199,stable
2020-12-02T13:30:00.0,T,1.227444150129624,-0.1546885916105415,0.010260410452532181,0.014041654867708546,0.5667156095408298,0.06672,1,0.06632945807900788,stable
2020-12-02T15:00:00.0,T,1.7569066743996145,-0.17403398710544063,-0.0006679133793420984,0.02053035315627519,0.706304039936273,0.1204,1,0.0038378330029147406,stable
2020-12-02T16:00:00.0,T,1.4438228830438475,-0.2043518165601833,0.01382805076226775,0.01645385585978249,0.5026564299591973,0.11763,1,0.06766786317358366,stable
2020-12-02T16:30:00.0,T,1.1199879438636409,-0.2042493088034978,0.018130197520775597,0.014170746858900553,0.11400643392831473,0.29482,1,0.08876503733101061,stable
2020-12-02T18:30:00.0,T,0.7280016450808235,-0.19470920124306207,0.026284753697632876,0.019426897205143713,0.706213388209184,0.10442,1,0.1349949233514688,stable
2020-12-02T20:00:00.0,T,0.23489220749580805,-0.21568439900762176,0.039418726439612105,0.025126256359014602,0.44793147193787225,0.10398,1,0.18276113905771713,stable
2020-12-02T20:30:00.0,T,0.05158832469589118,-0.21240409110111677,0.03676255073606245,0.022852066006570217,0.30705002886270266,0.10841,1,0.17307835524957627,stable
2020-12-02T22:00:00.0,T,-0.41236014463571635,-0.20681164363140972,0.019837577108745088,0.012342920479735484,0.3610975481476481,0.10127,1,0.09592098762147373,stable
2020-12-03T01:30:00.0,T,-0.6703261957539356,-0.21505487467187875,0.015022359295507676,-0.0012818884425375165,0.1917967688081749,0.10704,1,0.06985360977484528,stable
2020-12-03T08:00:00.0,T,-1.5948519746042369,-0.22114816903776724,0.016807539861214076,-0.0001696836836294222,0.12082427370165123,0.10948,1,0.07600126166246358,stable
2020-12-03T09:00:00.0,T,-1.6868042673592687,-0.22584376824912447,0.012201145423090552,-0.001892073319680073,0.31720506479947813,0.11395,1,0.0540247159250003,stable
2020-12-03T21:30:00.0,T,-1.7732891334800245,-0.23777516680518399,0.0178010894416294,-0.0035274969835305666,0.3110190674972228,0.08352,1,0.07486521692239771,stable
2020-12-04T00:00:00.0,T,-1.9524031327534828,-0.21669143488246564,0.012988266751462927,-0.00286136116395253,0.3338778930156519,0.11845,1,0.059938994628503973,stable
2020-12-04T00:30:00.0,T,-1.9205069637792667,-0.21012798324524584,0.01611100910554471,-0.006769575174445981,0.8972797987596471,0.08069,1,0.07667236346498948,stable
2020-12-04T01:30:00.0,T,-1.9088121574652082,-0.2171034709881802,0.018783521879762875,-0.003557811664350063,0.834967267467969,0.07169,1,0.08651875437212844,stable
2020-12-04T02:30:00.0,T,-1.7571007453087626,-0.21406240154456352,0.016419750848088152,-0.0042453556591825975,0.34894460944298733,0.11812,1,0.07670544070145774,stable
2020-12-04T03:30:00.0,T,-1.563079385180637,-0.22266522146447482,0.020175802086327358,-0.0018360770991715663,0.5791867965556013,0.09864,1,0.09061047771012731,stable
2020-12-04T04:00:00.0,T,-1.4564240664996504,-0.21771481059845363,0.01839869087615219,-0.006617919863536309,0.4007118733541413,0.10537,1,0.08450821891987018,stable
2020-12-04T04:30:00.0,T,-1.4178792965524685,-0.22823922438216115,0.017786365237423513,-0.0010780677152348952,0.1691776055925703,0.12623,1,0.07792860883387084,stable
2020-12-04T05:00:00.0,T,-1.26978402067938,-0.23191832731895398,0.0155385645845092,0.0014262969390861455,0.31072955923012024,0.13455,1,0.06700015804761834,stable
2020-12-04T05:30:00.0,T,-1.1173261949958773,-0.22215380780272562,0.014206657127834275,0.005260780675614669,0.247892669802976,0.11465,1,0.0639496449255099,stable
2020-12-04T06:00:00.0,T,-0.9658588435860073,-0.22235008785144247,0.016789404370018482,0.0007206569237357185,0.3191943202285098,0.11667,1,0.07550887221252592,stable
2020-12-04T06:30:00.0,T,-0.7924696795459845,-0.21620836522370598,0.014482121855380038,0.005552313041275719,0.5239247981124128,0.12425,1,0.06698224576276551,stable
2020-12-04T07:00:00.0,T,-0.7114294422764772,-0.22313400879649767,0.016359909170262074,0.0015046511604469826,0.2872050045596916,0.14849,1,0.07331876148553676,stable
2020-12-04T07:30:00.0,T,-0.8460809254438324,-0.22266122275220135,0.01937271026090346,0.002971218691179344,0.22258717917203377,0.13871,1,0.08700531696290584,stable
2020-12-04T08:00:00.0,T,-0.9127732277321703,-0.21721364266540516,0.017766553494962187,0.007866313712986791,0.2055076037813399,0.13421,1,0.0817929908865333,stable
2020-12-04T08:30:00.0,T,-0.9811966619910197,-0.2095855849004031,0.01390238626316293,0.0032786548718390218,0.1134155283610322,0.16589,1,0.06633274072627401,stable
2020-12-04T09:30:00.0,T,-0.8056442286026727,-0.19803762067070899,0.010297677067483494,0.006881192629545353,0.1195554823206031,0.189,1,0.051998590129529794,stable
2020-12-04T10:00:00.0,T,-0.6819190566374714,-0.20001385042847927,0.010523170970407229,0.0008959331073660936,0.3604717917501172,0.14482,1,0.052612211343684386,stable
2020-12-04T10:30:00.0,T,-0.513284074473081,-0.20047541716394066,0.009104021641211496,0.007151722270217639,0.34825004353125544,0.158,1,0.04541215960541734,stable
2020-12-04T11:00:00.0,T,-0.38801396778639263,-0.21637877500455063,0.012921453615041763,0.008501949196115976,0.2424727497527305,0.15544,1,0.059716825805904546,stable
