datetime,c1,c2,c3,shape_ratio,VAR_EDDY.H,VAR_EDDY.tau,VAR_EDDY.F_c,VAR_EDDY.CO2_storage_flux,VAR_EDDY.U,VAR_EDDY.Qc_H,VAR_EDDY.Qc_tau,VAR_EDDY.Qc_F_c
2021-11-01T00:00:00.0,7.1332631558725845,-0.08677892906206855,-0.004928155872584483,0.05678977518908564,NaN,NaN,NaN,-0.50625,NaN,NaN,NaN,NaN
2021-11-01T00:30:00.0,7.1918443918327295,-0.1422515154686425,0.014655608167270807,0.10302602484752751,NaN,NaN,NaN,-0.1814,NaN,NaN,NaN,NaN
2021-11-01T01:00:00.0,7.222036282835145,-0.14527140002264535,0.007798717164854978,0.05368377508332191,NaN,NaN,NaN,-0.974,NaN,NaN,NaN,NaN
2021-11-01T01:30:00.0,7.301380001509662,-0.1992171319660115,0.03178999849033814,0.15957462180392115,NaN,NaN,NaN,-0.36484,NaN,NaN,NaN,NaN
2021-11-01T02:00:00.0,7.160989560461957,-0.15265770964350356,0.009510439538043305,0.06229911060668155,NaN,NaN,NaN,-0.346,NaN,NaN,NaN,NaN
2021-11-01T02:30:00.0,6.806597010567633,-0.1366865368573154,0.00740298943236744,0.05416034089805996,NaN,NaN,NaN,0.91387,NaN,NaN,NaN,NaN
2021-11-01T03:00:00.0,6.767600166817633,-0.19972171319660093,0.029899833182367278,0.14970747398373582,NaN,NaN,NaN,-0.54141,NaN,NaN,NaN,NaN
2021-11-01T03:30:00.0,6.865566184178744,-0.2204706683057286,0.03709881582125624,0.1682709818333339,NaN,NaN,NaN,-0.62989,NaN,NaN,NaN,NaN
2021-11-01T04:00:00.0,6.83932629272343,-0.20786016797144571,0.03150370727656982,0.1515620216418644,NaN,NaN,NaN,-0.07247,NaN,NaN,NaN,NaN
2021-11-01T04:30:00.0,6.856459405495169,-0.22550169964199462,0.037540594504831,0.16647588272917793,NaN,NaN,NaN,-0.3119,NaN,NaN,NaN,NaN
2021-11-01T05:00:00.0,6.833531244942632,-0.23354374184243454,0.03629875505736731,0.15542593764664894,NaN,NaN,NaN,-0.10457,NaN,NaN,NaN,NaN
2021-11-01T05:30:00.0,6.821043001585145,-0.25796786951669265,0.047291998414855166,0.18332515015710119,NaN,NaN,NaN,-0.16034,NaN,NaN,NaN,NaN
2021-11-01T06:00:00.0,6.797929890549517,-0.25924894436896184,0.04657010945048331,0.17963471197091918,NaN,NaN,NaN,-0.23969,NaN,NaN,NaN,NaN
2021-11-01T06:30:00.0,6.758376404815821,-0.25242108549538467,0.042288595184178476,0.16753194409724417,NaN,NaN,NaN,0.60533,NaN,NaN,NaN,NaN
2021-11-01T07:00:00.0,6.670818047252416,-0.2650706948218602,0.048181952747584765,0.18177019824830232,NaN,NaN,NaN,0.33426,NaN,NaN,NaN,NaN
2021-11-01T07:30:00.0,6.570124824426328,-0.2725802844957729,0.04854517557367152,0.17809496260329993,NaN,NaN,NaN,0.30601,NaN,NaN,NaN,NaN
2021-11-01T08:00:00.0,6.545128735054348,-0.26826360484601486,0.04770626494565227,0.17783353419497958,NaN,NaN,NaN,-0.33147,NaN,NaN,NaN,NaN
2021-11-01T08:30:00.0,6.6329724100996375,-0.2559329997573757,0.05036258990036229,0.19678036809675184,NaN,NaN,NaN,-0.04803,NaN,NaN,NaN,NaN
2021-11-01T09:00:00.0,6.706128978562802,-0.2842468183445483,0.05303602143719829,0.186584397834529,NaN,NaN,NaN,-0.14222,NaN,NaN,NaN,NaN
2021-11-01T09:30:00.0,6.697717375981281,-0.301405552444574,0.0557826240187201,0.18507497146714993,NaN,NaN,NaN,0.27772,NaN,NaN,NaN,NaN
2021-11-01T10:00:00.0,6.571570825256642,-0.31471379338660266,0.06292917474335763,0.199956837182709,NaN,NaN,NaN,-0.24474,NaN,NaN,NaN,NaN
2021-11-01T10:30:00.0,6.433275063405798,-0.3168829354296059,0.05655493659420267,0.17847264800652574,NaN,NaN,NaN,-0.23913,NaN,NaN,NaN,NaN
2021-11-01T11:00:00.0,6.462072993810387,-0.327281571439355,0.05659200618961384,0.17291534607563533,NaN,NaN,NaN,-0.1429,NaN,NaN,NaN,NaN
2021-11-01T11:30:00.0,6.614555376358696,-0.33846046936464846,0.05877462364130444,0.17365284563847305,NaN,NaN,NaN,0.24375,NaN,NaN,NaN,NaN
2021-11-01T12:00:00.0,6.712802006717995,-0.32681213010589183,0.05653299328200456,0.17298315476750223,NaN,NaN,NaN,0.37804,NaN,NaN,NaN,NaN
