datetime,corr_H_tau
2021-12-01T00:00:00.0,0.38856954378475694
2021-12-01T00:30:00.0,0.034960943310559114
2021-12-01T01:00:00.0,0.07263627492085004
2021-12-01T01:30:00.0,-0.3558441527309768
2021-12-01T02:00:00.0,-0.5500011650102667
2021-12-01T02:30:00.0,-0.549471611972959
2021-12-01T03:00:00.0,-0.6812802318077215
2021-12-01T03:30:00.0,NaN
2021-12-01T04:00:00.0,NaN
2021-12-01T04:30:00.0,NaN
2021-12-01T05:00:00.0,NaN
2021-12-01T05:30:00.0,NaN
2021-12-01T06:00:00.0,NaN
2021-12-01T06:30:00.0,NaN
2021-12-01T07:00:00.0,NaN
2021-12-01T07:30:00.0,NaN
2021-12-01T08:00:00.0,NaN
2021-12-01T08:30:00.0,NaN
2021-12-01T09:00:00.0,NaN
2021-12-01T09:30:00.0,NaN
2021-12-01T10:00:00.0,NaN
2021-12-01T10:30:00.0,NaN
2021-12-01T11:00:00.0,NaN
2021-12-01T11:30:00.0,NaN
2021-12-01T12:00:00.0,NaN
2021-12-01T12:30:00.0,NaN
2021-12-01T13:00:00.0,NaN
2021-12-01T13:30:00.0,NaN
2021-12-01T14:00:00.0,NaN
2021-12-01T14:30:00.0,NaN
2021-12-01T15:00:00.0,NaN
2021-12-01T15:30:00.0,NaN
2021-12-01T16:00:00.0,NaN
2021-12-01T16:30:00.0,NaN
2021-12-01T17:00:00.0,NaN
2021-12-01T17:30:00.0,NaN
2021-12-01T18:00:00.0,NaN
2021-12-01T18:30:00.0,NaN
2021-12-01T19:00:00.0,NaN
2021-12-01T19:30:00.0,NaN
2021-12-01T20:00:00.0,NaN
2021-12-01T20:30:00.0,NaN
2021-12-01T21:00:00.0,NaN
2021-12-01T21:30:00.0,NaN
2021-12-01T22:00:00.0,NaN
2021-12-01T22:30:00.0,NaN
2021-12-01T23:00:00.0,NaN
2021-12-01T23:30:00.0,NaN
2021-12-02T00:00:00.0,NaN
2021-12-02T00:30:00.0,NaN
2021-12-02T01:00:00.0,NaN
2021-12-02T01:30:00.0,NaN
2021-12-02T02:00:00.0,NaN
2021-12-02T02:30:00.0,0.9379922549953447
2021-12-02T03:00:00.0,-0.15664345486813377
2021-12-02T03:30:00.0,-0.15664345486813377
2021-12-02T04:00:00.0,-0.15664345486813377
2021-12-02T04:30:00.0,0.43338637043766126
2021-12-02T05:00:00.0,0.8824028584587041
2021-12-02T05:30:00.0,0.7389454234938329
2021-12-02T06:00:00.0,0.8776908812120057
2021-12-02T06:30:00.0,0.9272313118049469
2021-12-02T07:00:00.0,0.9347906161357993
2021-12-02T07:30:00.0,0.9347906161357993
2021-12-02T08:00:00.0,0.9789754486645729
2021-12-02T08:30:00.0,0.9859273707259794
2021-12-02T09:00:00.0,0.8993214635486102
2021-12-02T09:30:00.0,0.782881985617076
2021-12-02T10:00:00.0,-0.33613802546379323
2021-12-02T10:30:00.0,-0.6090464681534866
2021-12-02T11:00:00.0,-0.6478922925751398
2021-12-02T11:30:00.0,-0.6468809694485633
2021-12-02T12:00:00.0,-0.504884129900361
2021-12-02T12:30:00.0,-0.04661973616056282
2021-12-02T13:00:00.0,0.5178085434435842
2021-12-02T13:30:00.0,0.45507278913371246
2021-12-02T14:00:00.0,0.6030835439547846
2021-12-02T14:30:00.0,0.15956786434536002
2021-12-02T15:00:00.0,0.2174522618023621
2021-12-02T15:30:00.0,0.19223276709782441
2021-12-02T16:00:00.0,0.27262660610659795
2021-12-02T16:30:00.0,0.2849861221272535
2021-12-02T17:00:00.0,0.45973680894767655
2021-12-02T17:30:00.0,0.38853211865733456
2021-12-02T18:00:00.0,-0.5831763951147062
2021-12-02T18:30:00.0,-0.6628455958261641
2021-12-02T19:00:00.0,-0.5242201226241954
2021-12-02T19:30:00.0,-0.47364897079101215
2021-12-02T20:00:00.0,-0.5776067710531851
2021-12-02T20:30:00.0,-0.4004680696887581
2021-12-02T21:00:00.0,0.48898924856639125
2021-12-02T21:30:00.0,0.5551232734005025
2021-12-02T22:00:00.0,0.6051649090111388
2021-12-02T22:30:00.0,0.6507406674481755
2021-12-02T23:00:00.0,NaN
2021-12-02T23:30:00.0,NaN
2021-12-03T00:00:00.0,NaN
2021-12-03T00:30:00.0,NaN
2021-12-03T01:00:00.0,NaN
2021-12-03T01:30:00.0,NaN
2021-12-03T02:00:00.0,NaN
2021-12-03T02:30:00.0,-0.3542747385553305
2021-12-03T03:00:00.0,-0.3542747385553305
2021-12-03T03:30:00.0,-0.3593694803353352
2021-12-03T04:00:00.0,0.29729427207900777
2021-12-03T04:30:00.0,0.3394966210339538
2021-12-03T05:00:00.0,0.4172819057435712
2021-12-03T05:30:00.0,0.1366736338912559
2021-12-03T06:00:00.0,NaN
2021-12-03T06:30:00.0,NaN
2021-12-03T07:00:00.0,NaN
2021-12-03T07:30:00.0,NaN
2021-12-03T08:00:00.0,NaN
2021-12-03T08:30:00.0,NaN
2021-12-03T09:00:00.0,-0.8477569127221021
2021-12-03T09:30:00.0,-0.8477569127221021
2021-12-03T10:00:00.0,-0.5652514467068207
2021-12-03T10:30:00.0,-0.5652514467068207
2021-12-03T11:00:00.0,-0.5433395314848781
2021-12-03T11:30:00.0,NaN
2021-12-03T12:00:00.0,NaN
2021-12-03T12:30:00.0,NaN
2021-12-03T13:00:00.0,NaN
2021-12-03T13:30:00.0,NaN
2021-12-03T14:00:00.0,NaN
2021-12-03T14:30:00.0,NaN
2021-12-03T15:00:00.0,NaN
2021-12-03T15:30:00.0,NaN
2021-12-03T16:00:00.0,-0.8374453428630231
2021-12-03T16:30:00.0,-0.8395057951071587
2021-12-03T17:00:00.0,0.07407087177000682
2021-12-03T17:30:00.0,0.10829220441662459
2021-12-03T18:00:00.0,0.788170113688232
2021-12-03T18:30:00.0,0.8057951855734798
2021-12-03T19:00:00.0,0.828213490564368
2021-12-03T19:30:00.0,0.8287737815771249
2021-12-03T20:00:00.0,0.831573309262028
2021-12-03T20:30:00.0,0.8757819947592328
2021-12-03T21:00:00.0,0.6931436032334621
2021-12-03T21:30:00.0,0.4331177789169489
2021-12-03T22:00:00.0,0.8671721095868656
2021-12-03T22:30:00.0,0.9667818445785397
2021-12-03T23:00:00.0,0.7426292987300463
2021-12-03T23:30:00.0,0.42525418639008333
2021-12-04T00:00:00.0,0.03560631206891932
2021-12-04T00:30:00.0,0.1771822093928965
2021-12-04T01:00:00.0,0.41122500716453203
2021-12-04T01:30:00.0,0.5009222919566518
2021-12-04T02:00:00.0,0.6976460520034452
2021-12-04T02:30:00.0,0.7344818241816974
2021-12-04T03:00:00.0,0.8310783238893819
2021-12-04T03:30:00.0,0.9094197323849031
2021-12-04T04:00:00.0,0.9400812446846848
2021-12-04T04:30:00.0,0.9533906056645651
2021-12-04T05:00:00.0,0.9186875887091
2021-12-04T05:30:00.0,0.9432628922913686
2021-12-04T06:00:00.0,0.9478353993428221
2021-12-04T06:30:00.0,0.5371887285136538
2021-12-04T07:00:00.0,0.4628003870507728
2021-12-04T07:30:00.0,0.477983280262871
2021-12-04T08:00:00.0,0.6104256741674137
2021-12-04T08:30:00.0,0.8159042261701102
2021-12-04T09:00:00.0,0.8827223704538957
2021-12-04T09:30:00.0,0.7925191728878055
2021-12-04T10:00:00.0,0.8265682838217197
2021-12-04T10:30:00.0,0.9062400878122843
2021-12-04T11:00:00.0,0.8820427210551103
2021-12-04T11:30:00.0,NaN
2021-12-04T12:00:00.0,NaN
2021-12-04T12:30:00.0,NaN
2021-12-04T13:00:00.0,NaN
2021-12-04T13:30:00.0,NaN
2021-12-04T14:00:00.0,NaN
2021-12-04T14:30:00.0,NaN
2021-12-04T15:00:00.0,NaN
2021-12-04T15:30:00.0,NaN
2021-12-04T16:00:00.0,NaN
2021-12-04T16:30:00.0,NaN
2021-12-04T17:00:00.0,NaN
2021-12-04T17:30:00.0,NaN
2021-12-04T18:00:00.0,NaN
2021-12-04T18:30:00.0,NaN
2021-12-04T19:00:00.0,NaN
2021-12-04T19:30:00.0,0.9952419323846907
2021-12-04T20:00:00.0,0.9952419323846907
2021-12-04T20:30:00.0,0.9952419323846907
2021-12-04T21:00:00.0,0.9931011156525087
2021-12-04T21:30:00.0,0.9944319093117947
2021-12-04T22:00:00.0,0.9892165979336589
2021-12-04T22:30:00.0,0.985653391520819
2021-12-04T23:00:00.0,0.7890322180026418
2021-12-04T23:30:00.0,0.802097776856434
2021-12-05T00:00:00.0,0.7967338340822235
2021-12-05T00:30:00.0,0.7802425491974012
2021-12-05T01:00:00.0,0.778056387933484
2021-12-05T01:30:00.0,0.6861967776115262
2021-12-05T02:00:00.0,0.9368313990568702
2021-12-05T02:30:00.0,0.9803809290869954
2021-12-05T03:00:00.0,0.9618344833558881
2021-12-05T03:30:00.0,0.9888288845251354
2021-12-05T04:00:00.0,0.9963026787116965
2021-12-05T04:30:00.0,0.9827624719642137
2021-12-05T05:00:00.0,0.976968627333614
2021-12-05T05:30:00.0,0.9402476924485961
2021-12-05T06:00:00.0,0.9336766618238145
2021-12-05T06:30:00.0,0.905074152241085
2021-12-05T07:00:00.0,0.9527446684511466
2021-12-05T07:30:00.0,0.9924483253068891
2021-12-05T08:00:00.0,0.9826217727243808
2021-12-05T08:30:00.0,0.9370494723585401
2021-12-05T09:00:00.0,0.9236292606801045
2021-12-05T09:30:00.0,0.8669460151926269
2021-12-05T10:00:00.0,0.8760383381032464
2021-12-05T10:30:00.0,0.9094633651670494
2021-12-05T11:00:00.0,0.9231077415047002
2021-12-05T11:30:00.0,0.8126088644712559
2021-12-05T12:00:00.0,0.6069279056933268
2021-12-05T12:30:00.0,0.3208547710290541
2021-12-05T13:00:00.0,0.08826304566304789
2021-12-05T13:30:00.0,0.3884901634851703
2021-12-05T14:00:00.0,0.1638351627577159
2021-12-05T14:30:00.0,-0.11706885350723602
