datetime,tracer,c1,c2,c3,c4,zeta,ustar,n_obs,shape_ratio,stability
2020-03-01T00:30:00.0,T,-11.955970114052823,0.8543940530461952,-0.2671180729346973,0.05804520042667966,0.24309915486050337,0.28902,30,0.3126403700755333,stable
2020-03-01T01:00:00.0,T,-12.170138679997002,0.8617856965399229,-0.2733214798333042,0.024266634923176378,0.21532556288910734,0.29833,30,0.31715713190726225,stable
2020-03-01T01:30:00.0,T,-12.064032110771944,0.849650854245255,-0.2884549766410069,0.043654632398877805,0.275443691884375,0.24677,30,0.33949824825073766,stable
2020-03-01T02:00:00.0,T,-11.972714692939864,1.0620580679321758,-0.3904973688202926,0.06426167983047193,0.3854567503280991,0.21758,30,0.36767986667677216,stable
2020-03-01T02:30:00.0,T,-11.823503767278865,0.912724437044631,-0.31712021900021103,0.04608536517129938,0.3961491546349279,0.22171,30,0.34744355046199366,stable
2020-03-01T03:00:00.0,T,-11.708431074666752,0.9187011723402266,-0.34806310497957793,0.08408204020579517,0.666079358432362,0.14226,30,0.37886433092596317,stable
2020-03-01T03:30:00.0,T,-11.694428910047304,0.8926466204742742,-0.35730794773501634,0.10587450389739875,0.44989746250006846,0.16202,30,0.4002792813411137,stable
2020-03-01T04:00:00.0,T,-11.723499231480355,0.6009558281676207,-0.2372106485207725,0.048529945267561256,0.2873834660045352,0.19586,30,0.39472226976157865,stable
2020-03-01T04:30:00.0,T,-12.024465319945815,0.6949736139274526,-0.19541009507420265,-0.009684520760696827,0.993842497569407,0.10756,30,0.281176279441598,stable
2020-03-01T08:00:00.0,T,-12.178003960272566,0.5977807240342705,-0.3229767538427211,0.1877606151945894,0.1298153743169877,0.11262,30,0.5402930219345865,stable
2020-03-01T16:30:00.0,T,-12.803185443675268,0.2513634385023308,-0.031030600379337508,0.02867803456034705,0.13127988757875364,0.33751,30,0.1234491402736352,stable
2020-03-01T17:00:00.0,T,-13.496854246777161,0.32189905997106216,-0.07807915343602245,0.06054180566036848,0.20305805429772372,0.25355,30,0.2425578796130736,stable
2020-03-01T17:30:00.0,T,-14.779703555221765,0.4390877937454631,-0.10048253709206473,0.036101987040041576,0.4834844852981827,0.17342,30,0.22884384062453336,stable
2020-03-01T18:00:00.0,T,-15.136902793884701,0.8760812785865908,-0.2964815166119227,0.07727279228849253,0.8173279204903399,0.14835,30,0.33841782019385863,stable
2020-03-01T18:30:00.0,T,-15.500216857737101,0.766419160543369,-0.28231705334360285,0.11174481612042139,0.37143971000571374,0.1896,30,0.36835855348846996,stable
2020-03-01T19:00:00.0,T,-15.380605831413403,0.9103237714634225,-0.36352062664549606,0.14271768241169092,0.5435329737823326,0.20169,30,0.39933113694384353,stable
2020-03-01T19:30:00.0,T,-14.954333308080031,0.6455609520076951,-0.2796483716898942,0.129726794817823,0.5125054676534403,0.17412,30,0.43318662756814447,stable
2020-03-01T20:00:00.0,T,-14.42824361767631,0.518422588064108,-0.1942731419685299,0.02069304374482975,0.624992187597655,0.20406,30,0.3747389609198628,stable
2020-03-01T20:30:00.0,T,-14.191904143364628,0.44798969357022644,-0.1650413158239864,0.06849872801696331,0.664250335735224,0.16952,30,0.3684042695462472,stable
2020-03-01T21:00:00.0,T,-14.213317089251872,0.4290703279736268,-0.10049860101194295,0.014693581160424624,0.6482671537125978,0.18781,30,0.2342240757746366,stable
2020-03-01T21:30:00.0,T,-13.946507695560655,0.39712250266663374,-0.11707006113109018,0.02881498146592887,0.24708745660526543,0.19146,30,0.2947958384251148,stable
2020-03-01T22:00:00.0,T,-14.77154394666678,0.05981294151053936,0.021052697271081663,-0.011165562102782961,0.519199899410663,0.16561,30,0.35197562165325147,stable
2020-03-01T22:30:00.0,T,-14.54345428499255,0.15355074984094247,-0.019424014423202386,-0.03535480824283271,0.547802170058753,0.16596,30,0.12649898775045387,stable
