datetime,corr_H_tau
2020-01-01T00:00:00.0,NaN
2020-01-01T00:30:00.0,NaN
2020-01-01T01:00:00.0,NaN
2020-01-01T01:30:00.0,-0.798315985513294
2020-01-01T02:00:00.0,-0.45893073506776716
2020-01-01T02:30:00.0,-0.31764687045552303
2020-01-01T03:00:00.0,0.14172450892600671
2020-01-01T03:30:00.0,0.35845839787818473
2020-01-01T04:00:00.0,0.3482374611787984
2020-01-01T04:30:00.0,0.3429173887480588
2020-01-01T05:00:00.0,0.257954579934653
2020-01-01T05:30:00.0,-0.2990579009194883
2020-01-01T06:00:00.0,-0.4955308923167426
2020-01-01T06:30:00.0,0.23848547471503967
2020-01-01T07:00:00.0,0.31986093252187914
2020-01-01T07:30:00.0,-0.18195822046593974
2020-01-01T08:00:00.0,-0.22825395314679855
2020-01-01T08:30:00.0,-0.30604939973970946
2020-01-01T09:00:00.0,-0.14187823065289135
2020-01-01T09:30:00.0,0.4734824308069027
2020-01-01T10:00:00.0,0.5741351195754123
2020-01-01T10:30:00.0,0.8132611748451111
2020-01-01T11:00:00.0,0.9004920933098906
2020-01-01T11:30:00.0,0.9566533794779448
2020-01-01T12:00:00.0,0.9606441621995219
2020-01-01T12:30:00.0,NaN
2020-01-01T13:00:00.0,NaN
2020-01-01T13:30:00.0,NaN
2020-01-01T14:00:00.0,NaN
2020-01-01T14:30:00.0,-0.04827089457331425
2020-01-01T15:00:00.0,NaN
2020-01-01T15:30:00.0,-0.7604559123192669
2020-01-01T16:00:00.0,-0.7604559123192669
2020-01-01T16:30:00.0,NaN
2020-01-01T17:00:00.0,NaN
2020-01-01T17:30:00.0,NaN
2020-01-01T18:00:00.0,NaN
2020-01-01T18:30:00.0,NaN
2020-01-01T19:00:00.0,NaN
2020-01-01T19:30:00.0,NaN
2020-01-01T20:00:00.0,NaN
2020-01-01T20:30:00.0,NaN
2020-01-01T21:00:00.0,NaN
2020-01-01T21:30:00.0,NaN
2020-01-01T22:00:00.0,NaN
2020-01-01T22:30:00.0,NaN
2020-01-01T23:00:00.0,NaN
2020-01-01T23:30:00.0,NaN
2020-01-02T00:00:00.0,NaN
2020-01-02T00:30:00.0,NaN
2020-01-02T01:00:00.0,NaN
2020-01-02T01:30:00.0,NaN
2020-01-02T02:00:00.0,NaN
2020-01-02T02:30:00.0,-0.7208924399486288
2020-01-02T03:00:00.0,-0.9487982130020829
2020-01-02T03:30:00.0,-0.8302891060746098
2020-01-02T04:00:00.0,-0.7716450541672472
2020-01-02T04:30:00.0,-0.6590239223080745
2020-01-02T05:00:00.0,-0.5429264368062768
2020-01-02T05:30:00.0,-0.5326943105425864
2020-01-02T06:00:00.0,0.15711870223234575
2020-01-02T06:30:00.0,-0.8214493572227145
2020-01-02T07:00:00.0,NaN
2020-01-02T07:30:00.0,NaN
2020-01-02T08:00:00.0,NaN
2020-01-02T08:30:00.0,NaN
2020-01-02T09:00:00.0,NaN
2020-01-02T09:30:00.0,NaN
2020-01-02T10:00:00.0,NaN
2020-01-02T10:30:00.0,NaN
2020-01-02T11:00:00.0,0.7157385824772878
2020-01-02T11:30:00.0,0.823501325059808
2020-01-02T12:00:00.0,0.008311129113350278
2020-01-02T12:30:00.0,-0.1254583517018434
2020-01-02T13:00:00.0,-0.03132434027051576
2020-01-02T13:30:00.0,0.2953517411055345
2020-01-02T14:00:00.0,0.517572176948877
2020-01-02T14:30:00.0,0.3262599714868909
2020-01-02T15:00:00.0,-0.13302321370757986
2020-01-02T15:30:00.0,-0.1285438845348897
2020-01-02T16:00:00.0,-0.11689102094063718
2020-01-02T16:30:00.0,0.276300767257158
2020-01-02T17:00:00.0,-0.5502257686566281
2020-01-02T17:30:00.0,0.14528063218201023
2020-01-02T18:00:00.0,-0.1175979377279725
2020-01-02T18:30:00.0,-0.9630731376258236
2020-01-02T19:00:00.0,-0.9540230451152283
2020-01-02T19:30:00.0,-0.9370977001711956
2020-01-02T20:00:00.0,-0.9371227201167608
2020-01-02T20:30:00.0,-0.9091348555664601
2020-01-02T21:00:00.0,-0.6202188748693794
2020-01-02T21:30:00.0,0.28168894316458903
2020-01-02T22:00:00.0,0.44624672138489907
2020-01-02T22:30:00.0,0.67703498357389
2020-01-02T23:00:00.0,0.8112766361261399
2020-01-02T23:30:00.0,0.7712487144974599
2020-01-03T00:00:00.0,0.6154520680620195
2020-01-03T00:30:00.0,0.4687385444152376
2020-01-03T01:00:00.0,0.5744411304556944
2020-01-03T01:30:00.0,0.5551072006024889
2020-01-03T02:00:00.0,0.38077163255120894
2020-01-03T02:30:00.0,0.276323108780213
2020-01-03T03:00:00.0,-0.5040322754251384
2020-01-03T03:30:00.0,-0.7085396942037044
2020-01-03T04:00:00.0,-0.5067982487311222
2020-01-03T04:30:00.0,0.10548855433300328
2020-01-03T05:00:00.0,0.8858627924857655
2020-01-03T05:30:00.0,0.9172775562333921
2020-01-03T06:00:00.0,0.937343643365853
2020-01-03T06:30:00.0,0.8297456818181287
2020-01-03T07:00:00.0,0.7407933621457555
2020-01-03T07:30:00.0,0.4102912101417006
2020-01-03T08:00:00.0,0.015283688283298997
2020-01-03T08:30:00.0,0.5417689890474221
2020-01-03T09:00:00.0,0.5668078601381727
2020-01-03T09:30:00.0,0.5624724609316828
2020-01-03T10:00:00.0,0.6271947313363844
2020-01-03T10:30:00.0,NaN
2020-01-03T11:00:00.0,NaN
2020-01-03T11:30:00.0,NaN
2020-01-03T12:00:00.0,NaN
2020-01-03T12:30:00.0,NaN
2020-01-03T13:00:00.0,NaN
2020-01-03T13:30:00.0,NaN
2020-01-03T14:00:00.0,NaN
2020-01-03T14:30:00.0,NaN
2020-01-03T15:00:00.0,NaN
2020-01-03T15:30:00.0,NaN
2020-01-03T16:00:00.0,NaN
2020-01-03T16:30:00.0,NaN
2020-01-03T17:00:00.0,NaN
2020-01-03T17:30:00.0,-0.9048751422091279
2020-01-03T18:00:00.0,-0.9048751422091279
2020-01-03T18:30:00.0,-0.816124623396934
2020-01-03T19:00:00.0,0.1988066985548229
2020-01-03T19:30:00.0,0.5893224316988316
2020-01-03T20:00:00.0,0.6059090896630007
2020-01-03T20:30:00.0,0.1829258262998284
2020-01-03T21:00:00.0,0.4344376246982697
2020-01-03T21:30:00.0,0.4511823654796811
2020-01-03T22:00:00.0,0.42999316228651263
2020-01-03T22:30:00.0,0.12147150372460318
2020-01-03T23:00:00.0,-0.07721111759731708
2020-01-03T23:30:00.0,-0.5120371625750924
2020-01-04T00:00:00.0,-0.4847844337655304
2020-01-04T00:30:00.0,-0.7903990022068553
2020-01-04T01:00:00.0,-0.8839311290560555
2020-01-04T01:30:00.0,-0.7295654062950877
2020-01-04T02:00:00.0,-0.507155134337451
2020-01-04T02:30:00.0,-0.056124571850950086
2020-01-04T03:00:00.0,0.19124764909750822
2020-01-04T03:30:00.0,0.8057020089411897
2020-01-04T04:00:00.0,0.7837049541229293
2020-01-04T04:30:00.0,0.8233508015339366
2020-01-04T05:00:00.0,0.7988346736388376
2020-01-04T05:30:00.0,0.9047642435578379
2020-01-04T06:00:00.0,NaN
2020-01-04T06:30:00.0,NaN
2020-01-04T07:00:00.0,NaN
2020-01-04T07:30:00.0,NaN
2020-01-04T08:00:00.0,NaN
2020-01-04T08:30:00.0,NaN
2020-01-04T09:00:00.0,NaN
2020-01-04T09:30:00.0,NaN
2020-01-04T10:00:00.0,NaN
2020-01-04T10:30:00.0,NaN
2020-01-04T11:00:00.0,NaN
2020-01-04T11:30:00.0,NaN
2020-01-04T12:00:00.0,NaN
2020-01-04T12:30:00.0,NaN
2020-01-04T13:00:00.0,NaN
2020-01-04T13:30:00.0,NaN
2020-01-04T14:00:00.0,NaN
2020-01-04T14:30:00.0,NaN
2020-01-04T15:00:00.0,NaN
2020-01-04T15:30:00.0,-0.8274438874224991
2020-01-04T16:00:00.0,-0.4753950241239876
2020-01-04T16:30:00.0,-0.0496524987722375
2020-01-04T17:00:00.0,0.45952770937628756
2020-01-04T17:30:00.0,0.5678320653598997
2020-01-04T18:00:00.0,0.44918204520981553
2020-01-04T18:30:00.0,-0.007591074818840448
2020-01-04T19:00:00.0,-0.299425794108433
2020-01-04T19:30:00.0,0.18946322253637318
2020-01-04T20:00:00.0,0.5337985093154045
