metric,value
n_profiles,1363.0
n_stable,99.0
stable_fraction,0.07263389581804842
mean_c2,0.01011460875475616
mean_c3,-0.039081277465118226
mean_shape_ratio,0.9379430210554719
median_ustar,NaN
fetch_source,NaN
flux_source,NaN
