datetime,c1,c2,c3,shape_ratio,VAR_EDDY.H,VAR_EDDY.tau,VAR_EDDY.F_c,VAR_EDDY.CO2_storage_flux,VAR_EDDY.U,VAR_EDDY.Qc_H,VAR_EDDY.Qc_tau,VAR_EDDY.Qc_F_c
2020-12-01T00:00:00.0,-4.760521604951739,-0.10011011672499917,0.022186046796112677,0.22161643120502375,NaN,-1.01106,1.23808,0.10646,5.18455,2.0,0.0,0.0
2020-12-01T00:30:00.0,-4.689971499016618,-0.10495334807544933,0.0146329429965145,0.13942330821114068,NaN,-0.8867,NaN,0.02689,4.87178,2.0,0.0,2.0
2020-12-01T01:00:00.0,-4.619101731289661,-0.08840686377220996,0.02432958177807208,0.27520014555385575,NaN,-0.71828,0.59449,0.14768,5.03747,2.0,0.0,0.0
2020-12-01T01:30:00.0,-4.610333916946594,-0.09353983412195617,0.02300282469866951,0.24591474760024365,NaN,-0.87653,0.72874,0.19929,4.99666,2.0,0.0,0.0
2020-12-01T02:00:00.0,-4.612797737065425,-0.0915662326611807,0.020623078961546387,0.22522581045632004,NaN,-0.86294,0.60686,0.01893,5.16523,2.0,0.0,0.0
2020-12-01T02:30:00.0,-4.645382849069392,-0.10203533567202056,0.01784624993529023,0.17490264345926887,NaN,-0.92264,0.78167,0.13855,4.85573,2.0,0.0,1.0
2020-12-01T03:00:00.0,-4.615806997921096,-0.08727729134894463,0.023602938826792555,0.2704361978011588,NaN,-0.99515,0.98721,0.0351,5.14319,2.0,0.0,1.0
2020-12-01T03:30:00.0,-4.457617353221826,-0.09959928393616083,0.026420485212834625,0.2652678229069308,NaN,-0.90288,0.78483,0.19072,5.14403,2.0,0.0,0.0
2020-12-01T04:00:00.0,-4.359067788479095,-0.09766387664957829,0.023670858465411615,0.24237066229045523,NaN,-0.74945,0.79118,-0.00269,4.6112,2.0,0.0,0.0
2020-12-01T04:30:00.0,-4.234574250479861,-0.10202936285462112,0.01464876947193607,0.1435740561548807,NaN,-0.85582,1.06154,0.06401,4.88363,2.0,0.0,0.0
2020-12-01T05:00:00.0,-4.15127819473238,-0.09738426899828181,0.022428306374799863,0.23030728274189308,NaN,-1.0425,1.28036,0.10047,5.35841,2.0,0.0,0.0
2020-12-01T05:30:00.0,-4.0423236382412915,-0.10445858236906823,0.021682164117644086,0.20756709143378632,NaN,-1.15443,1.02646,0.0524,5.56467,2.0,0.0,0.0
2020-12-01T06:00:00.0,-3.9511414895494723,-0.09013397749472148,0.018291319200291336,0.20293478340465484,NaN,-0.87262,0.53683,0.05919,5.54093,2.0,0.0,0.0
2020-12-01T06:30:00.0,-3.887767818125298,-0.0999290567834259,0.015547036356502543,0.1555807375446093,NaN,-0.73573,-0.32367,0.1518,4.15605,2.0,0.0,0.0
2020-12-01T07:00:00.0,-3.76980900763102,-0.10420602019126063,0.007644248178238365,0.07335706866271302,NaN,-0.69719,-0.13197,0.03845,4.47222,2.0,0.0,1.0
2020-12-01T07:30:00.0,-3.66681690197023,-0.09033119171063128,0.018548185461840175,0.20533533445742416,NaN,-0.71497,NaN,0.03661,4.13224,2.0,0.0,2.0
2020-12-01T08:00:00.0,-3.594335332792427,-0.09415344250365953,0.019052701874016035,0.20235799528281187,NaN,-0.59381,-0.50038,0.11284,3.98784,2.0,0.0,1.0
2020-12-01T08:30:00.0,-3.536794212115455,-0.08858796146174043,0.014616342150506093,0.16499242006848336,NaN,-0.71478,-0.42361,-0.01413,4.25206,2.0,0.0,0.0
2020-12-01T09:00:00.0,-3.5049305348968596,-0.07652669704746513,0.019831589690472076,0.2591460294983289,NaN,-0.59104,-0.18415,-0.00574,4.49621,2.0,0.0,0.0
2020-12-01T09:30:00.0,-3.3785366159888013,-0.10122266170466543,0.014761847812737199,0.1458354044848913,NaN,-0.68842,-0.34886,0.03944,4.22815,2.0,0.0,0.0
2020-12-01T10:00:00.0,-3.274587967531372,-0.09103326589798072,0.011373132843313422,0.12493381107582233,NaN,-0.97817,NaN,0.00449,4.50145,2.0,0.0,2.0
2020-12-01T10:30:00.0,-3.1507151594544083,-0.0818075456208496,0.023375145294086602,0.28573336501772734,NaN,-0.83429,-0.59267,0.05825,4.60641,2.0,0.0,0.0
2020-12-01T11:00:00.0,-3.0830587900781734,-0.09187032400899287,0.020844946002731467,0.22689531388493883,NaN,-0.76102,-0.30163,-0.26612,4.53776,2.0,0.0,0.0
2020-12-01T11:30:00.0,-3.0400554741306482,-0.0930713169549678,0.023287203882788723,0.2502081698710264,NaN,-0.89093,-0.30104,-0.25431,4.66846,2.0,0.0,0.0
2020-12-01T12:00:00.0,-3.017447761279692,-0.1055098258130426,0.01573731403889642,0.14915496180215523,NaN,-0.85165,0.30824,-0.25754,4.60162,2.0,0.0,0.0
